variant_name,family,description,feature_key,horizon,context_key,parameters_json,skipped_trades,downscaled_trades,upscaled_trades,losers_avoided,winners_sacrificed,losers_avoided_usd,winners_sacrificed_usd,downscaled_losers,downscaled_winners,downsizing_loss_saved_usd,downsizing_profit_given_up_usd,upscaled_losers,upscaled_winners,upsizing_loss_added_usd,upsizing_profit_added_usd,overall_net_pnl,overall_sharpe,overall_sortino,overall_max_drawdown,overall_profit_factor,overall_win_rate,overall_average_trade,overall_trade_count,overall_n_days_traded,overall_participation_rate,overall_trades_per_month,overall_longest_losing_streak_trade,overall_longest_losing_streak_daily,is_net_pnl,is_sharpe,is_sortino,is_max_drawdown,is_profit_factor,is_win_rate,is_average_trade,is_trade_count,is_n_days_traded,is_participation_rate,is_trades_per_month,is_longest_losing_streak_trade,is_longest_losing_streak_daily,oos_net_pnl,oos_sharpe,oos_sortino,oos_max_drawdown,oos_profit_factor,oos_win_rate,oos_average_trade,oos_trade_count,oos_n_days_traded,oos_participation_rate,oos_trades_per_month,oos_longest_losing_streak_trade,oos_longest_losing_streak_daily,is_sharpe_delta_vs_baseline,oos_sharpe_delta_vs_baseline,is_profit_factor_delta_vs_baseline,oos_profit_factor_delta_vs_baseline,is_max_drawdown_improvement_vs_baseline,oos_max_drawdown_improvement_vs_baseline,is_trade_retention_vs_baseline,oos_trade_retention_vs_baseline,is_reference_variant,high_threshold,down_multiplier,low_threshold,up_multiplier,promotion_candidate,promotion_candidate_rank,oos_promotion_ready,support_cluster_count,is_screen_score
conditional_downsize_with_context__rs_ratio_pct__60m__t90__d75__wide_or,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,60m,wide_or,"{""context_key"": ""wide_or"", ""down_multiplier"": 0.75, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.9}",0,2,0,0,0,-0.0,0.0,1,1,77.99999999999727,92.5,0,0,0.0,0.0,253.00000000625005,0.004507146820117681,0.003538880053130338,-23913.49999999525,1.0009528077701144,0.4654320987654321,0.3123456790200618,810,810,0.4636519748139668,9.736691471093303,12,6,8332.50000000403,0.21665389093484758,0.16542615427995963,-19276.49999999895,1.0474004420059457,0.4864376130198915,15.067811934907832,553,553,0.4525368248772504,9.503273322422258,7,4,-8079.499999997783,-0.45811929810521274,-0.38139366768280636,-14044.499999998035,0.9099691892825725,0.42023346303501946,-31.43774319065285,257,257,0.4895238095238095,10.28,12,6,-0.0023779082862323275,0.004369911499830015,-0.000526197526018235,0.0007902248037903181,-0.00482172643869918,0.0,1.0,1.0,False,0.9,0.75,,,False,,False,0.0,0.09510598898921444
conditional_downsize_with_context__rs_ratio_pct__60m__t95__d50__high_atr,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,60m,high_atr,"{""context_key"": ""high_atr"", ""down_multiplier"": 0.5, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.95}",0,2,0,0,0,-0.0,0.0,2,0,691.9999999999891,0.0,0,0,0.0,0.0,959.5000000062428,0.017104703239440442,0.013446276835879307,-23472.99999999526,1.0036218891200122,0.4654320987654321,1.184567901242275,810,810,0.4636519748139668,9.736691471093303,12,6,8769.000000004027,0.22810961304876956,0.1743467379008323,-19183.999999998956,1.049981333234561,0.4864376130198915,15.857142857150139,553,553,0.4525368248772504,9.503273322422258,7,4,-7809.499999997788,-0.4432831970632044,-0.3696375935190115,-13696.499999998043,0.9127152221657397,0.42023346303501946,-30.387159533065322,257,257,0.4895238095238095,10.28,12,6,0.009077813827689657,0.019206012541838346,0.0020546937025971435,0.0035362576869575335,-3.7927218589365225e-16,0.02477838299690565,1.0,1.0,False,0.95,0.5,,,False,,False,0.0,0.1094887525682089
conditional_downsize_with_context__rs_ratio_pct__60m__t95__d50__opening_gap,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,60m,opening_gap,"{""context_key"": ""opening_gap"", ""down_multiplier"": 0.5, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.95}",0,1,0,0,0,-0.0,0.0,1,0,372.4999999999909,0.0,0,0,0.0,0.0,640.0000000062446,0.011405279867783545,0.008961424632440465,-23448.499999995256,1.0024129409037077,0.4654320987654321,0.7901234567978328,810,810,0.4636519748139668,9.736691471093303,12,6,8425.00000000403,0.2190317992210799,0.16726256823386162,-19183.99999999895,1.047926639531964,0.4864376130198915,15.23508137432917,553,553,0.4525368248772504,9.503273322422258,7,4,-7784.99999999779,-0.44197000655950586,-0.3686385198763096,-13671.999999998046,0.9129652196272874,0.42023346303501946,-30.29182879376572,257,257,0.4895238095238095,10.28,12,6,0.0,0.020519203045536893,0.0,0.0037862551485051688,0.0,0.026522838121687577,1.0,1.0,False,0.95,0.5,,,False,,False,0.0,0.1
conditional_downsize_with_context__rs_ratio_pct__60m__t95__d50__wide_or,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,60m,wide_or,"{""context_key"": ""wide_or"", ""down_multiplier"": 0.5, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.95}",0,1,0,0,0,-0.0,0.0,0,1,0.0,277.5,0,0,0.0,0.0,-9.999999993746314,-0.0001781610578048711,-0.000139862712419495,-24098.49999999525,0.9999623506733819,0.4654320987654321,-0.01234567900462508,810,810,0.4636519748139668,9.736691471093303,12,6,8147.500000004031,0.21187848934131734,0.16175332637215556,-19461.49999999895,1.046348046953909,0.4864376130198915,14.733273056065155,553,553,0.4525368248772504,9.503273322422258,7,4,-8157.499999997781,-0.46248920960504275,-0.38496075236395455,-14044.499999998035,0.9091789644787822,0.42023346303501946,-31.741245136178136,257,257,0.4895238095238095,10.28,12,6,-0.007153309879762565,0.0,-0.001578592578054927,0.0,-0.01446517931609754,0.0,1.0,1.0,False,0.95,0.5,,,False,,False,0.0,0.08529838194657768
conditional_downsize_with_context__rs_ratio_pct__60m__t95__d75__high_atr,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,60m,high_atr,"{""context_key"": ""high_atr"", ""down_multiplier"": 0.75, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.95}",0,2,0,0,0,-0.0,0.0,2,0,345.99999999999454,0.0,0,0,0.0,0.0,613.5000000062464,0.010933062881532599,0.0085904304487045,-23646.99999999526,1.0023127989957372,0.4654320987654321,0.757407407415119,810,810,0.4636519748139668,9.736691471093303,12,6,8597.000000004029,0.22358019449543465,0.17082283036623772,-19183.999999998956,1.0489529801984665,0.4864376130198915,15.546112115739655,553,553,0.4525368248772504,9.503273322422258,7,4,-7983.4999999977845,-0.4529376856450616,-0.3774038495987626,-13870.49999999804,0.9109436614219563,0.42023346303501946,-31.06420233462173,257,257,0.4895238095238095,10.28,12,6,0.004548395274354744,0.009551523959981156,0.0010263406665025343,0.001764696943174049,-3.7927218589365225e-16,0.012389191498452825,1.0,1.0,False,0.95,0.75,,,False,,False,0.0,0.10475366340765507
conditional_downsize_with_context__rs_ratio_pct__60m__t95__d75__opening_gap,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,60m,opening_gap,"{""context_key"": ""opening_gap"", ""down_multiplier"": 0.75, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.95}",0,1,0,0,0,-0.0,0.0,1,0,223.49999999999454,0.0,0,0,0.0,0.0,491.00000000624823,0.008748704446145896,0.006872583235736071,-23597.499999995256,1.0018501387604306,0.4654320987654321,0.6061728395138867,810,810,0.4636519748139668,9.736691471093303,12,6,8425.00000000403,0.2190317992210799,0.16726256823386162,-19183.99999999895,1.047926639531964,0.4864376130198915,15.23508137432917,553,553,0.4525368248772504,9.503273322422258,7,4,-7933.999999997786,-0.45023446616219026,-0.37528285038220693,-13820.999999998043,0.9114469395955398,0.42023346303501946,-30.871595330730685,257,257,0.4895238095238095,10.28,12,6,0.0,0.01225474344285249,0.0,0.0022679751167575812,0.0,0.015913702873012494,1.0,1.0,False,0.95,0.75,,,False,,False,0.0,0.1
conditional_downsize_with_context__rs_ratio_pct__60m__t95__d75__wide_or,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,60m,wide_or,"{""context_key"": ""wide_or"", ""down_multiplier"": 0.75, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.95}",0,1,0,0,0,-0.0,0.0,0,1,0.0,92.5,0,0,0.0,0.0,175.00000000625369,0.0031174664217775683,0.002447597468957663,-23913.49999999525,1.000658863216255,0.4654320987654321,0.21604938272376997,810,810,0.4636519748139668,9.736691471093303,12,6,8332.50000000403,0.21665389093484758,0.16542615427995963,-19276.49999999895,1.0474004420059457,0.4864376130198915,15.067811934907832,553,553,0.4525368248772504,9.503273322422258,7,4,-8157.499999997781,-0.46248920960504275,-0.38496075236395455,-14044.499999998035,0.9091789644787822,0.42023346303501946,-31.741245136178136,257,257,0.4895238095238095,10.28,12,6,-0.0023779082862323275,0.0,-0.000526197526018235,0.0,-0.00482172643869918,0.0,1.0,1.0,False,0.95,0.75,,,False,,False,0.0,0.09510598898921444
conditional_downsize_with_context__rs_ratio_pct__90m__t85__d50__high_atr,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,90m,high_atr,"{""context_key"": ""high_atr"", ""down_multiplier"": 0.5, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.85}",0,12,0,0,0,-0.0,0.0,9,3,2235.4999999999586,1767.999999999945,0,0,0.0,0.0,735.0000000062637,0.013165707541561005,0.010336434896078509,-23046.49999999527,1.002790713568397,0.4654320987654321,0.9074074074151404,810,810,0.4636519748139668,9.736691471093303,12,6,9101.000000004038,0.23789117679509672,0.18186016794865564,-18737.999999998974,1.0522888209017633,0.4864376130198915,16.457504520802964,553,553,0.4525368248772504,9.503273322422258,7,4,-8365.999999997775,-0.4771755447574813,-0.39617805877272305,-14252.999999998025,0.9063378152954175,0.42023346303501946,-32.55252918287072,257,257,0.4895238095238095,10.28,12,6,0.018859377574016817,-0.014686335152438557,0.004362181369799378,-0.002841149183364755,0.02324854045037526,-0.014845669123145592,1.0,1.0,False,0.85,0.5,,,True,15.0,False,0.0,0.13135608407316432
conditional_downsize_with_context__rs_ratio_pct__90m__t85__d50__opening_gap,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,90m,opening_gap,"{""context_key"": ""opening_gap"", ""down_multiplier"": 0.5, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.85}",0,8,0,0,0,-0.0,0.0,3,5,790.4999999999859,1535.500000000011,0,0,0.0,0.0,-477.4999999937736,-0.00853612545405695,-0.0066931474397908045,-24431.49999999522,0.9981968782392704,0.4654320987654321,-0.5895061728318193,810,810,0.4636519748139668,9.736691471093303,12,6,7806.000000004025,0.2032798513154389,0.15497348458558724,-19668.499999998898,1.0444053825740682,0.4864376130198915,14.115732368904204,553,553,0.4525368248772504,9.503273322422258,7,4,-8283.4999999978,-0.47317750261438324,-0.393495124379787,-14170.499999998061,0.9069572835817763,0.42023346303501946,-32.23151750971907,257,257,0.4895238095238095,10.28,12,6,-0.015751947905640995,-0.010688293009340488,-0.0035212569578957353,-0.0022216808970059176,-0.025255421184318998,-0.008971483498881633,1.0,1.0,False,0.85,0.5,,,False,,False,0.0,0.07091609011062036
conditional_downsize_with_context__rs_ratio_pct__90m__t85__d50__wide_or,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,90m,wide_or,"{""context_key"": ""wide_or"", ""down_multiplier"": 0.5, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.85}",0,15,0,0,0,-0.0,0.0,7,8,1703.4999999999752,2305.500000000019,0,0,0.0,0.0,-334.4999999937936,-0.005986441480822949,-0.004696793555798247,-23180.99999999529,0.9987325008383916,0.4654320987654321,-0.41296296295530077,810,810,0.4636519748139668,9.736691471093303,12,6,8725.000000004004,0.22756714040360992,0.17404278942031712,-19229.499999998963,1.0499851047252633,0.4864376130198915,15.77757685353346,553,553,0.4525368248772504,9.503273322422258,7,4,-9059.499999997797,-0.5176758278415872,-0.42850554035039723,-13870.499999998054,0.8986105748515945,0.42023346303501946,-35.250972762637346,257,257,0.4895238095238095,10.28,12,6,0.00853534118253002,-0.055186618236544416,0.0020584651932993303,-0.010568389627187758,-0.0023717681401176525,0.01238919149845179,1.0,1.0,False,0.85,0.5,,,False,,False,0.0,0.10776115015113107
conditional_downsize_with_context__rs_ratio_pct__90m__t85__d75__high_atr,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,90m,high_atr,"{""context_key"": ""high_atr"", ""down_multiplier"": 0.75, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.85}",0,12,0,0,0,-0.0,0.0,9,3,1099.9999999999795,745.9999999999764,0,0,0.0,0.0,621.5000000062537,0.011103838707207537,0.008720093329807522,-23359.999999995256,1.002349636496324,0.4654320987654321,0.7672839506250045,810,810,0.4636519748139668,9.736691471093303,12,6,8843.500000004029,0.23058630466035857,0.17623351416669558,-18902.99999999896,1.050555085520924,0.4864376130198915,15.99186256781922,553,553,0.4525368248772504,9.503273322422258,7,4,-8221.999999997779,-0.46763542268697916,-0.3887801777043126,-14108.999999998028,0.9082171442605239,0.42023346303501946,-31.99221789882404,257,257,0.4895238095238095,10.28,12,6,0.011554505439278662,-0.005146213081936413,0.0026284459889600598,-0.0009618202182583024,0.014647623019182886,-0.004592545124426056,1.0,1.0,False,0.85,0.75,,,True,30.0,False,0.0,0.11940400614666212
conditional_downsize_with_context__rs_ratio_pct__90m__t85__d75__opening_gap,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,90m,opening_gap,"{""context_key"": ""opening_gap"", ""down_multiplier"": 0.75, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.85}",0,8,0,0,0,-0.0,0.0,3,5,428.49999999999227,775.0000000000045,0,0,0.0,0.0,-78.99999999376087,-0.0014102192270348567,-0.0011064651141723103,-24049.999999995198,0.9997020897087313,0.4654320987654321,-0.09753086418982823,810,810,0.4636519748139668,9.736691471093303,12,6,8115.500000004027,0.21119209213911516,0.16111802640972442,-19375.999999998887,1.0461660110530162,0.4864376130198915,14.675406871616685,553,553,0.4525368248772504,9.503273322422258,7,4,-8194.49999999779,-0.4666989908926524,-0.38833411899508763,-14081.499999998046,0.9083296976205879,0.42023346303501946,-31.885214007773502,257,257,0.4895238095238095,10.28,12,6,-0.007839707081964742,-0.004209781287609626,-0.0017606284789477566,-0.0008492668581943086,-0.010008340283566966,-0.0026344832496718353,1.0,1.0,False,0.85,0.75,,,False,,False,0.0,0.08680399708046223
conditional_downsize_with_context__rs_ratio_pct__90m__t85__d75__wide_or,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,90m,wide_or,"{""context_key"": ""wide_or"", ""down_multiplier"": 0.75, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.85}",0,15,0,0,0,-0.0,0.0,7,8,888.9999999999873,1131.50000000001,0,0,0.0,0.0,25.00000000622731,0.0004465773491937341,0.0003505118931189793,-23442.499999995267,1.0000944394076996,0.4654320987654321,0.030864197538552234,810,810,0.4636519748139668,9.736691471093303,12,6,8633.500000004013,0.22489321082743136,0.1719139734697604,-19185.49999999896,1.0492966793903176,0.4864376130198915,15.612115732376154,553,553,0.4525368248772504,9.503273322422258,7,4,-8608.499999997788,-0.49034542612830007,-0.40680100295698574,-13957.499999998046,0.9039085130014226,0.42023346303501946,-33.496108949407734,257,257,0.4895238095238095,10.28,12,6,0.005861411606351452,-0.027856216523257316,0.0013700398583536,-0.005270451477359606,-7.819015846596101e-05,0.0061945957492257646,1.0,1.0,False,0.85,0.75,,,False,,False,0.0,0.1060963244987892
conditional_downsize_with_context__rs_ratio_pct__90m__t90__d50__high_atr,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,90m,high_atr,"{""context_key"": ""high_atr"", ""down_multiplier"": 0.5, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.9}",0,7,0,0,0,-0.0,0.0,6,1,1379.4999999999754,410.0000000000023,0,0,0.0,0.0,1237.0000000062246,0.022074228676383346,0.017358608009408243,-23195.499999995274,1.0046815363159913,0.4654320987654321,1.527160493834845,810,810,0.4636519748139668,9.736691471093303,12,6,8896.00000000402,0.2317442464762876,0.17718693675879615,-19593.999999998956,1.0508608786880236,0.4864376130198915,16.086799276679965,553,553,0.4525368248772504,9.503273322422258,7,4,-7658.999999997797,-0.4348237654189682,-0.3626975558379417,-13545.99999999805,0.9142530871799686,0.42023346303501946,-29.80155642022489,257,257,0.4895238095238095,10.28,12,6,0.012712447255207704,0.027665444186074528,0.002934239156059615,0.0050741227011863455,-0.021371976647207556,0.03549432162056714,1.0,1.0,False,0.9,0.5,,,False,,False,0.0,0.10261330676281585
conditional_downsize_with_context__rs_ratio_pct__90m__t90__d50__opening_gap,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,90m,opening_gap,"{""context_key"": ""opening_gap"", ""down_multiplier"": 0.5, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.9}",0,3,0,0,0,-0.0,0.0,2,1,750.4999999999882,585.0,0,0,0.0,0.0,433.00000000624186,0.007728368875510955,0.006069308100193635,-23554.99999999521,1.0016348352044817,0.4654320987654321,0.5345679012422739,810,810,0.4636519748139668,9.736691471093303,12,6,7840.000000004031,0.20416424382125936,0.1556484907956703,-19668.499999998898,1.0445987957187668,0.4864376130198915,14.177215189880707,553,553,0.4525368248772504,9.503273322422258,7,4,-7406.999999997794,-0.4210336546758925,-0.35184433173643964,-13293.99999999805,0.9168397534495951,0.42023346303501946,-28.821011673143165,257,257,0.4895238095238095,10.28,12,6,-0.014867555399820542,0.04145555492915026,-0.0033278438131971733,0.007660788970812904,-0.025255421184318998,0.05343728861832678,1.0,1.0,False,0.9,0.5,,,False,,False,0.0,0.07183916524538053
conditional_downsize_with_context__rs_ratio_pct__90m__t90__d50__wide_or,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,90m,wide_or,"{""context_key"": ""wide_or"", ""down_multiplier"": 0.5, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.9}",0,5,0,0,0,-0.0,0.0,2,3,561.499999999993,1028.0000000000007,0,0,0.0,0.0,-198.9999999937554,-0.003553532970053792,-0.0027870772584264064,-23467.499999995267,0.999249191182736,0.4654320987654321,-0.24567901233796965,810,810,0.4636519748139668,9.736691471093303,12,6,8642.500000004024,0.22486169283581614,0.17186720037899894,-19333.999999998952,1.0492669106497712,0.4864376130198915,15.628390596752302,553,553,0.4525368248772504,9.503273322422258,7,4,-8841.499999997783,-0.5043268794566041,-0.41756066619695825,-13908.499999998043,0.9013506200802447,0.42023346303501946,-34.40272373539993,257,257,0.4895238095238095,10.28,12,6,0.005829893614736237,-0.0418376698515614,0.0013402711178072124,-0.007828344398537523,-0.0078190158465394,0.009683505998790398,1.0,1.0,False,0.9,0.5,,,False,,False,0.0,0.10218843991502799
conditional_downsize_with_context__rs_ratio_pct__90m__t90__d75__high_atr,conditional_downsize_with_context,Downsize only when downside semivariance is elevated and a context regime confirms it.,rs_ratio_pct,90m,high_atr,"{""context_key"": ""high_atr"", ""down_multiplier"": 0.75, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.9}",0,7,0,0,0,-0.0,0.0,6,1,654.9999999999886,164.0000000000009,0,0,0.0,0.0,758.5000000062391,0.013524341540801626,0.010628709660473915,-23501.999999995263,1.0028627610830796,0.4654320987654321,0.9364197530941224,810,810,0.4636519748139668,9.736691471093303,12,6,8677.500000004025,0.22584297734584097,0.172593415919542,-19347.999999998956,1.0494802506657477,0.4864376130198915,15.691681735992812,553,553,0.4525368248772504,9.503273322422258,7,4,-7918.999999997788,-0.4493234382158281,-0.3744527155485798,-13805.999999998043,0.9115995579419964,0.42023346303501946,-30.81322957197583,257,257,0.4895238095238095,10.28,12,6,0.006811178124761064,0.013165771389214653,0.0015536111337837166,0.0024205934632142156,-0.00854879065888325,0.01698173662287914,1.0,1.0,False,0.9,0.75,,,False,,False,0.0,0.1028475050220762
