variant_name,family,feature_key,horizon,context_key,high_threshold,low_threshold,up_multiplier,down_multiplier,promotion_candidate,oos_promotion_ready,support_cluster_count,is_screen_score,is_sharpe,oos_sharpe,oos_sharpe_delta_vs_baseline,oos_net_pnl,oos_max_drawdown,oos_max_drawdown_improvement_vs_baseline,oos_profit_factor,oos_trade_count
downside_three_state__rs_ratio_pct__30m__t95__lo25__u125__d50,downside_three_state,rs_ratio_pct,30m,,0.95,0.25,1.25,0.5,False,False,1.0,0.12295352191013847,0.26251710820867613,-0.35557322516509626,0.10691598443994649,-6545.999999997812,-13078.999999998056,0.06874577236641496,0.9285663620243022,257
downside_three_state__rs_ratio_pct__60m__t85__lo25__u110__d75,downside_three_state,rs_ratio_pct,60m,,0.85,0.25,1.1,0.75,False,False,1.0,0.07217675470219449,0.1941377232064315,-0.39729274964094424,0.06519645996409851,-6908.499999997879,-13128.499999998132,0.0652212609918496,0.9206731045252781,257
downside_three_state__rs_ratio_pct__60m__t85__lo25__u125__d50,downside_three_state,rs_ratio_pct,60m,,0.85,0.25,1.25,0.5,False,False,1.0,0.03919360125306324,0.1760415157724669,-0.3243030276577568,0.13818618194728594,-5717.499999997956,-12457.499999998196,0.11299797073587967,0.933034668540664,257
downside_three_state__rs_ratio_pct__60m__t90__lo25__u110__d75,downside_three_state,rs_ratio_pct,60m,,0.9,0.25,1.1,0.75,False,False,1.0,0.04157687971324038,0.16912469234767466,-0.391302843575971,0.07118636602907175,-6868.999999997853,-13216.999999998103,0.058919861867638465,0.9220499202796393,257
downside_three_state__rs_ratio_pct__60m__t90__lo25__u125__d50,downside_three_state,rs_ratio_pct,60m,,0.9,0.25,1.25,0.5,False,False,1.0,-0.016481890162399468,0.13128479619281094,-0.2974889977042475,0.16500021190079522,-5327.49999999791,-12323.499999998156,0.12253907223469121,0.9389702555173288,257
downside_three_state__rs_ratio_pct__60m__t95__lo25__u110__d75,downside_three_state,rs_ratio_pct,60m,,0.95,0.25,1.1,0.75,False,False,1.0,0.07608492816745867,0.2021612779242993,-0.49911734848461803,-0.03662813887957528,-8858.999999997792,-15036.999999998041,-0.07066823311617675,0.9021937136359337,257
downside_three_state__rs_ratio_pct__60m__t95__lo25__u125__d50,downside_three_state,rs_ratio_pct,60m,,0.95,0.25,1.25,0.5,False,False,1.0,0.056866214072228714,0.2015234831019265,-0.5101931271339021,-0.04770391752885933,-9300.49999999778,-15956.499999998021,-0.13613870198300068,0.8991104843521392,257
downside_three_state__rs_ratio_pct__90m__t85__lo25__u110__d75,downside_three_state,rs_ratio_pct,90m,,0.85,0.25,1.1,0.75,False,False,1.0,0.09499295641194293,0.21587308567082367,-0.4093671778395697,0.05312203176547303,-7112.999999997876,-12827.499999998132,0.08665313823917362,0.918596467134762,257
downside_three_state__rs_ratio_pct__90m__t85__lo25__u125__d50,downside_three_state,rs_ratio_pct,90m,,0.85,0.25,1.25,0.5,False,False,1.0,0.0897515623558515,0.22111978237619587,-0.38039749814466645,0.0820917114603763,-6712.499999997928,-12320.99999999819,0.12271707785966653,0.9222901399645965,257
downside_three_state__rs_ratio_pct__90m__t90__lo25__u110__d75,downside_three_state,rs_ratio_pct,90m,,0.9,0.25,1.1,0.75,False,False,1.0,0.08250353003477429,0.21017985946795545,-0.3615004445995518,0.10098876500549098,-6379.499999997875,-12221.999999998128,0.1297661006087908,0.9277683423913263,257
downside_three_state__rs_ratio_pct__90m__t90__lo25__u125__d50,downside_three_state,rs_ratio_pct,90m,,0.9,0.25,1.25,0.5,False,False,1.0,0.07641294109956964,0.21859066468687996,-0.27374991605908655,0.1887392935459562,-4958.4999999979345,-11742.499999999653,0.16390757947941934,0.9437744856247279,257
downside_three_state__rs_ratio_pct__90m__t95__lo25__u110__d75,downside_three_state,rs_ratio_pct,90m,,0.95,0.25,1.1,0.75,False,False,1.0,0.13322057576902732,0.251980955509827,-0.47320679886028844,-0.010717589255245685,-8424.999999997806,-14097.49999999807,-0.0037737192495312737,0.9069112203745864,257
downside_three_state__rs_ratio_pct__90m__t95__lo25__u125__d50,downside_three_state,rs_ratio_pct,90m,,0.95,0.25,1.25,0.5,False,False,1.0,0.17041390205376372,0.2942295668213364,-0.4901394388059147,-0.027650229200871956,-9002.499999997803,-14526.99999999807,-0.03435508562071288,0.9026546280277027,257
downside_three_state__rs_ratio_pct__session__t85__lo25__u110__d75,downside_three_state,rs_ratio_pct,session,,0.85,0.25,1.1,0.75,False,False,1.0,0.0601034107932451,0.18719397495757062,-0.4605437915476819,0.0019454180573608704,-7953.499999997856,-13556.499999998114,0.034746697995655954,0.9091236288848481,257
downside_three_state__rs_ratio_pct__session__t85__lo25__u125__d50,downside_three_state,rs_ratio_pct,session,,0.85,0.25,1.25,0.5,False,False,1.0,0.04630145291791439,0.1724276436097911,-0.4644931482797407,-0.002003938674697947,-8086.9999999979045,-13489.499999998172,0.03951724874505616,0.9063131737324924,257
downside_three_state__rs_ratio_pct__session__t90__lo25__u110__d75,downside_three_state,rs_ratio_pct,session,,0.9,0.25,1.1,0.75,False,False,1.0,0.09722435944169638,0.21433006482696798,-0.4537721139203299,0.00871709568471285,-7928.999999997846,-13524.499999998105,0.03702516999537211,0.9103819701499503,257
downside_three_state__rs_ratio_pct__session__t90__lo25__u125__d50,downside_three_state,rs_ratio_pct,session,,0.9,0.25,1.25,0.5,True,True,1.0,0.12082381864559161,0.23163884075986088,-0.44230346038958873,0.02018574921545402,-7856.999999997891,-13244.499999998156,0.056961799992879196,0.9109107917340126,257
downside_three_state__rs_ratio_pct__session__t95__lo25__u110__d75,downside_three_state,rs_ratio_pct,session,,0.95,0.25,1.1,0.75,False,False,1.0,0.08918185276678792,0.2158318770620934,-0.5147289795470372,-0.052239769941994474,-9094.999999997803,-14583.499999998068,-0.038378012745210445,0.8993370300273592,257
downside_three_state__rs_ratio_pct__session__t95__lo25__u125__d50,downside_three_state,rs_ratio_pct,session,,0.95,0.25,1.25,0.5,False,False,1.0,0.09277239296608084,0.22598931167730135,-0.5587930939656486,-0.09630388436060583,-10105.499999997799,-15278.99999999808,-0.087899177614028,0.8900117547182342,257
reference_downside_hard_skip__rs_minus_pct__60m__t90,reference_downside_hard_skip,rs_minus_pct,60m,,0.9,,,,False,False,0.0,0.01986510341910154,0.16991319151118597,-0.44361913251126,0.018870077093782744,-7558.999999997877,-12189.999999998128,0.1320445726085063,0.9100434966291828,240
reference_downside_hard_skip__rs_minus_pct__60m__t95,reference_downside_hard_skip,rs_minus_pct,60m,,0.95,,,,False,False,0.0,0.11923869766039391,0.22956377491897031,-0.3004261139381397,0.16206309566690302,-5254.499999997874,-12497.499999998096,0.11014988073624239,0.9391762840176637,249
reference_downside_hard_skip__rs_minus_pct__session__t90,reference_downside_hard_skip,rs_minus_pct,session,,0.9,,,,False,False,0.0,0.2151243651660459,0.2691188861581846,-0.6695015955523422,-0.20701238594729948,-11298.999999997908,-16070.499999998121,-0.1442557584819943,0.865905544050388,231
reference_downside_hard_skip__rs_minus_pct__session__t95,reference_downside_hard_skip,rs_minus_pct,session,,0.95,,,,False,False,0.0,0.17805841899051422,0.2574752220922254,-0.6581506095775627,-0.1956613999725199,-11302.999999997823,-15842.499999998063,-0.12802164548401715,0.8704512372634856,241
