simulation_method,variant_name,variant_label,ruleset_name,run_id,start_session_date,status,pass,fail,expire,failure_reason,days_to_pass,days_to_fail,days_traded,calendar_days,final_pnl_usd,trailing_mll_breached,economic_target_hit,economic_target_day,economic_target_immediate_validation,economic_target_without_immediate_validation,delayed_pass_after_inconsistency,failed_after_economic_target,near_validation_then_fail,extra_traded_days_to_consistency,best_winning_day_usd,best_day_share_at_end,max_favorable_excursion_usd,max_adverse_excursion_usd,max_drawdown_usd
bootstrap_block_5,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,bootstrap_1993,,pass,True,False,False,,13.0,,13,25,3895.5,False,True,13.0,True,False,False,False,False,,1445.0,0.37094082916185345,3895.5,-738.0,-1205.5
bootstrap_block_5,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,bootstrap_1994,,pass,True,False,False,,14.0,,14,16,3268.0,False,True,14.0,True,False,False,False,False,,1270.0,0.38861689106487146,3268.0,0.0,-1430.5
bootstrap_block_5,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,bootstrap_1995,,fail,False,True,False,trailing_mll,,11.0,11,13,-738.5,True,False,,False,False,False,False,False,,463.5,,1344.0,-738.5,-2082.5
bootstrap_block_5,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,bootstrap_1996,,pass,True,False,False,,10.0,,10,20,3276.5,False,True,10.0,True,False,False,False,False,,1280.0,0.3906607660613459,3276.5,-1639.5,-1639.5
bootstrap_block_5,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,bootstrap_1997,,pass,True,False,False,,8.0,,8,10,3419.0,False,True,8.0,True,False,False,False,False,,1350.0,0.3948522959929804,3419.0,-176.0,-588.0
bootstrap_block_5,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,bootstrap_1998,,pass,True,False,False,,7.0,,7,15,3170.0,False,True,7.0,True,False,False,False,False,,1170.0,0.36908517350157727,3170.0,0.0,-59.0
bootstrap_block_5,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,bootstrap_1999,,fail,False,True,False,trailing_mll,,10.0,10,18,-1150.0,True,False,,False,False,False,False,False,,1452.0,,1365.5,-1150.0,-2515.5
bootstrap_block_5,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,bootstrap_2000,,pass,True,False,False,,20.0,,20,28,3113.0,False,True,20.0,True,False,False,False,False,,1248.0,0.4008994539029875,3113.0,-661.5,-1681.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_0,2024-02-23,pass,True,False,False,,38.0,,38,42,3494.0,False,True,38.0,True,False,False,False,False,,1412.0,0.4041213508872353,3494.0,-984.0,-1453.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_1,2024-02-26,pass,True,False,False,,37.0,,37,41,3024.5,False,True,37.0,True,False,False,False,False,,1412.0,0.4668540254587535,3024.5,-1453.5,-1453.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_2,2024-02-27,pass,True,False,False,,37.0,,37,40,3024.5,False,True,37.0,True,False,False,False,False,,1412.0,0.4668540254587535,3024.5,-1453.5,-1453.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_3,2024-02-28,pass,True,False,False,,36.0,,36,39,3394.5,False,True,36.0,True,False,False,False,False,,1412.0,0.41596700544999266,3394.5,-1083.5,-1365.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_4,2024-02-29,pass,True,False,False,,36.0,,36,38,3394.5,False,True,36.0,True,False,False,False,False,,1412.0,0.41596700544999266,3394.5,-1083.5,-1365.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_5,2024-03-01,pass,True,False,False,,30.0,,30,32,3270.0,False,True,30.0,True,False,False,False,False,,1412.0,0.43180428134556575,3270.0,-497.0,-1365.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_6,2024-03-04,pass,True,False,False,,34.0,,34,36,3113.0,False,True,34.0,True,False,False,False,False,,1412.0,0.4535817539351108,3113.0,-1365.0,-1365.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_7,2024-03-05,pass,True,False,False,,28.0,,28,30,3130.0,False,True,28.0,True,False,False,False,False,,1412.0,0.45111821086261983,3130.0,-637.0,-1322.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_8,2024-03-06,pass,True,False,False,,29.0,,29,31,3024.0,False,True,29.0,True,False,False,False,False,,1412.0,0.4669312169312169,3024.0,-931.0,-1322.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_9,2024-03-07,pass,True,False,False,,26.0,,26,28,3217.0,False,True,26.0,True,False,False,False,False,,1412.0,0.4389182468138017,3217.0,-550.0,-1322.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_10,2024-03-08,pass,True,False,False,,25.0,,25,27,3062.5,False,True,25.0,True,False,False,False,False,,1412.0,0.4610612244897959,3062.5,-704.5,-1322.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_11,2024-03-11,pass,True,False,False,,24.0,,24,26,3279.5,False,True,24.0,True,False,False,False,False,,1412.0,0.430553438024089,3279.5,-487.5,-1322.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_12,2024-03-12,pass,True,False,False,,21.0,,21,23,3320.5,False,True,21.0,True,False,False,False,False,,1412.0,0.4252371630778497,3320.5,-54.5,-1322.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_13,2024-03-13,pass,True,False,False,,22.0,,22,24,3208.5,False,True,22.0,True,False,False,False,False,,1412.0,0.4400810347514415,3208.5,-558.5,-1322.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_14,2024-03-14,pass,True,False,False,,21.0,,21,23,3256.5,False,True,21.0,True,False,False,False,False,,1412.0,0.43359434976201444,3256.5,-510.5,-1322.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_15,2024-03-18,pass,True,False,False,,18.0,,18,20,3000.0,False,True,18.0,True,False,False,False,False,,1412.0,0.4706666666666667,3000.0,-375.0,-1322.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_16,2024-03-19,pass,True,False,False,,17.0,,17,19,3375.0,False,True,17.0,True,False,False,False,False,,1412.0,0.4183703703703704,3375.0,0.0,-1322.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_17,2024-03-20,pass,True,False,False,,18.0,,18,20,3310.0,False,True,18.0,True,False,False,False,False,,1412.0,0.42658610271903324,3310.0,-108.0,-1322.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_18,2024-03-21,pass,True,False,False,,22.0,,22,24,3153.0,False,True,22.0,True,False,False,False,False,,1412.0,0.44782746590548683,3153.0,-976.0,-1322.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_19,2024-03-22,pass,True,False,False,,22.0,,22,24,3344.0,False,True,22.0,True,False,False,False,False,,1412.0,0.4222488038277512,3344.0,-1179.0,-1322.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_20,2024-03-25,pass,True,False,False,,21.0,,21,23,3234.5,False,True,21.0,True,False,False,False,False,,1412.0,0.4365435152264647,3234.5,-1288.5,-1322.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_21,2024-03-26,pass,True,False,False,,20.0,,20,22,3200.5,False,True,20.0,True,False,False,False,False,,1412.0,0.4411810654585221,3200.5,-1322.5,-1322.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_22,2024-03-27,pass,True,False,False,,18.0,,18,20,3472.5,False,True,18.0,True,False,False,False,False,,1412.0,0.4066234701223902,3472.5,-656.5,-742.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_23,2024-03-28,pass,True,False,False,,14.0,,14,16,3115.0,False,True,14.0,True,False,False,False,False,,1412.0,0.4532905296950241,3115.0,-491.0,-742.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_24,2024-04-01,pass,True,False,False,,14.0,,14,15,3115.0,False,True,14.0,True,False,False,False,False,,1412.0,0.4532905296950241,3115.0,-491.0,-742.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_25,2024-04-02,pass,True,False,False,,13.0,,13,14,3151.5,False,True,13.0,True,False,False,False,False,,1412.0,0.4480406155798826,3151.5,-454.5,-742.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_26,2024-04-03,pass,True,False,False,,8.0,,8,9,3026.0,False,True,8.0,True,False,False,False,False,,1412.0,0.4666226040978189,3026.0,0.0,-740.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_27,2024-04-04,pass,True,False,False,,14.0,,14,15,3157.0,False,True,14.0,True,False,False,False,False,,1412.0,0.44726005701615457,3157.0,-183.0,-742.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_28,2024-04-05,pass,True,False,False,,14.0,,14,14,3157.0,False,True,14.0,True,False,False,False,False,,1412.0,0.44726005701615457,3157.0,-183.0,-742.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_29,2024-04-08,pass,True,False,False,,13.0,,13,13,3089.0,False,True,13.0,True,False,False,False,False,,1412.0,0.45710585950145677,3089.0,-251.0,-742.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_30,2024-04-09,pass,True,False,False,,12.0,,12,12,3166.0,False,True,12.0,True,False,False,False,False,,1412.0,0.4459886291850916,3166.0,-174.0,-742.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_31,2024-04-10,pass,True,False,False,,13.0,,13,13,3130.0,False,True,13.0,True,False,False,False,False,,1412.0,0.45111821086261983,3130.0,-740.0,-742.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_32,2024-04-11,pass,True,False,False,,11.0,,11,11,3089.0,False,True,11.0,True,False,False,False,False,,1412.0,0.45710585950145677,3089.0,-645.0,-742.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_33,2024-04-12,pass,True,False,False,,9.0,,9,9,3340.0,False,True,9.0,True,False,False,False,False,,1412.0,0.4227544910179641,3340.0,0.0,-742.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_34,2024-04-15,pass,True,False,False,,10.0,,10,10,3045.0,False,True,10.0,True,False,False,False,False,,1412.0,0.4637110016420361,3045.0,0.0,-742.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_35,2024-04-16,pass,True,False,False,,20.0,,20,26,3429.5,False,True,20.0,True,False,False,False,False,,1134.0,0.33066044612917334,3429.5,-742.0,-833.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_36,2024-04-17,pass,True,False,False,,18.0,,18,21,3463.5,False,True,18.0,True,False,False,False,False,,1134.0,0.3274144651364227,3463.5,0.0,-833.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_37,2024-04-18,pass,True,False,False,,18.0,,18,24,3037.5,False,True,18.0,True,False,False,False,False,,805.0,0.2650205761316872,3037.5,-272.0,-833.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_38,2024-04-19,pass,True,False,False,,17.0,,17,23,3309.5,False,True,17.0,True,False,False,False,False,,805.0,0.2432391599939568,3309.5,0.0,-833.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_39,2024-04-22,pass,True,False,False,,17.0,,17,24,3132.5,False,True,17.0,True,False,False,False,False,,805.0,0.2569832402234637,3132.5,-287.0,-833.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_40,2024-04-23,pass,True,False,False,,15.0,,15,21,3136.5,False,True,15.0,True,False,False,False,False,,805.0,0.2566555077315479,3136.5,0.0,-833.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_41,2024-04-24,pass,True,False,False,,14.0,,14,20,3008.5,False,True,14.0,True,False,False,False,False,,805.0,0.26757520358982884,3008.5,0.0,-833.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_42,2024-04-25,pass,True,False,False,,15.0,,15,22,3589.5,False,True,15.0,True,False,False,False,False,,980.0,0.2730185262571389,3589.5,-221.0,-833.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_43,2024-04-26,pass,True,False,False,,14.0,,14,21,3195.5,False,True,14.0,True,False,False,False,False,,980.0,0.3066812705366922,3195.5,-615.0,-833.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_44,2024-04-29,pass,True,False,False,,13.0,,13,20,3059.5,False,True,13.0,True,False,False,False,False,,980.0,0.32031377676090866,3059.5,-751.0,-833.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_45,2024-04-30,pass,True,False,False,,12.0,,12,19,3497.5,False,True,12.0,True,False,False,False,False,,980.0,0.2802001429592566,3497.5,-313.0,-833.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_46,2024-05-01,pass,True,False,False,,14.0,,14,23,3887.0,False,True,14.0,True,False,False,False,False,,980.0,0.25212245948031903,3887.0,-833.0,-833.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_47,2024-05-02,pass,True,False,False,,10.0,,10,17,3505.5,False,True,10.0,True,False,False,False,False,,980.0,0.27956069034374553,3505.5,-305.0,-305.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_48,2024-05-03,pass,True,False,False,,9.0,,9,16,3810.5,False,True,9.0,True,False,False,False,False,,980.0,0.2571840965752526,3810.5,0.0,0.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_49,2024-05-06,pass,True,False,False,,9.0,,9,15,3810.5,False,True,9.0,True,False,False,False,False,,980.0,0.2571840965752526,3810.5,0.0,0.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_50,2024-05-07,pass,True,False,False,,8.0,,8,14,3493.5,False,True,8.0,True,False,False,False,False,,980.0,0.280520967511092,3493.5,0.0,0.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_51,2024-05-08,pass,True,False,False,,8.0,,8,13,3493.5,False,True,8.0,True,False,False,False,False,,980.0,0.280520967511092,3493.5,0.0,0.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_52,2024-05-09,pass,True,False,False,,7.0,,7,12,3491.0,False,True,7.0,True,False,False,False,False,,980.0,0.2807218562016614,3491.0,0.0,0.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_53,2024-05-10,pass,True,False,False,,6.0,,6,11,3480.5,False,True,6.0,True,False,False,False,False,,980.0,0.2815687401235455,3480.5,0.0,0.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_54,2024-05-13,pass,True,False,False,,5.0,,5,10,3458.0,False,True,5.0,True,False,False,False,False,,980.0,0.2834008097165992,3458.0,0.0,0.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_55,2024-05-14,pass,True,False,False,,5.0,,5,9,3458.0,False,True,5.0,True,False,False,False,False,,980.0,0.2834008097165992,3458.0,0.0,0.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_56,2024-05-15,pass,True,False,False,,7.0,,7,13,3562.5,False,True,7.0,True,False,False,False,False,,980.0,0.2750877192982456,3562.5,0.0,-586.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_57,2024-05-16,pass,True,False,False,,7.0,,7,13,3296.5,False,True,7.0,True,False,False,False,False,,980.0,0.2972849992416199,3296.5,0.0,-586.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_58,2024-05-17,pass,True,False,False,,7.0,,7,12,3296.5,False,True,7.0,True,False,False,False,False,,980.0,0.2972849992416199,3296.5,0.0,-586.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_59,2024-05-20,pass,True,False,False,,7.0,,7,11,3296.5,False,True,7.0,True,False,False,False,False,,980.0,0.2972849992416199,3296.5,0.0,-586.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_60,2024-05-21,pass,True,False,False,,7.0,,7,10,3296.5,False,True,7.0,True,False,False,False,False,,980.0,0.2972849992416199,3296.5,0.0,-586.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_61,2024-05-22,pass,True,False,False,,10.0,,10,14,3473.0,False,True,10.0,True,False,False,False,False,,980.0,0.28217679239850274,3473.0,0.0,-586.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_62,2024-05-23,pass,True,False,False,,10.0,,10,13,3473.0,False,True,10.0,True,False,False,False,False,,980.0,0.28217679239850274,3473.0,0.0,-586.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_63,2024-05-24,pass,True,False,False,,9.0,,9,12,3190.0,False,True,9.0,True,False,False,False,False,,980.0,0.3072100313479624,3190.0,0.0,-586.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_64,2024-05-27,pass,True,False,False,,11.0,,11,14,3464.0,False,True,11.0,True,False,False,False,False,,1020.0,0.29445727482678985,3464.0,-586.5,-586.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_65,2024-05-28,pass,True,False,False,,11.0,,11,13,3464.0,False,True,11.0,True,False,False,False,False,,1020.0,0.29445727482678985,3464.0,-586.5,-586.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_66,2024-05-29,pass,True,False,False,,11.0,,11,12,3464.0,False,True,11.0,True,False,False,False,False,,1020.0,0.29445727482678985,3464.0,-586.5,-586.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_67,2024-05-30,pass,True,False,False,,8.0,,8,9,3076.5,False,True,8.0,True,False,False,False,False,,896.0,0.2912400455062571,3076.5,0.0,-496.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_68,2024-05-31,pass,True,False,False,,9.0,,9,10,3450.5,False,True,9.0,True,False,False,False,False,,1020.0,0.29560933198087236,3450.5,0.0,-496.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_69,2024-06-03,pass,True,False,False,,9.0,,9,11,3999.5,False,True,9.0,True,False,False,False,False,,1445.0,0.3612951618952369,3999.5,-80.5,-496.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_70,2024-06-04,pass,True,False,False,,8.0,,8,10,3583.5,False,True,8.0,True,False,False,False,False,,1445.0,0.4032370587414539,3583.5,-496.5,-496.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_71,2024-06-05,pass,True,False,False,,7.0,,7,9,4080.0,False,True,7.0,True,False,False,False,False,,1445.0,0.3541666666666667,4080.0,0.0,-110.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_72,2024-06-06,pass,True,False,False,,6.0,,6,8,3426.0,False,True,6.0,True,False,False,False,False,,1445.0,0.421774664331582,3426.0,-110.0,-110.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_73,2024-06-07,pass,True,False,False,,6.0,,6,7,3426.0,False,True,6.0,True,False,False,False,False,,1445.0,0.421774664331582,3426.0,-110.0,-110.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_74,2024-06-10,pass,True,False,False,,5.0,,5,6,3536.0,False,True,5.0,True,False,False,False,False,,1445.0,0.40865384615384615,3536.0,0.0,-46.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_75,2024-06-11,pass,True,False,False,,8.0,,8,10,3452.0,False,True,8.0,True,False,False,False,False,,1445.0,0.4185979142526072,3452.0,0.0,-486.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_76,2024-06-12,pass,True,False,False,,7.0,,7,9,3172.0,False,True,7.0,True,False,False,False,False,,1445.0,0.4555485498108449,3172.0,-46.0,-486.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_77,2024-06-13,pass,True,False,False,,6.0,,6,8,3218.0,False,True,6.0,True,False,False,False,False,,1445.0,0.4490366687383468,3218.0,0.0,-486.0
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_78,2024-06-14,fail,False,True,False,trailing_mll,,9.0,9,11,-75.5,True,False,,False,False,False,False,False,,1445.0,,2198.0,-75.5,-2273.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_79,2024-06-17,fail,False,True,False,trailing_mll,,9.0,9,10,-75.5,True,False,,False,False,False,False,False,,1445.0,,2198.0,-75.5,-2273.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_80,2024-06-18,fail,False,True,False,trailing_mll,,8.0,8,9,-1520.5,True,False,,False,False,False,False,False,,1048.0,,753.0,-1520.5,-2273.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_81,2024-06-19,fail,False,True,False,trailing_mll,,7.0,7,8,-1151.5,True,False,,False,False,False,False,False,,1048.0,,1122.0,-1151.5,-2273.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_82,2024-06-20,fail,False,True,False,trailing_mll,,7.0,7,7,-1151.5,True,False,,False,False,False,False,False,,1048.0,,1122.0,-1151.5,-2273.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_83,2024-06-24,fail,False,True,False,trailing_mll,,6.0,6,6,-1711.5,True,False,,False,False,False,False,False,,1048.0,,562.0,-1711.5,-2273.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_84,2024-06-25,fail,False,True,False,trailing_mll,,5.0,5,5,-1225.5,True,False,,False,False,False,False,False,,1048.0,,1048.0,-1225.5,-2273.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_85,2024-06-26,fail,False,True,False,trailing_mll,,4.0,4,4,-2273.5,True,False,,False,False,False,False,False,,0.0,,0.0,-2273.5,-2273.5
rolling_start,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_extended_60d,rolling_86,2024-06-27,pass,True,False,False,,20.0,,20,24,3722.5,False,True,20.0,True,False,False,False,False,,1440.0,0.38683680322364,3722.5,-1573.5,-1573.5
