config_name,policy_family,strategy_tag,symbol,opposite_confirmation,opposite_breakout_buffer_ticks,opposite_breakout_confirm_bars,require_reclaim_vwap,require_reclaim_or_low_close,reclaim_confirm_bars,net_pnl,gross_pnl,number_of_trades,win_rate,avg_trade,profit_factor,Sharpe,Sortino,max_drawdown,max_daily_drawdown,average_daily_pnl,median_daily_pnl,worst_day,best_day,trade_frequency,exposure_days,prop_pass,daily_loss_limit_breaches,first_breakout_downside_count,first_breakout_upside_count,invalidated_days_count,invalidated_days_pct,trades_after_downside_first_breakout_count,pnl_after_downside_first_breakout,sharpe_after_downside_first_breakout,reclaim_trade_count,reclaim_trade_pnl,reclaim_trade_sharpe
invalidate_on_opposite_touch__buffer_1,invalidate_for_day,orb_long_only,MGC,touch,1,1,False,False,1,-1292.4999999976058,3820.0000000023942,484,0.43388429752066116,-2.6704545454495987,0.9744438952051871,-0.0822756234578503,-0.1225657987045561,-6101.499999998738,-6101.499999998738,-0.5759803921557958,0.0,-249.99999999995453,468.9999999999782,0.21568627450980393,484,False,0,657,609,989,0.4407308377896613,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_touch__buffer_4,invalidate_for_day,orb_long_only,MGC,touch,4,1,False,False,1,-3086.4999999973934,2581.000000002607,523,0.43021032504780116,-5.9015296367062975,0.9441423180983685,-0.19004832356529236,-0.2950109925439734,-6541.499999998672,-6541.499999998672,-1.3754456327974123,0.0,-249.99999999995453,468.9999999999782,0.23306595365418895,523,False,0,615,651,961,0.42825311942959,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,MGC,close_1m,1,1,False,False,1,-3627.9999999974348,1972.0000000025652,540,0.42962962962962964,-6.718518518513768,0.9363676225555105,-0.22097417239298206,-0.3493077374102136,-6994.999999999167,-6994.999999999167,-1.6167557932252383,0.0,-249.99999999995453,468.9999999999782,0.24064171122994651,540,False,0,600,665,949,0.4229055258467023,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_4,invalidate_for_day,orb_long_only,MGC,close_1m,4,1,False,False,1,-4224.499999997263,1978.0000000027371,574,0.42857142857142855,-7.3597560975562075,0.9304385769918339,-0.24988550135796767,-0.4044819059914199,-7558.4999999988395,-7558.4999999988395,-1.8825757575745377,0.0,-249.99999999995453,468.9999999999782,0.2557932263814617,574,False,0,567,698,920,0.40998217468805703,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_2,invalidate_for_day,orb_long_only,MGC,n_closes_1m,0,2,False,False,1,-5216.999999997253,833.0000000027462,578,0.4204152249134948,-9.025951557088673,0.9151431359792216,-0.30796895294148147,-0.4937486177633226,-8357.499999997191,-8570.999999997155,-2.3248663101592046,0.0,-249.99999999995453,468.9999999999782,0.25757575757575757,578,False,0,556,703,908,0.40463458110516937,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_3,invalidate_for_day,orb_long_only,MGC,n_closes_1m,0,3,False,False,1,-6219.999999997175,20.000000002823526,595,0.42016806722689076,-10.453781512600294,0.9017718960235397,-0.36395938988664894,-0.5894214265316704,-9382.999999997111,-9596.499999997075,-2.7718360071288664,0.0,-249.99999999995453,468.9999999999782,0.26515151515151514,595,False,0,529,726,888,0.39572192513368987,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_5,invalidate_for_day,orb_long_only,MGC,n_closes_1m,0,5,False,False,1,-5435.499999997123,1257.0000000028767,634,0.4242902208201893,-8.573343848575904,0.9180938029761186,-0.3092977548955382,-0.5077063299914398,-9546.499999997151,-9759.999999997115,-2.4222370766475594,0.0,-249.99999999995453,468.9999999999782,0.2825311942959002,634,False,0,480,769,830,0.3698752228163993,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_2,invalidate_for_day,orb_long_only,MGC,n_closes_1m,1,2,False,False,1,-5733.4999999971915,434.000000002809,586,0.4197952218430034,-9.784129692827971,0.9082287598438215,-0.33656885637271033,-0.5436777443796462,-8873.99999999713,-9087.499999997093,-2.555035650622634,0.0,-249.99999999995453,468.9999999999782,0.2611408199643494,586,False,0,546,713,900,0.40106951871657753,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_3,invalidate_for_day,orb_long_only,MGC,n_closes_1m,1,3,False,False,1,-6205.499999997141,167.00000000285854,603,0.42122719734660036,-10.291044776114662,0.9031918378808851,-0.3606191831611689,-0.5887676357540376,-9368.499999997075,-9581.999999997039,-2.765374331549528,0.0,-249.99999999995453,468.9999999999782,0.26871657754010697,603,False,0,521,734,877,0.3908199643493761,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_5,invalidate_for_day,orb_long_only,MGC,n_closes_1m,1,5,False,False,1,-6555.499999997073,332.00000000292675,642,0.4205607476635514,-10.211059190026594,0.9032819657861547,-0.370880889085215,-0.6127955874394482,-10666.4999999971,-10879.999999997064,-2.921345811050389,0.0,-249.99999999995453,468.9999999999782,0.28609625668449196,642,False,0,473,776,822,0.3663101604278075,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_5,invalidate_for_day,orb_long_only,MGC,n_closes_1m,2,5,False,False,1,-6148.999999997005,836.0000000029936,651,0.42089093701996927,-9.445468509980039,0.9100405249221358,-0.34567502773583614,-0.5687135297724684,-10259.999999997035,-10473.499999996999,-2.740196078430038,0.0,-249.99999999995453,468.9999999999782,0.29010695187165775,651,False,0,466,783,807,0.35962566844919786,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_0,invalidate_for_day,orb_long_only,MGC,close_5m,0,1,False,False,1,-4967.999999997297,957.0000000027039,569,0.421792618629174,-8.731107205619152,0.9177844157778873,-0.2957276038199439,-0.4739767303387731,-8066.999999997265,-8280.499999997228,-2.213903743314303,0.0,-249.99999999995453,468.9999999999782,0.2535650623885918,569,False,0,568,698,924,0.4117647058823529,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_1,invalidate_for_day,orb_long_only,MGC,close_5m,1,1,False,False,1,-4891.999999997242,1268.0000000027571,584,0.4195205479452055,-8.376712328762402,0.920632731697466,-0.2882320471467317,-0.4572039581675775,-7990.999999997214,-8204.499999997177,-2.1800356506226573,0.0,-249.99999999995453,468.9999999999782,0.26024955436720143,584,False,0,553,712,909,0.4050802139037433,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_4,invalidate_for_day,orb_long_only,MGC,close_5m,4,1,False,False,1,-4109.9999999971415,2495.000000002858,615,0.42276422764227645,-6.682926829263645,0.9360390924087694,-0.23612387755800507,-0.38254293223819547,-7490.999999999277,-7490.999999999277,-1.8315508021377636,0.0,-249.99999999995453,468.9999999999782,0.27406417112299464,615,False,0,524,741,876,0.39037433155080214,0,0.0,0.0,0,0.0,0.0
allow_reclaim_after_opposite_breakout_conservative__buffer_0__require_vwap_true,reclaim_conservative,failed_breakdown_reclaim_long,MGC,touch,0,1,True,True,1,-8087.999999996466,167.00000000353384,745,0.41879194630872485,-10.85637583892143,0.8938582677165774,-0.43311776995607076,-0.70552249458623,-11662.99999999629,-11662.99999999629,-3.604278074864735,0.0,-249.9999999999909,468.9999999999782,0.3319964349376114,745,False,0,674,593,0,0.0,249,-6749.9999999988895,-1.2387251166517597,274,-8731.99999999876,-2.4301903864226757
allow_reclaim_after_opposite_breakout_conservative__buffer_0__require_vwap_false,reclaim_conservative,failed_breakdown_reclaim_long,MGC,touch,0,1,False,True,1,-11894.999999996005,-2469.9999999960073,842,0.4002375296912114,-14.127078384793355,0.8621948040664232,-0.6054089114118028,-0.9998790798473142,-16174.999999995965,-16174.999999995965,-5.300802139035653,0.0,-249.9999999999909,468.9999999999782,0.375222816399287,842,False,0,674,593,0,0.0,333,-10125.49999999856,-1.6144793695593385,371,-12538.999999998301,-2.5872771771139575
allow_reclaim_after_opposite_breakout_conservative__buffer_1__require_vwap_true,reclaim_conservative,failed_breakdown_reclaim_long,MGC,touch,1,1,True,True,1,-8070.999999996448,234.0000000035525,748,0.4184491978609626,-10.79010695186691,0.894586987611956,-0.4310086064637606,-0.7050435801200452,-11645.999999996275,-11645.999999996275,-3.5967023172889703,0.0,-249.9999999999909,468.9999999999782,0.3333333333333333,748,False,0,657,609,0,0.0,238,-4757.999999998992,-0.9019248175824244,264,-6778.499999998841,-1.9512989892259174
allow_reclaim_after_opposite_breakout_conservative__buffer_1__require_vwap_false,reclaim_conservative,failed_breakdown_reclaim_long,MGC,touch,1,1,False,True,1,-11273.99999999602,-1848.9999999960196,842,0.4014251781472684,-13.389548693581972,0.8690272888858316,-0.5731692571906828,-0.9473459456116293,-15553.99999999598,-15553.99999999598,-5.024064171121221,0.0,-249.9999999999909,468.9999999999782,0.375222816399287,842,False,0,657,609,0,0.0,318,-7294.4999999987,-1.2016950240701652,358,-9981.499999998414,-2.1263087668649963
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_1,reclaim_strict,failed_breakdown_reclaim_long,MGC,touch,0,1,False,False,1,-8087.999999996466,167.00000000353384,745,0.41879194630872485,-10.85637583892143,0.8938582677165774,-0.43311776995607076,-0.70552249458623,-11662.99999999629,-11662.99999999629,-3.604278074864735,0.0,-249.9999999999909,468.9999999999782,0.3319964349376114,745,False,0,674,593,0,0.0,249,-6749.9999999988895,-1.2387251166517597,274,-8731.99999999876,-2.4301903864226757
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_2,reclaim_strict,failed_breakdown_reclaim_long,MGC,touch,0,1,False,False,2,-7828.499999996446,309.00000000355476,737,0.41926729986431477,-10.622116689276046,0.8957395519804386,-0.42216580093137485,-0.6806740446041206,-10966.999999996297,-10966.999999996297,-3.4886363636347797,0.0,-249.9999999999909,468.9999999999782,0.3284313725490196,737,False,0,674,593,0,0.0,241,-6490.499999998869,-1.2212354756738322,266,-8472.499999998738,-2.449271546719197
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_3,reclaim_strict,failed_breakdown_reclaim_long,MGC,touch,0,1,False,False,3,-6991.49999999654,976.0000000034597,731,0.4213406292749658,-9.564295485631382,0.9053706536010064,-0.37908728129305047,-0.6066752392802666,-10477.49999999665,-10477.49999999665,-3.1156417112284047,0.0,-249.9999999999909,468.9999999999782,0.32575757575757575,731,False,0,674,593,0,0.0,235,-5653.499999998965,-1.0849446347044818,260,-7635.499999998834,-2.2708201608734333
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,reclaim_strict,failed_breakdown_reclaim_long,MGC,touch,1,1,False,False,1,-8070.999999996448,234.0000000035525,748,0.4184491978609626,-10.79010695186691,0.894586987611956,-0.4310086064637606,-0.7050435801200452,-11645.999999996275,-11645.999999996275,-3.5967023172889703,0.0,-249.9999999999909,468.9999999999782,0.3333333333333333,748,False,0,657,609,0,0.0,238,-4757.999999998992,-0.9019248175824244,264,-6778.499999998841,-1.9512989892259174
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,reclaim_strict,failed_breakdown_reclaim_long,MGC,touch,1,1,False,False,2,-7574.999999996443,585.0000000035584,739,0.41948579161028415,-10.25033829498842,0.8992887057103401,-0.4076315864477302,-0.6592512234497951,-10756.999999996337,-10756.999999996337,-3.3756684491962754,0.0,-249.9999999999909,468.9999999999782,0.3293226381461676,739,False,0,657,609,0,0.0,230,-4498.499999998971,-0.8752672312412063,255,-6282.499999998836,-1.8885563081153875
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_3,reclaim_strict,failed_breakdown_reclaim_long,MGC,touch,1,1,False,False,3,-6967.499999996525,1030.0000000034743,734,0.4209809264305177,-9.492506811984367,0.9061508724904962,-0.37672768943868834,-0.6055644732638039,-10267.49999999669,-10267.49999999669,-3.104946524062623,0.0,-249.9999999999909,468.9999999999782,0.3270944741532977,734,False,0,657,609,0,0.0,225,-3890.999999999056,-0.7710154783877926,250,-5674.99999999892,-1.7507561440381498
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_1,reclaim_strict,failed_breakdown_reclaim_long,MGC,touch,2,1,False,False,1,-8657.999999996406,-292.99999999640704,752,0.4175531914893617,-11.513297872335645,0.8879520645007245,-0.46132903356704996,-0.7575182076898573,-12232.999999996231,-12232.999999996231,-3.858288770051875,0.0,-249.9999999999909,468.9999999999782,0.33511586452762926,752,False,0,638,628,0,0.0,227,-4086.999999999089,-0.7982810937267225,252,-5669.999999998956,-1.6976711807102487
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_2,reclaim_strict,failed_breakdown_reclaim_long,MGC,touch,2,1,False,False,2,-8161.999999996402,58.00000000359887,743,0.4185733512786003,-10.985195154773084,0.8924920969441945,-0.4382279542634366,-0.7114574844904872,-11343.9999999963,-11343.9999999963,-3.637254901959181,0.0,-249.9999999999909,468.9999999999782,0.33110516934046347,743,False,0,638,628,0,0.0,219,-3827.4999999990673,-0.7680050580812764,243,-5173.99999999895,-1.6206371572943439
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_3,reclaim_strict,failed_breakdown_reclaim_long,MGC,touch,2,1,False,False,3,-7554.499999996486,503.00000000351474,738,0.42005420054200543,-10.236449864493883,0.899201430353695,-0.40753361429244855,-0.6576037909621488,-10854.49999999665,-10854.49999999665,-3.3665329768255283,0.0,-249.9999999999909,468.9999999999782,0.32887700534759357,738,False,0,638,628,0,0.0,214,-3219.999999999152,-0.6584496939786785,238,-4566.499999999035,-1.4697297036694124
