session_date,entry_time,direction,net_pnl_retained,net_pnl_3state,contracts_retained,contracts_3state,risk_multiplier,pnl_ratio,flag_pnl_ratio_gt_1_with_multiplier_le_1,match_status
2024-03-08 00:00:00,2024-03-08 15:02:00+00:00,long,,-217.0,,1.0,0.5,,False,sizing_3state_only
2024-03-11 00:00:00,2024-03-11 14:03:00+00:00,short,,-433.0,,2.0,0.75,,False,sizing_3state_only
2024-03-12 00:00:00,2024-03-12 14:24:00+00:00,long,,504.0,,2.0,1.0,,False,sizing_3state_only
2024-03-13 00:00:00,2024-03-13 14:01:00+00:00,short,,-48.0,,3.0,1.0,,False,sizing_3state_only
2024-03-14 00:00:00,2024-03-14 14:01:00+00:00,short,,-135.5,,1.0,0.75,,False,sizing_3state_only
2024-03-18,2024-03-18 13:47:00+00:00,long,-153.0,,1.0,,,,False,retained_only
2024-03-18 00:00:00,2024-03-18 14:26:00+00:00,long,,-375.0,,2.0,0.5,,False,sizing_3state_only
2024-03-19 00:00:00,2024-03-19 15:37:00+00:00,long,,457.0,,2.0,0.75,,False,sizing_3state_only
2024-03-20 00:00:00,2024-03-20 18:02:00+00:00,long,,868.0,,2.0,0.75,,False,sizing_3state_only
2024-03-21 00:00:00,2024-03-21 15:08:00+00:00,short,,203.0,,2.0,0.5,,False,sizing_3state_only
2024-03-22 00:00:00,2024-03-22 14:04:00+00:00,long,,109.5,,3.0,0.5,,False,sizing_3state_only
2024-03-25 00:00:00,2024-03-25 14:11:00+00:00,long,,34.0,,2.0,0.75,,False,sizing_3state_only
2024-03-26 00:00:00,2024-03-26 14:01:00+00:00,long,,-666.0,,6.0,1.0,,False,sizing_3state_only
2024-03-27 00:00:00,2024-03-27 14:02:00+00:00,short,,-165.5,,1.0,0.75,,False,sizing_3state_only
2024-04-01 00:00:00,2024-04-01 14:52:00+00:00,short,,-36.5,,1.0,0.5,,False,sizing_3state_only
2024-04-02 00:00:00,2024-04-02 14:13:00+00:00,short,,-454.5,,3.0,0.75,,False,sizing_3state_only
2024-04-03 00:00:00,2024-04-03 14:01:00+00:00,long,,972.0,,3.0,0.75,,False,sizing_3state_only
2024-04-05,2024-04-05 13:50:00+00:00,long,333.0,,1.0,,,,False,retained_only
2024-04-05 00:00:00,2024-04-05 14:13:00+00:00,long,,68.0,,1.0,0.75,,False,sizing_3state_only
2024-04-08 00:00:00,2024-04-08 14:30:00+00:00,long,,-77.0,,1.0,0.5,,False,sizing_3state_only
2024-04-09 00:00:00,2024-04-09 14:27:00+00:00,short,,566.0,,2.0,0.5,,False,sizing_3state_only
2024-04-10 00:00:00,2024-04-10 14:39:00+00:00,long,,-95.0,,1.0,0.5,,False,sizing_3state_only
2024-04-11 00:00:00,2024-04-11 14:12:00+00:00,short,,-645.0,,5.0,1.0,,False,sizing_3state_only
2024-04-12 00:00:00,2024-04-12 14:09:00+00:00,short,,825.0,,3.0,0.75,,False,sizing_3state_only
2024-04-15 00:00:00,2024-04-15 14:09:00+00:00,short,,1412.0,,4.0,1.0,,False,sizing_3state_only
2024-04-16 00:00:00,2024-04-16 14:15:00+00:00,long,,-742.0,,4.0,1.0,,False,sizing_3state_only
2024-04-16,2024-04-16 14:16:00+00:00,long,-189.5,,1.0,,,,False,retained_only
2024-04-17 00:00:00,2024-04-17 14:03:00+00:00,short,,1134.0,,3.0,1.0,,False,sizing_3state_only
2024-04-18 00:00:00,2024-04-18 14:36:00+00:00,long,,-272.0,,1.0,0.5,,False,sizing_3state_only
2024-04-19 00:00:00,2024-04-19 14:16:00+00:00,short,,460.0,,1.0,0.5,,False,sizing_3state_only
2024-04-22,2024-04-22 13:50:00+00:00,long,-132.5,,1.0,,,,False,retained_only
2024-04-22 00:00:00,2024-04-22 14:18:00+00:00,short,,-287.0,,2.0,0.5,,False,sizing_3state_only
2024-04-23,2024-04-23 13:46:00+00:00,long,404.0,,1.0,,,,False,retained_only
2024-04-23 00:00:00,2024-04-23 14:21:00+00:00,long,,128.0,,1.0,0.5,,False,sizing_3state_only
2024-04-24,2024-04-24 13:51:00+00:00,long,-153.0,,1.0,,,,False,retained_only
2024-04-24 00:00:00,2024-04-24 14:40:00+00:00,short,,682.0,,2.0,0.5,,False,sizing_3state_only
2024-04-25 00:00:00,2024-04-25 14:13:00+00:00,long,,394.0,,1.0,0.5,,False,sizing_3state_only
2024-04-26,2024-04-26 13:51:00+00:00,long,122.5,,1.0,,,,False,retained_only
2024-04-26 00:00:00,2024-04-26 14:04:00+00:00,long,,136.0,,2.0,1.0,,False,sizing_3state_only
2024-04-29 00:00:00,2024-04-29 19:04:00+00:00,short,,-438.0,,2.0,0.75,,False,sizing_3state_only
2024-04-30 00:00:00,2024-04-30 14:31:00+00:00,short,,520.0,,2.0,0.5,,False,sizing_3state_only
2024-05-01 00:00:00,2024-05-01 14:01:00+00:00,short,,-528.0,,4.0,0.75,,False,sizing_3state_only
2024-05-02 00:00:00,2024-05-02 14:02:00+00:00,short,,-305.0,,1.0,0.75,,False,sizing_3state_only
2024-05-03,2024-05-03 13:46:00+00:00,long,-146.0,,1.0,,,,False,retained_only
2024-05-06 00:00:00,2024-05-06 14:07:00+00:00,long,,317.0,,2.0,0.5,,False,sizing_3state_only
2024-05-08 00:00:00,2024-05-08 14:07:00+00:00,long,,2.5,,1.0,0.5,,False,sizing_3state_only
2024-05-09 00:00:00,2024-05-09 14:39:00+00:00,long,,10.5,,1.0,0.5,,False,sizing_3state_only
2024-05-10,2024-05-10 13:49:00+00:00,long,-169.5,,1.0,,,,False,retained_only
2024-05-10 00:00:00,2024-05-10 14:20:00+00:00,short,,22.5,,3.0,1.0,,False,sizing_3state_only
2024-05-14 00:00:00,2024-05-14 14:24:00+00:00,long,,805.0,,5.0,1.0,,False,sizing_3state_only
2024-05-14,2024-05-14 14:27:00+00:00,long,106.5,,1.0,,,,False,retained_only
2024-05-15 00:00:00,2024-05-15 14:21:00+00:00,long,,682.0,,2.0,0.5,,False,sizing_3state_only
2024-05-20,2024-05-20 13:46:00+00:00,long,115.5,,1.0,,,,False,retained_only
2024-05-21 00:00:00,2024-05-21 14:04:00+00:00,long,,708.0,,4.0,0.5,,False,sizing_3state_only
2024-05-23 00:00:00,2024-05-23 14:55:00+00:00,short,,283.0,,1.0,0.5,,False,sizing_3state_only
2024-05-24 00:00:00,2024-05-24 14:01:00+00:00,long,,980.0,,4.0,0.75,,False,sizing_3state_only
2024-05-24,2024-05-24 14:26:00+00:00,long,100.5,,1.0,,,,False,retained_only
2024-05-29 00:00:00,2024-05-29 14:25:00+00:00,long,,-586.5,,3.0,1.0,,False,sizing_3state_only
2024-05-30 00:00:00,2024-05-30 14:34:00+00:00,short,,600.0,,2.0,0.5,,False,sizing_3state_only
2024-05-31 00:00:00,2024-05-31 14:01:00+00:00,short,,896.0,,2.0,0.75,,False,sizing_3state_only
2024-06-03 00:00:00,2024-06-03 14:37:00+00:00,short,,416.0,,1.0,0.5,,False,sizing_3state_only
2024-06-04 00:00:00,2024-06-04 14:02:00+00:00,long,,-496.5,,3.0,0.75,,False,sizing_3state_only
2024-06-05 00:00:00,2024-06-05 14:24:00+00:00,long,,654.0,,3.0,0.5,,False,sizing_3state_only
2024-06-05,2024-06-05 14:31:00+00:00,long,362.0,,1.0,,,,False,retained_only
2024-06-07 00:00:00,2024-06-07 14:38:00+00:00,long,,-110.0,,2.0,0.5,,False,sizing_3state_only
2024-06-10 00:00:00,2024-06-10 14:23:00+00:00,long,,837.0,,6.0,1.0,,False,sizing_3state_only
2024-06-11 00:00:00,2024-06-11 14:32:00+00:00,long,,280.0,,1.0,0.5,,False,sizing_3state_only
2024-06-12,2024-06-12 13:46:00+00:00,long,4.0,,1.0,,,,False,retained_only
2024-06-12 00:00:00,2024-06-12 14:15:00+00:00,long,,-46.0,,1.0,0.5,,False,sizing_3state_only
2024-06-13 00:00:00,2024-06-13 14:11:00+00:00,short,,1020.0,,5.0,0.75,,False,sizing_3state_only
2024-06-17 00:00:00,2024-06-17 14:11:00+00:00,long,,1445.0,,5.0,1.0,,False,sizing_3state_only
2024-06-18 00:00:00,2024-06-18 14:46:00+00:00,short,,-369.0,,3.0,0.5,,False,sizing_3state_only
2024-06-20 00:00:00,2024-06-20 14:10:00+00:00,short,,560.0,,2.0,0.5,,False,sizing_3state_only
2024-06-24,2024-06-24 14:02:00+00:00,long,-203.0,-486.0,1.0,2.0,0.75,2.394088669950739,True,matched_on_entry_time_and_direction
2024-06-25 00:00:00,2024-06-25 14:03:00+00:00,long,,1048.0,,4.0,0.75,,False,sizing_3state_only
2024-06-25,2024-06-25 14:05:00+00:00,long,184.5,,1.0,,,,False,retained_only
2024-06-26,2024-06-26 14:07:00+00:00,long,-175.0,-700.0,1.0,4.0,1.0,4.0,True,matched_on_entry_time_and_direction
2024-06-27,2024-06-27 14:15:00+00:00,long,-246.5,-739.5,1.0,3.0,1.0,3.0,True,matched_on_entry_time_and_direction
2024-06-28,2024-06-28 13:46:00+00:00,long,288.0,,1.0,,,,False,retained_only
2024-06-28 00:00:00,2024-06-28 14:01:00+00:00,long,,-527.0,,2.0,1.0,,False,sizing_3state_only
2024-07-01 00:00:00,2024-07-01 14:14:00+00:00,short,,-307.0,,1.0,0.75,,False,sizing_3state_only
2024-07-02,2024-07-02 13:47:00+00:00,long,303.5,,1.0,,,,False,retained_only
2024-07-02 00:00:00,2024-07-02 14:51:00+00:00,long,,278.5,,1.0,0.5,,False,sizing_3state_only
2024-07-03 00:00:00,2024-07-03 14:17:00+00:00,long,,1440.0,,5.0,1.0,,False,sizing_3state_only
2024-07-03,2024-07-03 14:47:00+00:00,long,177.0,,1.0,,,,False,retained_only
2024-07-05,2024-07-05 13:56:00+00:00,long,248.0,,1.0,,,,False,retained_only
2024-07-05 00:00:00,2024-07-05 14:01:00+00:00,long,,492.0,,3.0,1.0,,False,sizing_3state_only
2024-07-08 00:00:00,2024-07-08 14:37:00+00:00,short,,-360.0,,3.0,0.5,,False,sizing_3state_only
2024-07-09 00:00:00,2024-07-09 14:25:00+00:00,short,,1288.0,,7.0,1.0,,False,sizing_3state_only
2024-07-10 00:00:00,2024-07-10 14:06:00+00:00,long,,-714.0,,6.0,1.0,,False,sizing_3state_only
2024-07-11 00:00:00,2024-07-11 14:10:00+00:00,short,,1053.0,,3.0,0.75,,False,sizing_3state_only
2024-07-12,2024-07-12 13:49:00+00:00,long,462.0,,2.0,,,,False,retained_only
2024-07-12 00:00:00,2024-07-12 14:01:00+00:00,long,,-99.0,,2.0,1.0,,False,sizing_3state_only
2024-07-15,2024-07-15 14:10:00+00:00,long,-150.0,-356.0,1.0,2.0,0.5,2.3733333333333335,True,matched_on_entry_time_and_direction
2024-07-16 00:00:00,2024-07-16 14:02:00+00:00,short,,-149.0,,2.0,0.75,,False,sizing_3state_only
2024-07-17 00:00:00,2024-07-17 14:01:00+00:00,short,,808.0,,2.0,0.75,,False,sizing_3state_only
2024-07-18 00:00:00,2024-07-18 14:32:00+00:00,short,,220.0,,1.0,0.5,,False,sizing_3state_only
2024-07-19 00:00:00,2024-07-19 14:28:00+00:00,short,,173.5,,1.0,0.5,,False,sizing_3state_only
2024-07-22,2024-07-22 13:47:00+00:00,long,-235.0,,1.0,,,,False,retained_only
2024-07-22 00:00:00,2024-07-22 15:20:00+00:00,short,,-296.5,,1.0,0.75,,False,sizing_3state_only
2024-07-23 00:00:00,2024-07-23 14:22:00+00:00,long,,-222.5,,1.0,0.5,,False,sizing_3state_only
2024-07-24 00:00:00,2024-07-24 14:02:00+00:00,short,,638.0,,1.0,0.5,,False,sizing_3state_only
2024-07-30 00:00:00,2024-07-30 14:02:00+00:00,short,,1102.0,,2.0,1.0,,False,sizing_3state_only
2024-08-07 00:00:00,2024-08-07 15:45:00+00:00,short,,675.0,,1.0,0.75,,False,sizing_3state_only
2024-08-12 00:00:00,2024-08-12 14:17:00+00:00,long,,-43.5,,1.0,0.5,,False,sizing_3state_only
2024-08-13,2024-08-13 13:50:00+00:00,long,348.0,,1.0,,,,False,retained_only
2024-08-13 00:00:00,2024-08-13 14:13:00+00:00,long,,808.0,,2.0,0.75,,False,sizing_3state_only
2024-08-14 00:00:00,2024-08-14 14:11:00+00:00,short,,-699.0,,2.0,1.0,,False,sizing_3state_only
2024-08-15,2024-08-15 13:51:00+00:00,long,302.0,,1.0,,,,False,retained_only
2024-08-15 00:00:00,2024-08-15 14:02:00+00:00,long,,221.5,,1.0,0.5,,False,sizing_3state_only
2024-08-16 00:00:00,2024-08-16 14:07:00+00:00,long,,276.0,,3.0,1.0,,False,sizing_3state_only
2024-08-19 00:00:00,2024-08-19 14:20:00+00:00,short,,-553.5,,3.0,0.75,,False,sizing_3state_only
2024-08-20,2024-08-20 13:58:00+00:00,long,-208.0,,1.0,,,,False,retained_only
2024-08-20 00:00:00,2024-08-20 14:29:00+00:00,short,,-32.5,,1.0,0.5,,False,sizing_3state_only
2024-08-21 00:00:00,2024-08-21 14:01:00+00:00,long,,-516.0,,3.0,0.75,,False,sizing_3state_only
2024-08-22 00:00:00,2024-08-22 14:08:00+00:00,short,,1396.0,,4.0,1.0,,False,sizing_3state_only
2024-08-23 00:00:00,2024-08-23 14:01:00+00:00,long,,-456.0,,2.0,0.75,,False,sizing_3state_only
2024-08-26 00:00:00,2024-08-26 14:02:00+00:00,short,,1131.0,,3.0,1.0,,False,sizing_3state_only
2024-08-27 00:00:00,2024-08-27 14:11:00+00:00,long,,146.0,,1.0,0.5,,False,sizing_3state_only
2024-08-28 00:00:00,2024-08-28 14:44:00+00:00,short,,522.0,,1.0,0.5,,False,sizing_3state_only
2024-08-30 00:00:00,2024-08-30 14:01:00+00:00,long,,-410.0,,2.0,0.75,,False,sizing_3state_only
2024-09-09 00:00:00,2024-09-09 14:11:00+00:00,long,,-441.0,,2.0,0.75,,False,sizing_3state_only
2024-09-13 00:00:00,2024-09-13 14:08:00+00:00,long,,81.0,,3.0,1.0,,False,sizing_3state_only
2024-09-16 00:00:00,2024-09-16 14:35:00+00:00,short,,-309.0,,1.0,0.75,,False,sizing_3state_only
2024-09-17 00:00:00,2024-09-17 14:46:00+00:00,long,,-529.0,,2.0,1.0,,False,sizing_3state_only
2024-09-18 00:00:00,2024-09-18 14:12:00+00:00,short,,-460.5,,3.0,0.75,,False,sizing_3state_only
2024-09-19 00:00:00,2024-09-19 14:18:00+00:00,long,,15.0,,1.0,0.5,,False,sizing_3state_only
2024-09-23 00:00:00,2024-09-23 14:24:00+00:00,long,,-642.0,,4.0,1.0,,False,sizing_3state_only
2024-09-24 00:00:00,2024-09-24 14:01:00+00:00,short,,-471.0,,2.0,0.75,,False,sizing_3state_only
2024-09-25,2024-09-25 14:00:00+00:00,long,-191.0,,1.0,,,,False,retained_only
2024-09-25 00:00:00,2024-09-25 14:03:00+00:00,long,,-610.5,,3.0,1.0,,False,sizing_3state_only
2024-09-26 00:00:00,2024-09-26 14:07:00+00:00,short,,92.5,,1.0,0.5,,False,sizing_3state_only
2024-09-27 00:00:00,2024-09-27 14:17:00+00:00,short,,538.5,,3.0,0.75,,False,sizing_3state_only
2024-09-30 00:00:00,2024-09-30 14:15:00+00:00,short,,-196.0,,1.0,0.5,,False,sizing_3state_only
2024-10-02 00:00:00,2024-10-02 14:12:00+00:00,long,,81.5,,1.0,0.5,,False,sizing_3state_only
2024-10-03 00:00:00,2024-10-03 14:01:00+00:00,long,,-323.5,,1.0,0.75,,False,sizing_3state_only
2024-10-07 00:00:00,2024-10-07 14:20:00+00:00,long,,-658.0,,4.0,1.0,,False,sizing_3state_only
2024-10-08,2024-10-08 14:01:00+00:00,long,185.5,371.0,1.0,2.0,0.75,2.0,True,matched_on_entry_time_and_direction
2024-10-09 00:00:00,2024-10-09 14:12:00+00:00,long,,1270.0,,5.0,1.0,,False,sizing_3state_only
2024-10-10 00:00:00,2024-10-10 14:06:00+00:00,long,,116.0,,2.0,0.75,,False,sizing_3state_only
2024-10-11 00:00:00,2024-10-11 14:07:00+00:00,long,,349.5,,3.0,0.75,,False,sizing_3state_only
2024-10-14,2024-10-14 13:47:00+00:00,long,-153.5,,1.0,,,,False,retained_only
2024-10-14 00:00:00,2024-10-14 15:29:00+00:00,short,,-314.0,,2.0,1.0,,False,sizing_3state_only
2024-10-15 00:00:00,2024-10-15 14:13:00+00:00,short,,1280.0,,5.0,1.0,,False,sizing_3state_only
2024-10-18 00:00:00,2024-10-18 14:10:00+00:00,long,,-128.0,,2.0,0.5,,False,sizing_3state_only
2024-10-21 00:00:00,2024-10-21 14:04:00+00:00,long,,-708.0,,4.0,1.0,,False,sizing_3state_only
2024-10-22 00:00:00,2024-10-22 14:07:00+00:00,long,,77.0,,2.0,0.75,,False,sizing_3state_only
2024-10-23 00:00:00,2024-10-23 14:03:00+00:00,short,,1422.0,,6.0,1.0,,False,sizing_3state_only
2024-10-24 00:00:00,2024-10-24 15:48:00+00:00,short,,-525.0,,3.0,0.75,,False,sizing_3state_only
2024-10-25,2024-10-25 13:46:00+00:00,long,-210.0,,1.0,,,,False,retained_only
2024-10-25 00:00:00,2024-10-25 14:01:00+00:00,long,,-711.0,,2.0,1.0,,False,sizing_3state_only
2024-10-28 00:00:00,2024-10-28 15:59:00+00:00,short,,174.0,,3.0,1.0,,False,sizing_3state_only
2024-10-29 00:00:00,2024-10-29 14:04:00+00:00,long,,398.0,,1.0,0.5,,False,sizing_3state_only
2024-10-30 00:00:00,2024-10-30 14:20:00+00:00,long,,-277.0,,1.0,0.5,,False,sizing_3state_only
2024-10-31 00:00:00,2024-10-31 14:02:00+00:00,short,,218.5,,1.0,0.75,,False,sizing_3state_only
2024-11-01,2024-11-01 13:56:00+00:00,long,-13.5,,1.0,,,,False,retained_only
2024-11-01 00:00:00,2024-11-01 14:08:00+00:00,long,,-77.0,,2.0,0.75,,False,sizing_3state_only
2024-11-04 00:00:00,2024-11-04 15:02:00+00:00,long,,-234.0,,2.0,1.0,,False,sizing_3state_only
2024-11-05,2024-11-05 14:50:00+00:00,long,410.0,,1.0,,,,False,retained_only
2024-11-05 00:00:00,2024-11-05 15:01:00+00:00,long,,624.0,,1.0,0.75,,False,sizing_3state_only
2024-11-06 00:00:00,2024-11-06 15:32:00+00:00,long,,187.5,,1.0,0.5,,False,sizing_3state_only
2024-11-07,2024-11-07 14:57:00+00:00,long,247.0,,1.0,,,,False,retained_only
2024-11-07 00:00:00,2024-11-07 15:06:00+00:00,long,,597.0,,3.0,1.0,,False,sizing_3state_only
2024-11-08 00:00:00,2024-11-08 15:07:00+00:00,short,,-702.0,,6.0,1.0,,False,sizing_3state_only
2024-11-11 00:00:00,2024-11-11 15:02:00+00:00,short,,-206.0,,2.0,1.0,,False,sizing_3state_only
2024-11-12 00:00:00,2024-11-12 16:10:00+00:00,short,,-40.0,,2.0,0.5,,False,sizing_3state_only
2024-11-13 00:00:00,2024-11-13 15:01:00+00:00,short,,-456.0,,3.0,0.75,,False,sizing_3state_only
2024-11-14 00:00:00,2024-11-14 15:20:00+00:00,short,,124.0,,2.0,1.0,,False,sizing_3state_only
2024-11-15 00:00:00,2024-11-15 15:02:00+00:00,short,,798.0,,2.0,0.75,,False,sizing_3state_only
2024-11-18 00:00:00,2024-11-18 15:05:00+00:00,long,,283.5,,3.0,0.75,,False,sizing_3state_only
2024-11-18,2024-11-18 15:28:00+00:00,long,-11.5,,1.0,,,,False,retained_only
2024-11-19 00:00:00,2024-11-19 15:30:00+00:00,long,,377.0,,1.0,0.5,,False,sizing_3state_only
2024-11-20 00:00:00,2024-11-20 15:03:00+00:00,short,,-292.5,,1.0,0.75,,False,sizing_3state_only
2024-11-26,2024-11-26 14:46:00+00:00,long,-139.0,,1.0,,,,False,retained_only
2024-11-26 00:00:00,2024-11-26 16:50:00+00:00,short,,-146.5,,1.0,0.5,,False,sizing_3state_only
2024-11-27 00:00:00,2024-11-27 15:02:00+00:00,short,,27.0,,3.0,1.0,,False,sizing_3state_only
2024-11-29 00:00:00,2024-11-29 15:01:00+00:00,long,,394.5,,3.0,1.0,,False,sizing_3state_only
2024-12-02,2024-12-02 14:50:00+00:00,long,144.5,,1.0,,,,False,retained_only
2024-12-02 00:00:00,2024-12-02 15:01:00+00:00,long,,89.0,,1.0,0.75,,False,sizing_3state_only
2024-12-03 00:00:00,2024-12-03 15:02:00+00:00,long,,222.0,,2.0,0.5,,False,sizing_3state_only
2024-12-04 00:00:00,2024-12-04 15:11:00+00:00,long,,785.0,,5.0,1.0,,False,sizing_3state_only
2024-12-06,2024-12-06 14:46:00+00:00,long,167.5,,1.0,,,,False,retained_only
2024-12-06 00:00:00,2024-12-06 15:02:00+00:00,long,,139.0,,2.0,1.0,,False,sizing_3state_only
2024-12-09 00:00:00,2024-12-09 15:27:00+00:00,short,,387.0,,2.0,0.5,,False,sizing_3state_only
2024-12-10 00:00:00,2024-12-10 15:09:00+00:00,long,,-378.0,,2.0,0.75,,False,sizing_3state_only
2024-12-11,2024-12-11 14:46:00+00:00,long,324.0,,1.0,,,,False,retained_only
2024-12-11 00:00:00,2024-12-11 15:01:00+00:00,long,,319.0,,2.0,1.0,,False,sizing_3state_only
2024-12-12 00:00:00,2024-12-12 15:10:00+00:00,short,,-289.5,,3.0,0.5,,False,sizing_3state_only
2024-12-13,2024-12-13 14:46:00+00:00,long,-228.0,,1.0,,,,False,retained_only
2024-12-13 00:00:00,2024-12-13 15:41:00+00:00,short,,-66.5,,1.0,0.75,,False,sizing_3state_only
2024-12-16,2024-12-16 14:54:00+00:00,long,248.0,,1.0,,,,False,retained_only
2024-12-16 00:00:00,2024-12-16 15:01:00+00:00,long,,530.0,,2.0,0.5,,False,sizing_3state_only
2024-12-17 00:00:00,2024-12-17 15:04:00+00:00,short,,-562.5,,3.0,0.75,,False,sizing_3state_only
2024-12-18 00:00:00,2024-12-18 15:06:00+00:00,long,,-193.0,,1.0,0.5,,False,sizing_3state_only
2024-12-23,2024-12-23 17:02:00+00:00,long,95.5,,1.0,,,,False,retained_only
2024-12-24,2024-12-24 14:47:00+00:00,long,309.0,,1.0,,,,False,retained_only
2024-12-24 00:00:00,2024-12-24 15:02:00+00:00,long,,258.0,,1.0,0.5,,False,sizing_3state_only
2024-12-26 00:00:00,2024-12-26 15:39:00+00:00,long,,-12.0,,1.0,0.5,,False,sizing_3state_only
2024-12-31 00:00:00,2024-12-31 15:09:00+00:00,short,,515.0,,2.0,1.0,,False,sizing_3state_only
2025-01-06 00:00:00,2025-01-06 15:15:00+00:00,long,,-262.0,,1.0,0.5,,False,sizing_3state_only
2025-01-14 00:00:00,2025-01-14 15:40:00+00:00,short,,12.0,,1.0,0.5,,False,sizing_3state_only
2025-01-15 00:00:00,2025-01-15 15:01:00+00:00,long,,168.0,,2.0,1.0,,False,sizing_3state_only
2025-01-16 00:00:00,2025-01-16 15:01:00+00:00,short,,216.5,,1.0,0.75,,False,sizing_3state_only
2025-01-20 00:00:00,2025-01-20 17:26:00+00:00,short,,1022.0,,2.0,0.75,,False,sizing_3state_only
2025-01-22,2025-01-22 14:50:00+00:00,long,23.0,,1.0,,,,False,retained_only
2025-01-22 00:00:00,2025-01-22 15:13:00+00:00,long,,-67.0,,1.0,0.5,,False,sizing_3state_only
2025-01-23 00:00:00,2025-01-23 15:35:00+00:00,long,,1314.0,,6.0,1.0,,False,sizing_3state_only
2025-01-24 00:00:00,2025-01-24 15:21:00+00:00,short,,682.0,,4.0,1.0,,False,sizing_3state_only
2025-01-29 00:00:00,2025-01-29 15:29:00+00:00,short,,-232.5,,1.0,0.5,,False,sizing_3state_only
2025-01-31,2025-01-31 14:53:00+00:00,long,-156.0,,1.0,,,,False,retained_only
2025-01-31 00:00:00,2025-01-31 15:01:00+00:00,long,,-239.5,,1.0,0.5,,False,sizing_3state_only
2025-02-04 00:00:00,2025-02-04 15:01:00+00:00,long,,346.0,,2.0,1.0,,False,sizing_3state_only
2025-02-05 00:00:00,2025-02-05 15:05:00+00:00,short,,-459.0,,3.0,0.75,,False,sizing_3state_only
2025-02-06 00:00:00,2025-02-06 15:12:00+00:00,long,,-744.0,,4.0,1.0,,False,sizing_3state_only
2025-02-07 00:00:00,2025-02-07 15:01:00+00:00,short,,1024.0,,2.0,0.75,,False,sizing_3state_only
2025-02-10 00:00:00,2025-02-10 15:02:00+00:00,long,,106.5,,3.0,0.75,,False,sizing_3state_only
2025-02-10,2025-02-10 15:24:00+00:00,long,-65.0,,1.0,,,,False,retained_only
2025-02-11 00:00:00,2025-02-11 15:02:00+00:00,long,,-121.0,,2.0,0.75,,False,sizing_3state_only
2025-02-12 00:00:00,2025-02-12 15:23:00+00:00,long,,212.5,,1.0,0.75,,False,sizing_3state_only
2025-02-13 00:00:00,2025-02-13 15:17:00+00:00,long,,279.5,,1.0,0.5,,False,sizing_3state_only
2025-02-14 00:00:00,2025-02-14 15:10:00+00:00,long,,237.0,,3.0,0.5,,False,sizing_3state_only
2025-02-18 00:00:00,2025-02-18 15:02:00+00:00,short,,-456.0,,2.0,0.75,,False,sizing_3state_only
2025-02-19 00:00:00,2025-02-19 15:03:00+00:00,short,,-291.0,,2.0,0.5,,False,sizing_3state_only
2025-02-20 00:00:00,2025-02-20 15:01:00+00:00,short,,-315.5,,1.0,0.75,,False,sizing_3state_only
2025-02-21 00:00:00,2025-02-21 15:08:00+00:00,short,,510.0,,1.0,0.5,,False,sizing_3state_only
2025-03-13 00:00:00,2025-03-13 15:36:00+00:00,short,,134.0,,1.0,1.0,,False,sizing_3state_only
2025-03-14 00:00:00,2025-03-14 15:01:00+00:00,long,,105.5,,1.0,0.5,,False,sizing_3state_only
2025-03-17 00:00:00,2025-03-17 14:59:00+00:00,short,,-340.5,,1.0,0.5,,False,sizing_3state_only
2025-03-19 00:00:00,2025-03-19 14:02:00+00:00,long,,234.0,,1.0,0.5,,False,sizing_3state_only
2025-03-20 00:00:00,2025-03-20 14:01:00+00:00,long,,-153.0,,1.0,1.0,,False,sizing_3state_only
2025-03-24 00:00:00,2025-03-24 14:24:00+00:00,long,,54.0,,1.0,0.5,,False,sizing_3state_only
2025-03-25 00:00:00,2025-03-25 14:16:00+00:00,long,,640.0,,5.0,1.0,,False,sizing_3state_only
2025-03-26 00:00:00,2025-03-26 14:13:00+00:00,short,,371.0,,1.0,0.75,,False,sizing_3state_only
2025-04-16 00:00:00,2025-04-16 15:25:00+00:00,long,,-368.5,,1.0,0.75,,False,sizing_3state_only
2025-04-22 00:00:00,2025-04-22 14:01:00+00:00,long,,1286.0,,2.0,1.0,,False,sizing_3state_only
2025-04-24,2025-04-24 13:46:00+00:00,long,474.0,,1.0,,,,False,retained_only
2025-05-01 00:00:00,2025-05-01 14:29:00+00:00,long,,-294.5,,1.0,0.5,,False,sizing_3state_only
2025-05-05 00:00:00,2025-05-05 14:01:00+00:00,long,,-441.0,,2.0,0.75,,False,sizing_3state_only
2025-05-06 00:00:00,2025-05-06 14:20:00+00:00,long,,484.0,,1.0,0.5,,False,sizing_3state_only
2025-05-07 00:00:00,2025-05-07 14:32:00+00:00,long,,-711.0,,3.0,1.0,,False,sizing_3state_only
2025-05-08 00:00:00,2025-05-08 14:12:00+00:00,short,,-531.0,,2.0,0.75,,False,sizing_3state_only
2025-05-09 00:00:00,2025-05-09 14:21:00+00:00,short,,448.0,,4.0,1.0,,False,sizing_3state_only
2025-05-12 00:00:00,2025-05-12 14:29:00+00:00,short,,-370.0,,1.0,0.5,,False,sizing_3state_only
2025-05-13,2025-05-13 13:51:00+00:00,long,454.0,,1.0,,,,False,retained_only
2025-05-13 00:00:00,2025-05-13 14:03:00+00:00,long,,437.0,,2.0,1.0,,False,sizing_3state_only
2025-05-14 00:00:00,2025-05-14 16:33:00+00:00,long,,-117.0,,2.0,1.0,,False,sizing_3state_only
