asset,variant_name,family,horizon,description,parameters_json,skipped_trades,downscaled_trades,losers_avoided,winners_sacrificed,losers_avoided_usd,winners_sacrificed_usd,downscaled_losers,downscaled_winners,downsizing_loss_saved_usd,downsizing_profit_given_up_usd,overall_net_pnl,overall_sharpe,overall_sortino,overall_max_drawdown,overall_profit_factor,overall_win_rate,overall_average_trade,overall_trade_count,overall_n_days_traded,overall_participation_rate,overall_trades_per_month,overall_longest_losing_streak_trade,overall_longest_losing_streak_daily,is_net_pnl,is_sharpe,is_sortino,is_max_drawdown,is_profit_factor,is_win_rate,is_average_trade,is_trade_count,is_n_days_traded,is_participation_rate,is_trades_per_month,is_longest_losing_streak_trade,is_longest_losing_streak_daily,oos_net_pnl,oos_sharpe,oos_sortino,oos_max_drawdown,oos_profit_factor,oos_win_rate,oos_average_trade,oos_trade_count,oos_n_days_traded,oos_participation_rate,oos_trades_per_month,oos_longest_losing_streak_trade,oos_longest_losing_streak_daily,oos_sharpe_delta_vs_baseline,oos_max_drawdown_improvement_vs_baseline,oos_trade_retention_vs_baseline,oos_net_pnl_retention_vs_baseline
MES,combined_overlay__session__t85__m50,combined_overlay,session,Skip choppy regimes and downsize adverse regimes to 50% of nominal risk at threshold 85%.,"{""horizon"": ""session"", ""multiplier"": 0.5, ""threshold"": 0.85}",119,16,58,61,31886.25,43477.5,12,4,3598.75,1526.25,11231.25,0.17633067466677463,0.14970254878800887,-14862.5,1.0361171183483804,0.4290909090909091,13.613636363636363,825,825,0.4722381224957069,9.917000572409846,9,9,18443.75,0.42075242341271174,0.34880250733534696,-11685.0,1.0901409999511265,0.4486486486486487,33.23198198198198,555,555,0.4541734860883797,9.537643207855973,7,6,-7212.5,-0.3638176535662214,-0.32454852734124195,-14862.5,0.9321862586089369,0.3888888888888889,-26.712962962962962,270,270,0.5142857142857142,10.8,9,9,-0.28252671789115447,-0.07300785127696056,0.8653846153846154,4.175108538350217
MES,chop_hard_skip__session__t85,chop_hard_skip,session,Skip trades when total realized variance and both semivariances are jointly >= 85%.,"{""horizon"": ""session"", ""multiplier"": null, ""threshold"": 0.85}",119,0,58,61,31886.25,43477.5,0,0,0.0,0.0,9158.75,0.14300967846921092,0.12111812943322021,-16203.75,1.0291154883907603,0.4290909090909091,11.101515151515152,825,825,0.4722381224957069,9.917000572409846,9,9,17712.5,0.40146483322342663,0.3324328706876433,-12066.25,1.0856224394842109,0.4486486486486487,31.914414414414413,555,555,0.4541734860883797,9.537643207855973,7,6,-8553.75,-0.4300852637172162,-0.381667838165913,-16203.75,0.9205770726215485,0.3888888888888889,-31.680555555555557,270,270,0.5142857142857142,10.8,9,9,-0.34879432804214927,-0.1698402671239058,0.8653846153846154,4.951519536903039
MGC,chop_hard_skip__session__t85,chop_hard_skip,session,Skip trades when total realized variance and both semivariances are jointly >= 85%.,"{""horizon"": ""session"", ""multiplier"": null, ""threshold"": 0.85}",112,0,73,39,27134.499999999272,21585.500000000236,0,0,0.0,0.0,-9015.999999982618,-0.12597816147123014,-0.10079127137337916,-42544.9999999877,0.9711246370963768,0.41714836223506746,-8.685934489385952,1038,1038,0.4262833675564682,8.951950718685833,10,5,-30756.499999985586,-0.6319016052831918,-0.49119219085539945,-40391.99999998827,0.8611754935127951,0.37985611510791367,-44.253956834511634,695,695,0.4078638497652582,8.565140845070424,10,5,21740.50000000297,0.955266348727798,0.8101533462746273,-8621.499999998678,1.2397258763466756,0.49271137026239065,63.38338192420691,343,343,0.4692202462380301,9.853625170998631,7,5,0.252317626018989,0.05357044843295388,0.8932291666666666,1.3189249855915774
MGC,combined_overlay__session__t85__m50,combined_overlay,session,Skip choppy regimes and downsize adverse regimes to 50% of nominal risk at threshold 85%.,"{""horizon"": ""session"", ""multiplier"": 0.5, ""threshold"": 0.85}",112,69,73,39,27134.499999999272,21585.500000000236,42,27,8737.499999999545,6426.000000000252,-6704.499999983327,-0.09517509723916334,-0.0764272325662742,-39038.49999998675,0.9779094632308176,0.41714836223506746,-6.459055876669872,1038,1038,0.4262833675564682,8.951950718685833,10,5,-27877.49999998619,-0.5805497934596822,-0.4538225491093934,-36878.49999998728,0.8705951162451232,0.37985611510791367,-40.11151079134704,695,695,0.4078638497652582,8.565140845070424,10,5,21173.000000002874,0.9492723381936462,0.8052635281524357,-9109.999999998683,1.2404042124386563,0.49271137026239065,61.72886297376931,343,343,0.4692202462380301,9.853625170998631,7,5,0.24632361548483717,-5.4887754551554815e-05,0.8932291666666666,1.2844966178298771
MGC,combined_overlay__session__t85__m25,combined_overlay,session,Skip choppy regimes and downsize adverse regimes to 25% of nominal risk at threshold 85%.,"{""horizon"": ""session"", ""multiplier"": 0.25, ""threshold"": 0.85}",112,69,73,39,27134.499999999272,21585.500000000236,42,27,12938.999999999316,9750.000000000378,-5826.99999998368,-0.08303202680233497,-0.0666755029110619,-37970.99999998689,0.9805312070351473,0.4175506268081003,-5.619093539039229,1037,1037,0.42587268993839833,8.943326488706365,10,5,-26462.999999986503,-0.5529381087987357,-0.43285467767935654,-35962.49999998939,0.8753846697197523,0.37985611510791367,-38.076258992786336,695,695,0.4078638497652582,8.565140845070424,10,5,20636.000000002823,0.9293487067837807,0.7858673079251739,-9391.49999999869,1.2373536380575956,0.49415204678362573,60.33918128655796,342,342,0.46785225718194257,9.824897400820793,7,5,0.22639998407497164,-0.03095669356168155,0.890625,1.2519185852518477
MGC,adverse_hard_skip__session__t85,adverse_hard_skip,session,Skip trades when the directional adverse semivariance percentile is >= 85%.,"{""horizon"": ""session"", ""multiplier"": null, ""threshold"": 0.85}",181,0,115,66,43766.99999999839,33921.00000000074,0,0,0.0,0.0,-4718.999999984007,-0.06730976590411125,-0.052201224549779685,-36998.999999987194,0.9840361832980921,0.41898864809081526,-4.869969040231174,969,969,0.3979466119096509,8.35687885010267,10,5,-25265.999999986787,-0.528437487259696,-0.3991844477214447,-35750.99999998964,0.8794894542541284,0.38591117917304746,-38.69218989278222,653,653,0.38321596244131456,8.047535211267606,10,5,20547.00000000278,0.9261904659244005,0.7580775295895426,-9412.999999998698,1.2390631544655304,0.4873417721518987,65.02215189874298,316,316,0.4322845417236662,9.07797537619699,7,4,0.22324174321559143,-0.033316867006987064,0.8229166666666666,1.2465192465191741
MGC,adverse_downsize__session__t85__m25,adverse_downsize,session,Downsize to 25% of nominal risk when the directional adverse semivariance percentile is >= 85%.,"{""horizon"": ""session"", ""multiplier"": 0.25, ""threshold"": 0.85}",0,181,0,0,-0.0,0.0,115,66,35143.49999999874,27528.500000000575,-6949.999999983484,-0.09888893519511625,-0.08278909505890032,-38417.49999998674,0.9771554040617897,0.41548042704626337,-6.183274021337619,1124,1124,0.46160164271047227,9.693634496919918,10,6,-26861.999999986347,-0.5603369523007762,-0.4565176883598204,-36174.49999998925,0.8755273821688061,0.3839050131926121,-35.437994722937134,758,758,0.4448356807511737,9.341549295774648,10,6,19912.00000000286,0.8956966674676298,0.7932518724037563,-9439.499999998683,1.2251902785474758,0.4808743169398907,54.40437158470726,366,366,0.5006839945280438,10.514363885088919,7,6,0.19274794475882073,-0.03622591799770988,0.953125,1.2079958746624813
MGC,combined_overlay__session__t90__m50,combined_overlay,session,Skip choppy regimes and downsize adverse regimes to 50% of nominal risk at threshold 90%.,"{""horizon"": ""session"", ""multiplier"": 0.5, ""threshold"": 0.9}",83,56,56,27,19682.99999999953,14847.000000000175,33,23,7153.499999999676,4996.500000000221,-7571.999999982836,-0.10602456203410324,-0.08620644025659907,-39819.49999998799,0.9757724297802558,0.41705716963448924,-7.096532333629649,1067,1067,0.4381930184804928,9.202053388090349,10,5,-27221.499999985812,-0.5581066477546467,-0.4418327299651609,-37278.499999988526,0.8771052245460565,0.3832167832167832,-38.07202797200813,715,715,0.41960093896713613,8.81161971830986,10,5,19649.50000000297,0.8718926490872462,0.7494616890278439,-9509.499999998661,1.2158479249511562,0.48579545454545453,55.822443181826614,352,352,0.48153214774281805,10.11217510259918,7,5,0.16894392637843714,-0.043910203633583306,0.9166666666666666,1.192070858737475
MGC,adverse_hard_skip__session__t90,adverse_hard_skip,session,Skip trades when the directional adverse semivariance percentile is >= 90%.,"{""horizon"": ""session"", ""multiplier"": null, ""threshold"": 0.9}",139,0,89,50,33157.49999999891,24129.500000000608,0,0,0.0,0.0,-5536.999999983356,-0.07779806102436551,-0.06162938537042813,-38186.99999998843,0.9819179630032328,0.41740850642927796,-5.476755687421718,1011,1011,0.4151950718685832,8.719096509240247,10,5,-24998.499999986227,-0.5140061709290447,-0.39778348961933124,-35128.49999998894,0.8849461400566218,0.3850658857979502,-36.60102489017017,683,683,0.40082159624413144,8.417253521126762,10,5,19461.50000000287,0.8673843836333098,0.7207745716083366,-9823.499999998665,1.2188185160616096,0.4847560975609756,59.33384146342338,328,328,0.4487004103967168,9.422708618331054,7,5,0.1644356609245008,-0.07837971348594096,0.8541666666666666,1.1806655139987932
MGC,combined_overlay__session__t90__m25,combined_overlay,session,Skip choppy regimes and downsize adverse regimes to 25% of nominal risk at threshold 90%.,"{""horizon"": ""session"", ""multiplier"": 0.25, ""threshold"": 0.9}",83,56,56,27,19682.99999999953,14847.000000000175,33,23,10697.49999999951,7647.500000000332,-6678.999999983116,-0.09378609731570486,-0.07613623338450291,-38997.99999998821,0.9783845886227549,0.41768579492003766,-6.2831608654591875,1063,1063,0.43655030800821354,9.167556468172485,10,5,-26112.499999986027,-0.536619887065963,-0.42534799989300975,-36130.999999988744,0.880883141172638,0.3832167832167832,-36.52097902095948,715,715,0.41960093896713613,8.81161971830986,10,5,19433.50000000291,0.8655410783480829,0.7379818883335817,-9755.999999998663,1.2164689501531998,0.4885057471264368,55.84339080460607,348,348,0.47606019151846785,9.997264021887824,7,5,0.16259235563927388,-0.0709698666227748,0.90625,1.178966845633461
MGC,chop_hard_skip__session__t90,chop_hard_skip,session,Skip trades when total realized variance and both semivariances are jointly >= 90%.,"{""horizon"": ""session"", ""multiplier"": null, ""threshold"": 0.9}",83,0,56,27,19682.99999999953,14847.000000000175,0,0,0.0,0.0,-9728.999999982292,-0.1345952159059104,-0.10903542913817274,-41661.999999987565,0.9695673934124223,0.41705716963448924,-9.118088097452945,1067,1067,0.4381930184804928,9.202053388090349,10,5,-29522.499999985375,-0.5995591106630005,-0.47235322204229496,-39508.99999998813,0.8693463444858083,0.3832167832167832,-41.29020979018934,715,715,0.41960093896713613,8.81161971830986,10,5,19793.50000000308,0.8634657868385482,0.7406588656094172,-9028.999999998648,1.2111757174864368,0.48579545454545453,56.23153409091785,352,352,0.48153214774281805,10.11217510259918,7,5,0.1605170641297392,0.008836928481251404,0.9166666666666666,1.2008068674734889
MGC,adverse_downsize__session__t90__m25,adverse_downsize,session,Downsize to 25% of nominal risk when the directional adverse semivariance percentile is >= 90%.,"{""horizon"": ""session"", ""multiplier"": 0.25, ""threshold"": 0.9}",0,139,0,0,-0.0,0.0,89,50,26987.999999999134,19990.000000000473,-7566.999999982991,-0.10615369549810041,-0.08876059889112127,-39377.49999998813,0.9757766858204353,0.41548042704626337,-6.732206405678817,1124,1124,0.46160164271047227,9.693634496919918,10,6,-26708.499999985914,-0.548303930817329,-0.4471384795959061,-36462.99999998867,0.8795022817351239,0.3839050131926121,-35.23548812663049,758,758,0.4448356807511737,9.341549295774648,10,6,19141.500000002932,0.8518326615426023,0.7501886290133731,-9746.499999998658,1.2109639769214624,0.4808743169398907,52.29918032787686,366,366,0.5006839945280438,10.514363885088919,7,6,0.14888393883379325,-0.06992699928647676,0.953125,1.1612521612521147
MGC,adverse_downsize__session__t85__m50,adverse_downsize,session,Downsize to 50% of nominal risk when the directional adverse semivariance percentile is >= 85%.,"{""horizon"": ""session"", ""multiplier"": 0.5, ""threshold"": 0.85}",0,181,0,0,-0.0,0.0,115,66,22864.499999999163,18040.500000000382,-9740.999999982869,-0.1371629573469317,-0.1161430728257983,-39588.99999998637,0.9692235753542692,0.4115082824760244,-8.49258936354217,1147,1147,0.471047227926078,9.891991786447639,10,6,-28329.49999998585,-0.5848764737748643,-0.4784346784356085,-37330.49999998694,0.8732009820048423,0.38300653594771245,-37.03202614377235,765,765,0.448943661971831,9.427816901408452,10,6,18588.50000000297,0.8271738927208028,0.7540574002163233,-9305.99999999865,1.1996873925748064,0.468586387434555,48.66099476440568,382,382,0.5225718194254446,10.974008207934336,7,6,0.12422517001199374,-0.02157088753500026,0.9947916666666666,1.1277034610367564
MGC,adverse_downsize__session__t90__m50,adverse_downsize,session,Downsize to 50% of nominal risk when the directional adverse semivariance percentile is >= 90%.,"{""horizon"": ""session"", ""multiplier"": 0.5, ""threshold"": 0.9}",0,139,0,0,-0.0,0.0,89,50,17421.499999999425,13047.000000000313,-10190.499999982538,-0.1418954133633145,-0.12003840319320769,-40321.4999999878,0.9683477169698448,0.4115082824760244,-8.884481255433773,1147,1147,0.471047227926078,9.891991786447639,10,6,-28225.499999985557,-0.5754536869336978,-0.47110147062605634,-37681.999999988366,0.875821062310603,0.38300653594771245,-36.89607843135367,765,765,0.448943661971831,9.427816901408452,10,6,18035.00000000302,0.7956703920323533,0.7221561381735799,-9550.499999998636,1.190535051159782,0.468586387434555,47.21204188482466,382,382,0.5225718194254446,10.974008207934336,7,6,0.09272166932354431,-0.04841099950602207,0.9947916666666666,1.0941244274577324
MGC,three_state_modulation__30m__t90__m25,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 25% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.25, ""threshold"": 0.9}",137,266,74,63,35426.99999999883,47800.000000000626,157,109,65528.99999999735,51267.50000000076,-12676.499999986861,-0.20908793846129953,-0.1661886180658245,-35981.499999990156,0.9468305531904712,0.40100502512562813,-12.74020100501192,995,995,0.4086242299794661,8.58110882956879,10,5,-27342.999999989188,-0.6560213400812737,-0.4999946928912081,-35981.499999990156,0.8419749233512757,0.3761194029850746,-40.81044776117789,670,670,0.3931924882629108,8.257042253521128,10,5,14666.500000002328,0.7770197465862276,0.6813987408439175,-5976.999999998919,1.2243012808258882,0.4523076923076923,45.12769230769947,325,325,0.44459644322845415,9.336525307797537,8,5,0.0740710238774186,0.34387178220540754,0.8463541666666666,0.8897685564351924
MGC,three_state_modulation__session__t85__m50,three_state_modulation,session,"Three-state sizing: 1.0 in favorable semivariance states, 50% in neutral states, 0 in hostile states.","{""horizon"": ""session"", ""multiplier"": 0.5, ""threshold"": 0.85}",181,298,115,66,43766.99999999839,33921.00000000074,167,131,37951.99999999863,41403.00000000057,-8169.9999999859465,-0.12944816361836012,-0.09944410243869235,-34573.49999998881,0.9682908086038396,0.4194214876033058,-8.44008264461358,968,968,0.39753593429158113,8.348254620123203,10,5,-22539.99999998833,-0.5197590551492831,-0.39161968901621275,-30832.499999989224,0.8769791672352549,0.38591117917304746,-34.51761102601582,653,653,0.38321596244131456,8.047535211267606,10,5,14370.000000002387,0.7300386200263561,0.5842312883845363,-9305.999999998872,1.1930595300471947,0.4888888888888889,45.619047619055195,315,315,0.43091655266757867,9.049247606019152,7,4,0.027089897317547074,-0.02157088753502462,0.8203125,0.8717808717808481
MGC,three_state_modulation__30m__t90__m50,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 50% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.5, ""threshold"": 0.9}",137,266,74,63,35426.99999999883,47800.000000000626,157,109,43579.499999998225,33906.0000000005,-17264.49999998573,-0.27729892067879475,-0.22014409712955035,-39728.99999998936,0.9336915463395388,0.4045499505440158,-17.076656775455714,1011,1011,0.4151950718685832,8.719096509240247,10,6,-31118.99999998831,-0.7279179072586586,-0.5546843055952752,-39728.99999998936,0.8334956339355055,0.37537091988130566,-46.17062314538325,674,674,0.3955399061032864,8.306338028169014,10,5,13854.500000002587,0.7129923241490354,0.6219342591549467,-7751.999999998837,1.188572284114073,0.4629080118694362,41.11127596439937,337,337,0.46101231190150477,9.6812585499316,8,6,0.010043601440226313,0.14902025358142248,0.8776041666666666,0.8405071738405016
MGC,baseline,baseline,baseline,Unchanged audited baseline after the existing ensemble selection.,{},0,0,0,0,0.0,0.0,0,0,0.0,0.0,-14564.999999981657,-0.1967262842584079,-0.16583052381196733,-42665.49999998532,0.9570826200081259,0.41043478260869565,-12.665217391288397,1150,1150,0.4722792607802875,9.917864476386038,10,6,-31048.499999984844,-0.6150455109848543,-0.5020385806534537,-40302.99999998593,0.8696435281498089,0.3825065274151436,-40.53328981721259,766,766,0.4495305164319249,9.440140845070424,10,6,16483.500000003187,0.702948722708809,0.6343287239690862,-9109.499999998596,1.162894116600739,0.4661458333333333,42.9257812500083,384,384,0.5253077975376197,11.031463748290014,7,6,0.0,0.0,1.0,1.0
MGC,chop_hard_skip__30m__t90,chop_hard_skip,30m,Skip trades when total realized variance and both semivariances are jointly >= 90%.,"{""horizon"": ""30m"", ""multiplier"": null, ""threshold"": 0.9}",79,0,45,34,21898.49999999933,25210.500000000447,0,0,0.0,0.0,-17876.999999982767,-0.25084437736440546,-0.20330286137412965,-42462.49999998635,0.9436899656508365,0.40896358543417366,-16.69187675068419,1071,1071,0.43983572895277206,9.236550308008214,13,6,-33066.49999998581,-0.6824594042814212,-0.5335099717461079,-42320.99999998689,0.8514412665894484,0.3806179775280899,-46.441713483126144,712,712,0.41784037558685444,8.774647887323944,13,6,15189.500000003041,0.6691607438857039,0.5852265491617256,-10744.999999998709,1.1600706062123294,0.46518105849582175,42.31058495822574,359,359,0.4911080711354309,10.313269493844048,8,6,-0.033787978823105136,-0.17953784510679674,0.9348958333333334,0.9214972548305945
MGC,three_state_modulation__session__t90__m50,three_state_modulation,session,"Three-state sizing: 1.0 in favorable semivariance states, 50% in neutral states, 0 in hostile states.","{""horizon"": ""session"", ""multiplier"": 0.5, ""threshold"": 0.9}",139,285,89,50,33157.49999999891,24129.500000000608,161,124,35641.49999999863,40229.50000000053,-10124.999999985259,-0.1568806442792092,-0.1227231063342553,-37281.49999998994,0.9625795530982811,0.4178217821782178,-10.02475247523293,1010,1010,0.41478439425051333,8.710472279260781,10,5,-23024.99999998779,-0.5196184393974385,-0.4004017633722145,-32283.499999990378,0.8797301567817886,0.3850658857979502,-33.7115666178445,683,683,0.40082159624413144,8.417253521126762,10,5,12900.000000002532,0.6396670420361862,0.5157309541898607,-9733.499999998809,1.1630239038538464,0.48623853211009177,39.44954128441141,327,327,0.4473324213406293,9.393980848153214,7,5,-0.06328168067262285,-0.0684999176684021,0.8515625,0.7826007826007849
MGC,three_state_modulation__30m__t85__m25,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 25% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.25, ""threshold"": 0.85}",181,274,96,85,47410.99999999844,61444.500000000735,166,108,67398.49999999712,51927.0000000008,-13126.999999987618,-0.22383269998746386,-0.17392673694280525,-33264.999999990294,0.9415443738631248,0.39957939011566773,-13.803364879061638,951,951,0.39055441478439423,8.20164271047228,10,5,-24366.99999998974,-0.6001946527265899,-0.4495319570521157,-33188.499999990716,0.8508176347062155,0.37791601866251945,-37.89580093311002,643,643,0.37734741784037557,7.924295774647888,10,5,11240.000000002125,0.6243059682627138,0.5302159625490368,-6534.499999999003,1.1835806391023898,0.4448051948051948,36.493506493513394,308,308,0.4213406292749658,8.848153214774282,8,5,-0.07864275444609525,0.28267193589110157,0.8020833333333334,0.6818940152273456
MGC,adverse_downsize__30m__t90__m50,adverse_downsize,30m,Downsize to 50% of nominal risk when the directional adverse semivariance percentile is >= 90%.,"{""horizon"": ""30m"", ""multiplier"": 0.5, ""threshold"": 0.9}",0,137,0,0,-0.0,0.0,74,63,18430.999999999392,24975.000000000313,-21108.999999982567,-0.30098054602634616,-0.2500378846354688,-44341.999999986205,0.9342279913505136,0.41079199303742386,-18.37162750216063,1149,1149,0.47186858316221764,9.90924024640657,10,6,-34608.999999985725,-0.7234891834257242,-0.5810741971417672,-43465.499999986794,0.8466079703224283,0.38300653594771245,-45.240522875798334,765,765,0.448943661971831,9.427816901408452,10,6,13500.000000003154,0.608160784573107,0.5429926707042387,-10213.499999998641,1.1416319143914133,0.4661458333333333,35.156250000008214,384,384,0.5253077975376197,11.031463748290014,7,6,-0.09478793813570208,-0.12119216202867508,1.0,0.819000819000852
MGC,combined_overlay__30m__t90__m50,combined_overlay,30m,Skip choppy regimes and downsize adverse regimes to 50% of nominal risk at threshold 90%.,"{""horizon"": ""30m"", ""multiplier"": 0.5, ""threshold"": 0.9}",79,58,45,34,21898.49999999933,25210.500000000447,29,29,7089.9999999997435,11781.000000000084,-22567.99999998311,-0.32488986553398363,-0.26065878224879396,-44385.99999998726,0.9272901836271332,0.40896358543417366,-21.07189542482083,1071,1071,0.43983572895277206,9.236550308008214,13,6,-35529.49999998619,-0.750544374233356,-0.5814541581929851,-44385.99999998726,0.8370699696422741,0.3806179775280899,-49.90098314604802,712,712,0.41784037558685444,8.774647887323944,13,6,12961.500000003083,0.5885481849098925,0.5087659616280338,-11007.499999998692,1.1403998115221052,0.46518105849582175,36.10445682452112,359,359,0.4911080711354309,10.313269493844048,8,6,-0.11440053779891657,-0.20835391624132926,0.9348958333333334,0.7863317863318213
MGC,adverse_downsize__30m__t85__m50,adverse_downsize,30m,Downsize to 50% of nominal risk when the directional adverse semivariance percentile is >= 85%.,"{""horizon"": ""30m"", ""multiplier"": 0.5, ""threshold"": 0.85}",0,181,0,0,-0.0,0.0,96,85,24661.999999999196,32278.500000000367,-22181.499999982832,-0.3216760221945093,-0.2668106831496337,-45010.99999998641,0.9295178751299327,0.41079199303742386,-19.30504786769611,1149,1149,0.47186858316221764,9.90924024640657,10,6,-34484.499999985965,-0.7341902576430357,-0.588381997282832,-43703.99999998698,0.8440070658111657,0.38300653594771245,-45.07777777775943,765,765,0.448943661971831,9.427816901408452,10,6,12303.000000003129,0.5621328625664447,0.5016169265550611,-9953.49999999824,1.1313770402524763,0.4661458333333333,32.03906250000815,384,384,0.5253077975376197,11.031463748290014,7,6,-0.14081586014236436,-0.09265052966680648,1.0,0.7463827463827919
MGC,adverse_downsize__30m__t90__m25,adverse_downsize,30m,Downsize to 25% of nominal risk when the directional adverse semivariance percentile is >= 90%.,"{""horizon"": ""30m"", ""multiplier"": 0.25, ""threshold"": 0.9}",0,137,0,0,-0.0,0.0,74,63,27935.99999999909,37176.000000000466,-23804.999999983032,-0.3440913004151406,-0.2834172084478061,-45093.99999998647,0.9235639952864173,0.4127957931638913,-20.86327782645314,1141,1141,0.4685831622176591,9.840246406570841,10,6,-36069.999999986154,-0.7646017846331224,-0.6091861022741898,-44759.99999998719,0.8353870025557326,0.38501971090670173,-47.398160315356314,761,761,0.4465962441314554,9.378521126760564,10,6,12265.000000003127,0.5598213690741486,0.49495688798823995,-10804.499999998665,1.1328574368751532,0.46842105263157896,32.27631578948191,380,380,0.5198358413132695,10.916552667578658,7,6,-0.14312735363466045,-0.1860694878972864,0.9895833333333334,0.7440774107441233
MGC,combined_overlay__30m__t90__m25,combined_overlay,30m,Skip choppy regimes and downsize adverse regimes to 25% of nominal risk at threshold 90%.,"{""horizon"": ""30m"", ""multiplier"": 0.25, ""threshold"": 0.9}",79,58,45,34,21898.49999999933,25210.500000000447,29,29,10839.499999999614,17468.00000000013,-24505.499999983283,-0.3549756009965491,-0.2834397240107998,-45331.99999998742,0.9200825085199527,0.4101123595505618,-22.94522471908547,1068,1068,0.43860369609856265,9.210677618069816,13,6,-36641.99999998637,-0.7785184534653621,-0.6011081453597857,-45331.99999998742,0.8301948435621541,0.38115330520393814,-51.53586497888379,711,711,0.41725352112676056,8.762323943661972,13,6,12136.500000003089,0.5549779164168178,0.4759903932224054,-11131.999999998685,1.1335934791104056,0.4677871148459384,33.99579831933638,357,357,0.4883720930232558,10.255813953488373,8,6,-0.14797080629199122,-0.22202096712227903,0.9296875,0.7362817362817813
MGC,three_state_modulation__30m__t85__m50,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 50% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.5, ""threshold"": 0.85}",181,274,96,85,47410.99999999844,61444.500000000735,166,108,44532.49999999809,34753.000000000524,-18818.99999998638,-0.311755749131985,-0.24249562385639023,-38001.999999989406,0.9239419713494665,0.40020682523267836,-19.461220268858717,967,967,0.3971252566735113,8.339630390143737,10,6,-28962.499999988824,-0.6951870241152245,-0.5205075353031584,-37936.99999998984,0.836825929817599,0.3755795981452859,-44.764296754233115,647,647,0.3796948356807512,7.973591549295775,10,5,10143.500000002443,0.5438196712713171,0.46261141754857915,-7886.499999998665,1.1450418245514082,0.45,31.698437500007635,320,320,0.4377564979480164,9.192886456908344,8,6,-0.1591290514374919,0.13425544760965138,0.8333333333333334,0.6153729487063113
MGC,three_state_modulation__session__t85__m25,three_state_modulation,session,"Three-state sizing: 1.0 in favorable semivariance states, 25% in neutral states, 0 in hostile states.","{""horizon"": ""session"", ""multiplier"": 0.25, ""threshold"": 0.85}",181,298,115,66,43766.99999999839,33921.00000000074,167,131,57149.49999999793,62662.500000000844,-10231.999999986914,-0.16681030872523883,-0.12677004075491263,-33325.99999999105,0.9570907062714276,0.4197271773347324,-10.736621196208723,953,953,0.39137577002053386,8.218891170431212,10,5,-20568.9999999891,-0.48680890191568355,-0.3645263002644331,-28638.999999991473,0.8787265968392499,0.3888888888888889,-31.742283950600463,648,648,0.38028169014084506,7.985915492957747,10,5,10337.00000000219,0.5428313211583976,0.42555024391562607,-9309.499999998961,1.1501423425517447,0.4852459016393443,33.891803278695704,305,305,0.4172366621067031,8.761969904240766,7,4,-0.16011740155041143,-0.021955101816828197,0.7942708333333334,0.6271119604453054
MGC,adverse_hard_skip__30m__t90,adverse_hard_skip,30m,Skip trades when the directional adverse semivariance percentile is >= 90%.,"{""horizon"": ""30m"", ""multiplier"": null, ""threshold"": 0.9}",137,0,74,63,35426.99999999883,47800.000000000626,0,0,0.0,0.0,-26937.999999983447,-0.390914416724478,-0.3053624507068995,-46363.49999998756,0.9113724148368967,0.403751233958539,-26.592300098700342,1013,1013,0.4160164271047228,8.736344969199179,10,6,-37839.99999998654,-0.8054195713101705,-0.6078283874287029,-46363.49999998756,0.8230212664456538,0.37537091988130566,-56.142433234401395,674,674,0.3955399061032864,8.306338028169014,10,5,10902.000000003094,0.4993710918895246,0.41992823589528583,-11126.999999998687,1.1209519054751584,0.46017699115044247,32.159292035407354,339,339,0.4637482900136799,9.738714090287278,8,6,-0.20357763081928443,-0.22147208957685954,0.8828125,0.6613886613887212
MGC,chop_hard_skip__30m__t85,chop_hard_skip,30m,Skip trades when total realized variance and both semivariances are jointly >= 85%.,"{""horizon"": ""30m"", ""multiplier"": null, ""threshold"": 0.85}",114,0,61,53,29358.499999999025,42960.00000000062,0,0,0.0,0.0,-28166.49999998325,-0.40540529766750905,-0.3197431027089752,-48361.49999998689,0.909144572270057,0.40444015444015446,-27.187741312725144,1036,1036,0.42546201232032854,8.9347022587269,12,6,-38282.99999998631,-0.8087459787942135,-0.6154435868936482,-47537.49999998743,0.8240856894722152,0.37735849056603776,-55.56313497820944,689,689,0.4043427230046948,8.491197183098592,12,6,10116.50000000306,0.45893183079157684,0.390740383894987,-12423.999999998234,1.1094960034202643,0.45821325648414984,29.154178674360402,347,347,0.4746922024623803,9.968536251709986,8,6,-0.2440168919172322,-0.36385092485868037,0.9036458333333334,0.6137349470683473
