trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,exit_time,exit_price,exit_reason,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,position_sizing_mode,stop_distance_points,contracts_raw,initial_stop_price,campaign_variant_name,scope,alpha_variant_name,phase,account_size_usd,risk_per_trade_pct,risk_budget_usd,leverage_used,risk_pct_decimal,max_contracts,skip_trade_if_too_small,capital_after_trade_usd
57,2021-04-20,long,1,2021-04-20 11:30:00-04:00,4120.25,4120.25,2021-04-20 13:30:00-04:00,4122.96875,mixed_trailing_stop,22.5,22.5,22.5,20601.25,2.71875,10.875,13.59375,2.5,11.09375,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-04-20 10:30:00-04:00,2,fixed_contracts,4.5,1.0,4115.75,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
58,2021-04-21,short,1,2021-04-21 10:30:00-04:00,4143.75,4145.25,2021-04-21 11:30:00-04:00,4145.5,stop,7.5,7.5,7.5,20718.75,-1.75,-7.0,-8.75,2.5,-11.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-04-21 09:30:00-04:00,1,fixed_contracts,1.5,1.0,4145.25,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
59,2021-05-05,long,1,2021-05-05 10:30:00-04:00,4162.0,4167.98125,2021-05-05 12:30:00-04:00,4168.75,mixed_trailing_stop,45.0,45.0,45.0,20810.0,6.75,27.0,33.75,2.5,31.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-05-05 09:30:00-04:00,2,fixed_contracts,9.0,1.0,4153.0,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
60,2021-05-07,short,1,2021-05-07 10:30:00-04:00,4225.25,4230.5,2021-05-07 11:30:00-04:00,4230.75,stop,26.25,26.25,26.25,21126.25,-5.5,-22.0,-27.5,2.5,-30.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-05-07 09:30:00-04:00,1,fixed_contracts,5.25,1.0,4230.5,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
61,2021-06-01,long,1,2021-06-01 10:30:00-04:00,4207.75,4201.75,2021-06-01 11:30:00-04:00,4201.5,stop,30.0,30.0,30.0,21038.75,-6.25,-25.0,-31.25,2.5,-33.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-06-01 09:30:00-04:00,1,fixed_contracts,6.0,1.0,4201.75,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
62,2021-06-03,short,1,2021-06-03 11:30:00-04:00,4198.75,4198.75,2021-06-03 13:30:00-04:00,4195.83125,mixed_trailing_stop,18.75,18.75,18.75,20993.75,2.918749999999818,11.674999999999272,14.59374999999909,2.5,12.09374999999909,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-06-03 10:30:00-04:00,2,fixed_contracts,3.75,1.0,4202.5,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
63,2021-06-08,long,1,2021-06-08 10:30:00-04:00,4221.5,4218.0,2021-06-08 11:30:00-04:00,4217.75,stop_ambiguous_first,17.5,17.5,17.5,21107.5,-3.75,-15.0,-18.75,2.5,-21.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-06-08 09:30:00-04:00,1,fixed_contracts,3.5,1.0,4218.0,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
64,2021-06-21,short,1,2021-06-21 10:30:00-04:00,4196.0,4197.5,2021-06-21 11:30:00-04:00,4197.75,stop,7.5,7.5,7.5,20980.0,-1.75,-7.0,-8.75,2.5,-11.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-06-21 09:30:00-04:00,1,fixed_contracts,1.5,1.0,4197.5,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
65,2021-07-06,long,1,2021-07-06 10:30:00-04:00,4328.5,4324.25,2021-07-06 11:30:00-04:00,4324.0,stop,21.25,21.25,21.25,21642.5,-4.5,-18.0,-22.5,2.5,-25.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-07-06 09:30:00-04:00,1,fixed_contracts,4.25,1.0,4324.25,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
66,2021-07-07,long,1,2021-07-07 10:30:00-04:00,4331.75,4342.875,2021-07-07 14:30:00-04:00,4339.5,mixed_trailing_stop,5.0,5.0,5.0,21658.75,7.75,31.0,38.75,2.5,36.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-07-07 09:30:00-04:00,4,fixed_contracts,1.0,1.0,4330.75,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
67,2021-07-20,short,1,2021-07-20 10:30:00-04:00,4295.0,4299.5,2021-07-20 11:30:00-04:00,4299.75,stop,22.5,22.5,22.5,21475.0,-4.75,-19.0,-23.75,2.5,-26.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-07-20 09:30:00-04:00,1,fixed_contracts,4.5,1.0,4299.5,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
68,2021-08-16,long,1,2021-08-16 10:30:00-04:00,4434.75,4457.9125,2021-08-16 14:30:00-04:00,4453.16875,mixed_partial_time_stop,8.75,8.75,8.75,22173.75,18.418749999999818,73.67499999999927,92.09374999999909,2.5,89.59374999999909,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-08-16 09:30:00-04:00,4,fixed_contracts,1.75,1.0,4433.0,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
69,2021-08-19,short,1,2021-08-19 10:30:00-04:00,4393.75,4403.5,2021-08-19 11:30:00-04:00,4403.75,stop,48.75,48.75,48.75,21968.75,-10.0,-40.0,-50.0,2.5,-52.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-08-19 09:30:00-04:00,1,fixed_contracts,9.75,1.0,4403.5,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
70,2021-08-20,short,1,2021-08-20 10:30:00-04:00,4428.75,4433.0,2021-08-20 11:30:00-04:00,4433.25,stop,21.25,21.25,21.25,22143.75,-4.5,-18.0,-22.5,2.5,-25.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-08-20 09:30:00-04:00,1,fixed_contracts,4.25,1.0,4433.0,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
71,2021-09-07,long,1,2021-09-07 10:30:00-04:00,4515.0,4520.55625,2021-09-07 14:30:00-04:00,4520.721875,mixed_partial_time_stop,21.25,21.25,21.25,22575.0,5.721875000000182,22.887500000000728,28.60937500000091,2.5,26.10937500000091,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-09-07 09:30:00-04:00,4,fixed_contracts,4.25,1.0,4510.75,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
72,2021-09-28,long,1,2021-09-28 10:30:00-04:00,4364.25,4355.25,2021-09-28 11:30:00-04:00,4355.0,stop,45.0,45.0,45.0,21821.25,-9.25,-37.0,-46.25,2.5,-48.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-09-28 09:30:00-04:00,1,fixed_contracts,9.0,1.0,4355.25,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
73,2021-10-01,long,1,2021-10-01 10:30:00-04:00,4282.0,4333.35,2021-10-01 14:30:00-04:00,4323.825,mixed_partial_time_stop,25.0,25.0,25.0,21410.0,41.82499999999982,167.29999999999927,209.1249999999991,2.5,206.6249999999991,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-10-01 09:30:00-04:00,4,fixed_contracts,5.0,1.0,4277.0,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
74,2021-10-04,long,1,2021-10-04 10:30:00-04:00,4304.25,4302.75,2021-10-04 11:30:00-04:00,4302.5,stop,7.5,7.5,7.5,21521.25,-1.75,-7.0,-8.75,2.5,-11.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-10-04 09:30:00-04:00,1,fixed_contracts,1.5,1.0,4302.75,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
75,2021-10-13,long,1,2021-10-13 10:30:00-04:00,4323.5,4341.6875,2021-10-13 14:30:00-04:00,4340.40625,mixed_partial_time_stop,22.5,22.5,22.5,21617.5,16.90625,67.625,84.53125,2.5,82.03125,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-10-13 09:30:00-04:00,4,fixed_contracts,4.5,1.0,4319.0,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
76,2021-11-09,long,1,2021-11-09 10:30:00-05:00,4677.0,4666.0,2021-11-09 11:30:00-05:00,4665.75,stop,55.0,55.0,55.0,23385.0,-11.25,-45.0,-56.25,2.5,-58.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-11-09 09:30:00-05:00,1,fixed_contracts,11.0,1.0,4666.0,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
77,2021-11-10,short,1,2021-11-10 10:30:00-05:00,4673.75,4639.56875,2021-11-10 14:30:00-05:00,4653.375,mixed_trailing_stop,25.0,25.0,25.0,23368.75,20.375,81.5,101.875,2.5,99.375,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-11-10 09:30:00-05:00,4,fixed_contracts,5.0,1.0,4678.75,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
78,2021-11-18,long,1,2021-11-18 10:30:00-05:00,4673.25,4697.75625,2021-11-18 12:30:00-05:00,4688.25,mixed_trailing_stop,26.25,26.25,26.25,23366.25,15.0,60.0,75.0,2.5,72.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-11-18 09:30:00-05:00,2,fixed_contracts,5.25,1.0,4668.0,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
79,2021-11-30,long,1,2021-11-30 11:30:00-05:00,4590.25,4574.75,2021-11-30 12:30:00-05:00,4574.5,stop,77.5,77.5,77.5,22951.25,-15.75,-63.0,-78.75,2.5,-81.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-11-30 10:30:00-05:00,1,fixed_contracts,15.5,1.0,4574.75,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
80,2021-12-02,short,1,2021-12-02 10:30:00-05:00,4553.0,4567.75,2021-12-02 11:30:00-05:00,4568.0,stop,73.75,73.75,73.75,22765.0,-15.0,-60.0,-75.0,2.5,-77.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2021-12-02 09:30:00-05:00,1,fixed_contracts,14.75,1.0,4567.75,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
81,2022-01-05,long,1,2022-01-05 15:30:00-05:00,4711.25,4707.5,2022-01-06 09:30:00-05:00,4707.25,stop,18.75,18.75,18.75,23556.25,-4.0,-16.0,-20.0,2.5,-22.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-01-05 14:30:00-05:00,1,fixed_contracts,3.75,1.0,4707.5,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
82,2022-01-10,long,1,2022-01-10 10:30:00-05:00,4589.0,4589.0,2022-01-10 12:30:00-05:00,4595.36875,mixed_trailing_stop,42.5,42.5,42.5,22945.0,6.368749999999636,25.474999999998545,31.84374999999818,2.5,29.34374999999818,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-01-10 09:30:00-05:00,2,fixed_contracts,8.5,1.0,4580.5,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
83,2022-02-10,short,1,2022-02-10 10:30:00-05:00,4564.0,4564.0,2022-02-10 12:30:00-05:00,4558.253125,mixed_trailing_stop,50.0,50.0,50.0,22820.0,5.746874999999818,22.987499999999272,28.73437499999909,2.5,26.23437499999909,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-02-10 09:30:00-05:00,2,fixed_contracts,10.0,1.0,4574.0,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
84,2022-02-23,long,1,2022-02-23 10:30:00-05:00,4286.75,4284.0,2022-02-23 11:30:00-05:00,4283.75,stop_ambiguous_first,13.75,13.75,13.75,21433.75,-3.0,-12.0,-15.0,2.5,-17.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-02-23 09:30:00-05:00,1,fixed_contracts,2.75,1.0,4284.0,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
85,2022-03-08,long,1,2022-03-08 10:30:00-05:00,4166.5,4160.25,2022-03-08 11:30:00-05:00,4160.0,stop_ambiguous_first,31.25,31.25,31.25,20832.5,-6.5,-26.0,-32.5,2.5,-35.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-03-08 09:30:00-05:00,1,fixed_contracts,6.25,1.0,4160.25,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
86,2022-04-19,short,1,2022-04-19 10:30:00-04:00,4435.75,4437.5,2022-04-19 11:30:00-04:00,4437.75,stop,8.75,8.75,8.75,22178.75,-2.0,-8.0,-10.0,2.5,-12.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-04-19 09:30:00-04:00,1,fixed_contracts,1.75,1.0,4437.5,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
87,2022-04-22,long,1,2022-04-22 10:30:00-04:00,4337.5,4336.0,2022-04-22 11:30:00-04:00,4335.75,stop,7.5,7.5,7.5,21687.5,-1.75,-7.0,-8.75,2.5,-11.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-04-22 09:30:00-04:00,1,fixed_contracts,1.5,1.0,4336.0,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
88,2022-05-05,long,1,2022-05-05 10:30:00-04:00,4186.25,4182.75,2022-05-05 11:30:00-04:00,4182.5,stop,17.5,17.5,17.5,20931.25,-3.75,-15.0,-18.75,2.5,-21.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-05-05 09:30:00-04:00,1,fixed_contracts,3.5,1.0,4182.75,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
89,2022-05-11,short,1,2022-05-11 10:30:00-04:00,4030.75,4038.75,2022-05-11 11:30:00-04:00,4039.0,stop_ambiguous_first,40.0,40.0,40.0,20153.75,-8.25,-33.0,-41.25,2.5,-43.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-05-11 09:30:00-04:00,1,fixed_contracts,8.0,1.0,4038.75,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
90,2022-06-22,short,1,2022-06-22 10:30:00-04:00,3785.75,3788.25,2022-06-22 11:30:00-04:00,3788.5,stop_ambiguous_first,12.5,12.5,12.5,18928.75,-2.75,-11.0,-13.75,2.5,-16.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-06-22 09:30:00-04:00,1,fixed_contracts,2.5,1.0,3788.25,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
91,2022-06-24,short,1,2022-06-24 10:30:00-04:00,3883.25,3890.0,2022-06-24 11:30:00-04:00,3890.25,stop,33.75,33.75,33.75,19416.25,-7.0,-28.0,-35.0,2.5,-37.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-06-24 09:30:00-04:00,1,fixed_contracts,6.75,1.0,3890.0,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
92,2022-06-27,long,1,2022-06-27 10:30:00-04:00,3900.25,3900.25,2022-06-27 13:30:00-04:00,3906.45,mixed_trailing_stop,35.0,35.0,35.0,19501.25,6.199999999999818,24.799999999999272,30.99999999999909,2.5,28.49999999999909,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-06-27 09:30:00-04:00,3,fixed_contracts,7.0,1.0,3893.25,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
93,2022-06-30,long,1,2022-06-30 10:30:00-04:00,3751.25,3801.00625,2022-06-30 12:30:00-04:00,3782.75,mixed_trailing_stop,51.25,51.25,51.25,18756.25,31.5,126.0,157.5,2.5,155.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-06-30 09:30:00-04:00,2,fixed_contracts,10.25,1.0,3741.0,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
94,2022-07-28,long,1,2022-07-28 10:30:00-04:00,4000.5,4059.975,2022-07-28 14:30:00-04:00,4044.7625,mixed_partial_time_stop,30.0,30.0,30.0,20002.5,44.26249999999982,177.04999999999927,221.3124999999991,2.5,218.8124999999991,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-07-28 09:30:00-04:00,4,fixed_contracts,6.0,1.0,3994.5,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
95,2022-08-26,long,1,2022-08-26 11:30:00-04:00,4118.25,4106.5,2022-08-26 12:30:00-04:00,4106.25,stop,58.75,58.75,58.75,20591.25,-12.0,-48.0,-60.0,2.5,-62.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-08-26 10:30:00-04:00,1,fixed_contracts,11.75,1.0,4106.5,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
96,2022-08-30,long,1,2022-08-30 10:30:00-04:00,4005.75,4000.75,2022-08-30 11:30:00-04:00,4000.5,stop,25.0,25.0,25.0,20028.75,-5.25,-21.0,-26.25,2.5,-28.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-08-30 09:30:00-04:00,1,fixed_contracts,5.0,1.0,4000.75,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
97,2022-09-29,long,1,2022-09-29 10:30:00-04:00,3643.5,3643.5,2022-09-29 12:30:00-04:00,3651.496875,mixed_trailing_stop,61.25,61.25,61.25,18217.5,7.996874999999818,31.987499999999272,39.98437499999909,2.5,37.48437499999909,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-09-29 09:30:00-04:00,2,fixed_contracts,12.25,1.0,3631.25,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
98,2022-10-13,short,1,2022-10-13 11:30:00-04:00,3624.0,3648.75,2022-10-13 12:30:00-04:00,3649.0,stop,123.75,123.75,123.75,18120.0,-25.0,-100.0,-125.0,2.5,-127.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-10-13 10:30:00-04:00,1,fixed_contracts,24.75,1.0,3648.75,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
99,2022-10-14,long,1,2022-10-14 10:30:00-04:00,3641.75,3627.75,2022-10-14 11:30:00-04:00,3627.5,stop,70.0,70.0,70.0,18208.75,-14.25,-57.0,-71.25,2.5,-73.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-10-14 09:30:00-04:00,1,fixed_contracts,14.0,1.0,3627.75,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
100,2022-11-02,long,1,2022-11-02 15:30:00-04:00,3789.5,3781.25,2022-11-03 09:30:00-04:00,3781.0,stop,41.25,41.25,41.25,18947.5,-8.5,-34.0,-42.5,2.5,-45.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-11-02 14:30:00-04:00,1,fixed_contracts,8.25,1.0,3781.25,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
101,2022-11-30,short,1,2022-11-30 14:30:00-05:00,4039.0,4043.5,2022-11-30 15:30:00-05:00,4043.75,stop,22.5,22.5,22.5,20195.0,-4.75,-19.0,-23.75,2.5,-26.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-11-30 13:30:00-05:00,1,fixed_contracts,4.5,1.0,4043.5,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
102,2022-12-01,long,1,2022-12-01 10:30:00-05:00,4060.5,4068.625,2022-12-01 14:30:00-05:00,4076.8125,mixed_partial_time_stop,13.75,13.75,13.75,20302.5,16.3125,65.25,81.5625,2.5,79.0625,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-12-01 09:30:00-05:00,4,fixed_contracts,2.75,1.0,4057.75,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
103,2022-12-06,long,1,2022-12-06 10:30:00-05:00,3964.5,3962.5,2022-12-06 11:30:00-05:00,3962.25,stop,10.0,10.0,10.0,19822.5,-2.25,-9.0,-11.25,2.5,-13.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2022-12-06 09:30:00-05:00,1,fixed_contracts,2.0,1.0,3962.5,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
104,2023-02-01,short,1,2023-02-01 15:30:00-05:00,4138.5,4144.5,2023-02-02 09:30:00-05:00,4144.75,stop,30.0,30.0,30.0,20692.5,-6.25,-25.0,-31.25,2.5,-33.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-02-01 14:30:00-05:00,1,fixed_contracts,6.0,1.0,4144.5,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
105,2023-02-03,short,1,2023-02-03 10:30:00-05:00,4174.0,4184.25,2023-02-03 11:30:00-05:00,4184.5,stop,51.25,51.25,51.25,20870.0,-10.5,-42.0,-52.5,2.5,-55.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-02-03 09:30:00-05:00,1,fixed_contracts,10.25,1.0,4184.25,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
106,2023-03-07,long,1,2023-03-07 10:30:00-05:00,4023.75,4012.25,2023-03-07 11:30:00-05:00,4012.0,stop,57.5,57.5,57.5,20118.75,-11.75,-47.0,-58.75,2.5,-61.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-03-07 09:30:00-05:00,1,fixed_contracts,11.5,1.0,4012.25,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
107,2023-04-18,long,1,2023-04-18 10:30:00-04:00,4172.25,4170.25,2023-04-18 11:30:00-04:00,4170.0,stop,10.0,10.0,10.0,20861.25,-2.25,-9.0,-11.25,2.5,-13.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-04-18 09:30:00-04:00,1,fixed_contracts,2.0,1.0,4170.25,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
108,2023-04-28,short,1,2023-04-28 10:30:00-04:00,4176.75,4178.25,2023-04-28 11:30:00-04:00,4178.5,stop_ambiguous_first,7.5,7.5,7.5,20883.75,-1.75,-7.0,-8.75,2.5,-11.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-04-28 09:30:00-04:00,1,fixed_contracts,1.5,1.0,4178.25,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
109,2023-05-02,long,1,2023-05-02 10:30:00-04:00,4138.25,4134.0,2023-05-02 11:30:00-04:00,4133.75,stop,21.25,21.25,21.25,20691.25,-4.5,-18.0,-22.5,2.5,-25.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-05-02 09:30:00-04:00,1,fixed_contracts,4.25,1.0,4134.0,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
110,2023-05-03,long,1,2023-05-03 15:30:00-04:00,4116.25,4115.0,2023-05-04 09:30:00-04:00,4114.75,stop,6.25,6.25,6.25,20581.25,-1.5,-6.0,-7.5,2.5,-10.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-05-03 14:30:00-04:00,1,fixed_contracts,1.25,1.0,4115.0,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
111,2023-05-04,long,1,2023-05-04 10:30:00-04:00,4065.5,4065.0,2023-05-04 11:30:00-04:00,4064.75,stop_ambiguous_first,2.5,2.5,2.5,20327.5,-0.75,-3.0,-3.75,2.5,-6.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-05-04 09:30:00-04:00,1,fixed_contracts,0.5,1.0,4065.0,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
112,2023-05-26,short,1,2023-05-26 10:30:00-04:00,4205.25,4205.5,2023-05-26 11:30:00-04:00,4205.75,stop,1.25,1.25,1.25,21026.25,-0.5,-2.0,-2.5,2.5,-5.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-05-26 09:30:00-04:00,1,fixed_contracts,0.25,1.0,4205.5,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
113,2023-06-20,long,1,2023-06-20 10:30:00-04:00,4413.25,4432.36875,2023-06-20 14:30:00-04:00,4429.065625,mixed_partial_time_stop,13.75,13.75,13.75,22066.25,15.815625000000182,63.26250000000073,79.07812500000091,2.5,76.57812500000091,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-06-20 09:30:00-04:00,4,fixed_contracts,2.75,1.0,4410.5,fixed_1_contract,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,,,,,,,,
