trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,symbol,config_name,policy_family,strategy_tag,first_breakout_side,invalidated_for_day,invalidated_at,selected_signal_type,is_reclaim_trade
76,2020-08-12,long,3,2020-08-12 10:08:00-04:00,11068.0,10957.0,11290.0,2020-08-12 16:00:00-04:00,11129.75,time_exit,50000.0,1.5,750.0,223.74,671.22,671.22,66408.0,1.32816,61.75,247.0,370.5,3.7199999999999998,366.78,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
77,2020-08-13,long,5,2020-08-13 10:32:00-04:00,11232.0,11163.5,11369.0,2020-08-13 14:21:00-04:00,11163.25,stop,50000.0,1.5,750.0,138.74,693.7,693.7,112320.0,2.2464,-68.75,-275.0,-687.5,6.2,-693.7,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
78,2020-08-18,long,6,2020-08-18 12:46:00-04:00,11383.75,11322.5,11506.25,2020-08-18 16:00:00-04:00,11392.25,time_exit,50000.0,1.5,750.0,124.24,745.4399999999999,745.4399999999999,136605.0,2.7321,8.5,34.0,102.0,7.4399999999999995,94.56,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_downside,False,,baseline,False
79,2020-08-21,long,6,2020-08-21 10:26:00-04:00,11514.25,11454.5,11633.75,2020-08-21 16:00:00-04:00,11557.75,time_exit,50000.0,1.5,750.0,121.24,727.4399999999999,727.4399999999999,138171.0,2.76342,43.5,174.0,522.0,7.4399999999999995,514.56,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
80,2020-08-25,long,6,2020-08-25 10:17:00-04:00,11633.5,11574.25,11752.0,2020-08-25 19:49:00-04:00,11751.75,target,50000.0,1.5,750.0,120.24,721.4399999999999,721.4399999999999,139602.0,2.79204,118.25,473.0,1419.0,7.4399999999999995,1411.56,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
81,2020-08-27,long,3,2020-08-27 11:02:00-04:00,12018.0,11912.0,12230.0,2020-08-27 12:38:00-04:00,11911.75,stop,50000.0,1.5,750.0,213.74,641.22,641.22,72108.0,1.44216,-106.25,-425.0,-637.5,3.7199999999999998,-641.22,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_downside,False,,baseline,False
82,2020-08-28,long,5,2020-08-28 10:03:00-04:00,12010.5,11947.5,12136.5,2020-08-28 11:04:00-04:00,11947.25,stop,50000.0,1.5,750.0,127.74,638.6999999999999,638.6999999999999,120105.0,2.4021,-63.25,-253.0,-632.5,6.2,-638.7,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
83,2020-08-31,long,5,2020-08-31 10:20:00-04:00,12056.5,11992.5,12184.5,2020-08-31 16:00:00-04:00,12102.75,time_exit,50000.0,1.5,750.0,129.74,648.7,648.7,120565.0,2.4113,46.25,185.0,462.5,6.2,456.3,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
84,2020-09-01,long,3,2020-09-01 10:01:00-04:00,12221.75,12124.5,12416.25,2020-09-01 20:43:00-04:00,12416.0,target,50000.0,1.5,750.0,196.24,588.72,588.72,73330.5,1.46661,194.25,777.0,1165.5,3.7199999999999998,1161.78,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
85,2020-09-02,long,1,2020-09-02 19:43:00-04:00,12437.75,12242.0,12829.25,2020-09-02 19:43:00-04:00,12436.75,time_exit,50000.0,1.5,750.0,393.24,393.24,393.24,24875.5,0.49751,-1.0,-4.0,-2.0,1.24,-3.24,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_downside,False,,baseline,False
86,2020-09-09,long,2,2020-09-09 10:26:00-04:00,11323.25,11185.0,11599.75,2020-09-09 16:00:00-04:00,11358.0,time_exit,50000.0,1.5,750.0,278.24,556.48,556.48,45293.0,0.90586,34.75,139.0,139.0,2.48,136.52,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
87,2020-09-10,long,3,2020-09-10 10:04:00-04:00,11554.5,11455.75,11752.0,2020-09-10 10:46:00-04:00,11455.5,stop,50000.0,1.5,750.0,199.24,597.72,597.72,69327.0,1.38654,-99.0,-396.0,-594.0,3.7199999999999998,-597.72,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
88,2020-09-14,long,3,2020-09-14 10:05:00-04:00,11319.5,11207.5,11543.5,2020-09-14 13:32:00-04:00,11207.25,stop,50000.0,1.5,750.0,225.74,677.22,677.22,67917.0,1.35834,-112.25,-449.0,-673.5,3.7199999999999998,-677.22,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
89,2020-09-15,long,5,2020-09-15 10:02:00-04:00,11483.25,11414.0,11621.75,2020-09-15 10:24:00-04:00,11413.75,stop,50000.0,1.5,750.0,140.24,701.2,701.2,114832.5,2.29665,-69.5,-278.0,-695.0,6.2,-701.2,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
90,2020-09-17,long,2,2020-09-17 10:06:00-04:00,11099.0,10959.25,11378.5,2020-09-17 12:17:00-04:00,10959.0,stop,50000.0,1.5,750.0,281.24,562.48,562.48,44396.0,0.88792,-140.0,-560.0,-560.0,2.48,-562.48,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
91,2020-09-21,long,2,2020-09-21 12:28:00-04:00,10844.25,10702.0,11128.75,2020-09-21 16:00:00-04:00,10973.5,time_exit,50000.0,1.5,750.0,286.24,572.48,572.48,43377.0,0.86754,129.25,517.0,517.0,2.48,514.52,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_downside,False,,baseline,False
92,2020-09-22,long,2,2020-09-22 13:43:00-04:00,11075.5,10950.25,11326.0,2020-09-22 16:00:00-04:00,11166.5,time_exit,50000.0,1.5,750.0,252.24,504.48,504.48,44302.0,0.88604,91.0,364.0,364.0,2.48,361.52,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_downside,False,,baseline,False
93,2020-09-25,long,3,2020-09-25 10:23:00-04:00,10927.75,10829.5,11124.25,2020-09-25 15:03:00-04:00,11124.0,target,50000.0,1.5,750.0,198.24,594.72,594.72,65566.5,1.31133,196.25,785.0,1177.5,3.7199999999999998,1173.78,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
94,2020-09-28,long,3,2020-09-28 15:21:00-04:00,11345.5,11250.25,11536.0,2020-09-28 16:00:00-04:00,11363.0,time_exit,50000.0,1.5,750.0,192.24,576.72,576.72,68073.0,1.36146,17.5,70.0,105.0,3.7199999999999998,101.28,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_downside,False,,baseline,False
95,2020-09-29,long,6,2020-09-29 10:12:00-04:00,11385.5,11327.75,11501.0,2020-09-29 10:34:00-04:00,11327.5,stop,50000.0,1.5,750.0,117.24,703.4399999999999,703.4399999999999,136626.0,2.73252,-58.0,-232.0,-696.0,7.4399999999999995,-703.44,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
96,2020-09-30,long,3,2020-09-30 10:01:00-04:00,11422.0,11309.75,11646.5,2020-09-30 16:00:00-04:00,11365.0,time_exit,50000.0,1.5,750.0,226.24,678.72,678.72,68532.0,1.37064,-57.0,-228.0,-342.0,3.7199999999999998,-345.72,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
97,2020-10-01,long,5,2020-10-01 13:55:00-04:00,11578.5,11510.0,11715.5,2020-10-01 14:06:00-04:00,11509.75,stop,50000.0,1.5,750.0,138.74,693.7,693.7,115785.0,2.3157,-68.75,-275.0,-687.5,6.2,-693.7,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_downside,False,,baseline,False
98,2020-10-02,long,2,2020-10-02 10:02:00-04:00,11431.5,11300.25,11694.0,2020-10-02 11:53:00-04:00,11300.0,stop,50000.0,1.5,750.0,264.24,528.48,528.48,45726.0,0.91452,-131.5,-526.0,-526.0,2.48,-528.48,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
99,2020-10-05,long,6,2020-10-05 10:01:00-04:00,11381.25,11320.75,11502.25,2020-10-05 16:00:00-04:00,11477.75,time_exit,50000.0,1.5,750.0,122.74,736.4399999999999,736.4399999999999,136575.0,2.7315,96.5,386.0,1158.0,7.4399999999999995,1150.56,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
100,2020-10-06,long,5,2020-10-06 10:10:00-04:00,11484.5,11417.5,11618.5,2020-10-06 11:11:00-04:00,11417.25,stop,50000.0,1.5,750.0,135.74,678.7,678.7,114845.0,2.2969,-67.25,-269.0,-672.5,6.2,-678.7,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
101,2020-10-08,long,5,2020-10-08 18:05:00-04:00,11578.5,11511.75,11712.0,2020-10-08 18:05:00-04:00,11575.75,time_exit,50000.0,1.5,750.0,135.24,676.2,676.2,115785.0,2.3157,-2.75,-11.0,-27.5,6.2,-33.7,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_downside,False,,baseline,False
102,2020-10-09,long,6,2020-10-09 10:04:00-04:00,11643.0,11587.5,11754.0,2020-10-09 16:00:00-04:00,11722.0,time_exit,50000.0,1.5,750.0,112.74,676.4399999999999,676.4399999999999,139716.0,2.79432,79.0,316.0,948.0,7.4399999999999995,940.56,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
103,2020-10-13,long,2,2020-10-13 11:22:00-04:00,12163.5,12031.5,12427.5,2020-10-13 13:57:00-04:00,12031.25,stop,50000.0,1.5,750.0,265.74,531.48,531.48,48654.0,0.97308,-132.25,-529.0,-529.0,2.48,-531.48,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
104,2020-10-16,long,7,2020-10-16 10:01:00-04:00,11972.25,11926.0,12064.75,2020-10-16 11:10:00-04:00,11925.75,stop,50000.0,1.5,750.0,94.24,659.68,659.68,167611.5,3.35223,-46.5,-186.0,-651.0,8.68,-659.68,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
105,2020-10-20,long,4,2020-10-20 10:06:00-04:00,11718.5,11631.5,11892.5,2020-10-20 11:00:00-04:00,11631.25,stop,50000.0,1.5,750.0,175.74,702.96,702.96,93748.0,1.87496,-87.25,-349.0,-698.0,4.96,-702.96,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
106,2020-10-23,long,4,2020-10-23 16:00:00-04:00,11680.25,11589.75,11861.25,2020-10-23 16:00:00-04:00,11662.25,time_exit,50000.0,1.5,750.0,182.74,730.96,730.96,93442.0,1.86884,-18.0,-72.0,-144.0,4.96,-148.96,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_downside,False,,baseline,False
107,2020-10-26,long,3,2020-10-26 10:03:00-04:00,11686.75,11566.0,11928.25,2020-10-26 10:49:00-04:00,11565.75,stop,50000.0,1.5,750.0,243.24,729.72,729.72,70120.5,1.40241,-121.0,-484.0,-726.0,3.7199999999999998,-729.72,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
108,2020-10-27,long,4,2020-10-27 11:13:00-04:00,11583.75,11497.75,11755.75,2020-10-27 16:00:00-04:00,11587.75,time_exit,50000.0,1.5,750.0,173.74,694.96,694.96,92670.0,1.8534,4.0,16.0,32.0,4.96,27.04,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_downside,False,,baseline,False
109,2020-10-29,long,3,2020-10-29 10:04:00-04:00,11284.5,11169.75,11514.0,2020-10-29 20:55:00-04:00,11169.5,stop,50000.0,1.5,750.0,231.24,693.72,693.72,67707.0,1.35414,-115.0,-460.0,-690.0,3.7199999999999998,-693.72,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
110,2020-11-03,long,3,2020-11-03 10:01:00-05:00,11207.5,11100.75,11421.0,2020-11-03 20:53:00-05:00,11420.75,target,50000.0,1.5,750.0,215.24,645.72,645.72,67245.0,1.3449,213.25,853.0,1279.5,3.7199999999999998,1275.78,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
111,2020-11-05,long,3,2020-11-05 10:02:00-05:00,12091.25,11972.25,12329.25,2020-11-05 22:58:00-05:00,11972.0,stop,50000.0,1.5,750.0,239.74,719.22,719.22,72547.5,1.45095,-119.25,-477.0,-715.5,3.7199999999999998,-719.22,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
112,2020-11-06,long,2,2020-11-06 11:41:00-05:00,12049.75,11882.75,12383.75,2020-11-06 16:00:00-05:00,12079.25,time_exit,50000.0,1.5,750.0,335.74,671.48,671.48,48199.0,0.96398,29.5,118.0,118.0,2.48,115.52,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
113,2020-11-11,long,2,2020-11-11 10:31:00-05:00,11836.25,11701.75,12105.25,2020-11-11 16:00:00-05:00,11885.25,time_exit,50000.0,1.5,750.0,270.74,541.48,541.48,47345.0,0.9469,49.0,196.0,196.0,2.48,193.52,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
114,2020-11-12,long,4,2020-11-12 10:42:00-05:00,11971.5,11880.5,12153.5,2020-11-12 11:40:00-05:00,11880.25,stop,50000.0,1.5,750.0,183.74,734.96,734.96,95772.0,1.91544,-91.25,-365.0,-730.0,4.96,-734.96,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
115,2020-11-13,long,5,2020-11-13 15:32:00-05:00,11935.25,11870.5,12064.75,2020-11-13 16:00:00-05:00,11934.5,time_exit,50000.0,1.5,750.0,131.24,656.2,656.2,119352.5,2.38705,-0.75,-3.0,-7.5,6.2,-13.7,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_downside,False,,baseline,False
116,2020-11-16,long,3,2020-11-16 10:23:00-05:00,11990.5,11887.0,12197.5,2020-11-16 16:00:00-05:00,12013.75,time_exit,50000.0,1.5,750.0,208.74,626.22,626.22,71943.0,1.43886,23.25,93.0,139.5,3.7199999999999998,135.78,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
117,2020-11-19,long,3,2020-11-19 10:39:00-05:00,11939.75,11841.0,12137.25,2020-11-19 16:00:00-05:00,11985.25,time_exit,50000.0,1.5,750.0,199.24,597.72,597.72,71638.5,1.43277,45.5,182.0,273.0,3.7199999999999998,269.28,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
118,2020-11-24,long,4,2020-11-24 10:42:00-05:00,11961.75,11872.0,12141.25,2020-11-24 19:10:00-05:00,12141.0,target,50000.0,1.5,750.0,181.24,724.96,724.96,95694.0,1.91388,179.25,717.0,1434.0,4.96,1429.04,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
119,2020-11-25,long,7,2020-11-25 13:05:00-05:00,12146.75,12098.5,12243.25,2020-11-25 16:00:00-05:00,12158.25,time_exit,50000.0,1.5,750.0,98.24,687.68,687.68,170054.5,3.40109,11.5,46.0,161.0,8.68,152.32,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_downside,False,,baseline,False
120,2020-11-27,long,9,2020-11-27 10:01:00-05:00,12254.75,12214.0,12336.25,2020-11-27 13:14:00-05:00,12274.25,eod_exit,50000.0,1.5,750.0,83.24,749.16,749.16,220585.5,4.41171,19.5,78.0,351.0,11.16,339.84,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
121,2020-11-30,long,4,2020-11-30 16:03:00-05:00,12302.0,12223.25,12459.5,2020-11-30 16:03:00-05:00,12304.25,time_exit,50000.0,1.5,750.0,159.24,636.96,636.96,98416.0,1.96832,2.25,9.0,18.0,4.96,13.04,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_downside,False,,baseline,False
122,2020-12-01,long,5,2020-12-01 10:01:00-05:00,12398.0,12333.5,12527.0,2020-12-01 16:00:00-05:00,12456.0,time_exit,50000.0,1.5,750.0,130.74,653.7,653.7,123980.0,2.4796,58.0,232.0,580.0,6.2,573.8,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
123,2020-12-02,long,4,2020-12-02 10:13:00-05:00,12400.25,12313.25,12574.25,2020-12-02 16:00:00-05:00,12463.25,time_exit,50000.0,1.5,750.0,175.74,702.96,702.96,99202.0,1.98404,63.0,252.0,504.0,4.96,499.04,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
124,2020-12-03,long,7,2020-12-03 10:04:00-05:00,12513.0,12463.0,12613.0,2020-12-03 11:09:00-05:00,12462.75,stop,50000.0,1.5,750.0,101.74,712.18,712.18,175182.0,3.50364,-50.25,-201.0,-703.5,8.68,-712.18,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
125,2020-12-07,long,5,2020-12-07 10:02:00-05:00,12591.25,12525.5,12722.75,2020-12-07 16:00:00-05:00,12590.75,time_exit,50000.0,1.5,750.0,133.24,666.2,666.2,125912.5,2.51825,-0.5,-2.0,-5.0,6.2,-11.2,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
126,2020-12-10,long,2,2020-12-10 10:09:00-05:00,12394.25,12217.5,12747.75,2020-12-10 16:00:00-05:00,12395.75,time_exit,50000.0,1.5,750.0,355.24,710.48,710.48,49577.0,0.99154,1.5,6.0,6.0,2.48,3.52,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
127,2020-12-11,long,4,2020-12-11 10:14:00-05:00,12357.25,12274.0,12523.75,2020-12-11 11:37:00-05:00,12273.75,stop,50000.0,1.5,750.0,168.24,672.96,672.96,98858.0,1.97716,-83.5,-334.0,-668.0,4.96,-672.96,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
128,2020-12-14,long,3,2020-12-14 10:01:00-05:00,12522.5,12418.5,12730.5,2020-12-14 21:23:00-05:00,12418.25,stop,50000.0,1.5,750.0,209.74,629.22,629.22,75135.0,1.5027,-104.25,-417.0,-625.5,3.7199999999999998,-629.22,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
129,2020-12-21,long,4,2020-12-21 12:53:00-05:00,12655.5,12564.25,12838.0,2020-12-21 16:00:00-05:00,12672.0,time_exit,50000.0,1.5,750.0,184.24,736.96,736.96,101244.0,2.02488,16.5,66.0,132.0,4.96,127.04,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_downside,False,,baseline,False
130,2021-01-05,long,3,2021-01-05 10:05:00-05:00,12773.0,12650.0,13019.0,2021-01-05 21:52:00-05:00,12649.75,stop,50000.0,1.5,750.0,247.74,743.22,743.22,76638.0,1.53276,-123.25,-493.0,-739.5,3.7199999999999998,-743.22,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
131,2021-01-06,long,2,2021-01-06 10:11:00-05:00,12686.25,12551.25,12956.25,2021-01-06 16:00:00-05:00,12603.5,time_exit,50000.0,1.5,750.0,271.74,543.48,543.48,50745.0,1.0149,-82.75,-331.0,-331.0,2.48,-333.48,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
132,2021-01-07,long,3,2021-01-07 10:01:00-05:00,12841.75,12726.0,13073.25,2021-01-07 16:00:00-05:00,12924.75,time_exit,50000.0,1.5,750.0,233.24,699.72,699.72,77050.5,1.54101,83.0,332.0,498.0,3.7199999999999998,494.28,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
133,2021-01-08,long,5,2021-01-08 11:07:00-05:00,13056.5,12985.25,13199.0,2021-01-08 13:22:00-05:00,12985.0,stop,50000.0,1.5,750.0,144.24,721.2,721.2,130565.0,2.6113,-71.5,-286.0,-715.0,6.2,-721.2,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
134,2021-01-11,long,3,2021-01-11 10:18:00-05:00,12988.75,12891.75,13182.75,2021-01-11 15:21:00-05:00,12891.5,stop,50000.0,1.5,750.0,195.74,587.22,587.22,77932.5,1.55865,-97.25,-389.0,-583.5,3.7199999999999998,-587.22,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
135,2021-01-13,long,4,2021-01-13 10:36:00-05:00,12947.25,12863.5,13114.75,2021-01-13 16:00:00-05:00,12966.0,time_exit,50000.0,1.5,750.0,169.24,676.96,676.96,103578.0,2.07156,18.75,75.0,150.0,4.96,145.04,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
136,2021-01-20,long,4,2021-01-20 10:08:00-05:00,13202.0,13120.5,13365.0,2021-01-20 20:04:00-05:00,13364.75,target,50000.0,1.5,750.0,164.74,658.96,658.96,105616.0,2.11232,162.75,651.0,1302.0,4.96,1297.04,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
137,2021-01-21,long,5,2021-01-21 10:11:00-05:00,13346.0,13282.5,13473.0,2021-01-21 16:00:00-05:00,13393.25,time_exit,50000.0,1.5,750.0,128.74,643.7,643.7,133460.0,2.6692,47.25,189.0,472.5,6.2,466.3,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
138,2021-01-26,long,4,2021-01-26 10:49:00-05:00,13513.0,13426.0,13687.0,2021-01-26 16:00:00-05:00,13489.25,time_exit,50000.0,1.5,750.0,175.74,702.96,702.96,108104.0,2.16208,-23.75,-95.0,-190.0,4.96,-194.96,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
139,2021-01-28,long,2,2021-01-28 10:16:00-05:00,13256.25,13127.75,13513.25,2021-01-28 16:35:00-05:00,13127.5,stop,50000.0,1.5,750.0,258.74,517.48,517.48,53025.0,1.0605,-128.75,-515.0,-515.0,2.48,-517.48,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
140,2021-01-29,long,2,2021-01-29 10:25:00-05:00,13147.5,12997.75,13447.0,2021-01-29 11:22:00-05:00,12997.5,stop,50000.0,1.5,750.0,301.24,602.48,602.48,52590.0,1.0518,-150.0,-600.0,-600.0,2.48,-602.48,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
141,2021-02-01,long,2,2021-02-01 10:43:00-05:00,13104.25,12969.75,13373.25,2021-02-01 16:00:00-05:00,13223.75,time_exit,50000.0,1.5,750.0,270.74,541.48,541.48,52417.0,1.04834,119.5,478.0,478.0,2.48,475.52,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
142,2021-02-02,long,4,2021-02-02 10:19:00-05:00,13432.25,13344.5,13607.75,2021-02-02 16:00:00-05:00,13438.0,time_exit,50000.0,1.5,750.0,177.24,708.96,708.96,107458.0,2.14916,5.75,23.0,46.0,4.96,41.04,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_upside,False,,baseline,False
143,2021-02-04,long,5,2021-02-04 12:38:00-05:00,13482.0,13411.5,13623.0,2021-02-04 16:00:00-05:00,13541.75,time_exit,50000.0,1.5,750.0,142.74,713.7,713.7,134820.0,2.6964,59.75,239.0,597.5,6.2,591.3,MNQ,baseline_no_opposite_invalidation,baseline,orb_long_only,first_breakout_downside,False,,baseline,False
