session_date,symbol,selected_signal_ts,first_breakout_side,first_upside_touch_ts,first_downside_break_ts,policy_name,strategy_tag,invalidated_for_day,invalidated_at,reclaim_or_low_ts,reclaim_vwap_ts,selected_signal_type,trade_taken,is_reclaim_trade,config_name
2020-10-19,MNQ,,first_breakout_downside,,2020-10-19 10:00:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-10-19 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2020-10-20,MNQ,2020-10-20 10:05:00-04:00,first_breakout_upside,2020-10-20 10:01:00-04:00,2020-10-20 11:00:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-10-20 11:00:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2020-10-21,MNQ,,first_breakout_downside,,2020-10-21 11:15:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-10-21 11:15:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2020-10-22,MNQ,,first_breakout_downside,,2020-10-22 10:00:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-10-22 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2020-10-23,MNQ,,first_breakout_downside,2020-10-23 15:59:00-04:00,2020-10-23 10:00:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-10-23 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2020-10-26,MNQ,2020-10-26 10:02:00-04:00,first_breakout_upside,2020-10-26 10:00:00-04:00,2020-10-26 10:49:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-10-26 10:49:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2020-10-27,MNQ,,first_breakout_downside,2020-10-27 11:12:00-04:00,2020-10-27 10:22:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-10-27 10:22:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2020-10-28,MNQ,,first_breakout_downside,,2020-10-28 10:05:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-10-28 10:05:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2020-10-29,MNQ,2020-10-29 10:03:00-04:00,first_breakout_upside,2020-10-29 10:02:00-04:00,2020-10-29 20:55:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-10-29 20:55:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2020-10-30,MNQ,,first_breakout_downside,,2020-10-30 10:13:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-10-30 10:13:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2020-11-02,MNQ,,first_breakout_downside,,2020-11-02 10:43:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-11-02 10:43:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2020-11-05,MNQ,2020-11-05 10:01:00-05:00,first_breakout_upside,2020-11-05 10:01:00-05:00,2020-11-05 22:56:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-11-05 22:56:00-05:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2020-11-10,MNQ,,first_breakout_downside,,2020-11-10 10:21:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-11-10 10:21:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2020-11-12,MNQ,2020-11-12 10:41:00-05:00,first_breakout_upside,2020-11-12 10:41:00-05:00,2020-11-12 11:40:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-11-12 11:40:00-05:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2020-11-13,MNQ,,first_breakout_downside,2020-11-13 15:31:00-05:00,2020-11-13 10:00:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-11-13 10:00:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2020-11-23,MNQ,,first_breakout_downside,,2020-11-23 10:06:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-11-23 10:06:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2020-11-25,MNQ,,first_breakout_downside,2020-11-25 13:02:00-05:00,2020-11-25 10:04:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-11-25 10:04:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2020-11-30,MNQ,,first_breakout_downside,2020-11-30 16:01:00-05:00,2020-11-30 10:23:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-11-30 10:23:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2020-12-03,MNQ,2020-12-03 10:03:00-05:00,first_breakout_upside,2020-12-03 10:03:00-05:00,2020-12-03 11:09:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-12-03 11:09:00-05:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2020-12-11,MNQ,2020-12-11 10:13:00-05:00,first_breakout_upside,2020-12-11 10:12:00-05:00,2020-12-11 11:37:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-12-11 11:37:00-05:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2020-12-14,MNQ,2020-12-14 10:00:00-05:00,first_breakout_upside,2020-12-14 10:00:00-05:00,2020-12-14 21:23:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-12-14 21:23:00-05:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2020-12-21,MNQ,,first_breakout_downside,2020-12-21 12:51:00-05:00,2020-12-21 10:03:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-12-21 10:03:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2020-12-22,MNQ,,first_breakout_downside,,2020-12-22 11:01:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-12-22 11:01:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2020-12-29,MNQ,,first_breakout_downside,,2020-12-29 10:01:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-12-29 10:01:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2020-12-30,MNQ,,first_breakout_downside,,2020-12-30 10:08:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2020-12-30 10:08:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-01-04,MNQ,,first_breakout_downside,,2021-01-04 10:11:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-01-04 10:11:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-01-05,MNQ,2021-01-05 10:04:00-05:00,first_breakout_upside,2021-01-05 10:00:00-05:00,2021-01-05 21:52:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-01-05 21:52:00-05:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-01-08,MNQ,,first_breakout_upside,2021-01-08 10:05:00-05:00,2021-01-08 10:26:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-01-08 10:26:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-01-11,MNQ,2021-01-11 10:17:00-05:00,first_breakout_upside,2021-01-11 10:06:00-05:00,2021-01-11 15:21:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-01-11 15:21:00-05:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-01-15,MNQ,,first_breakout_downside,,2021-01-15 10:03:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-01-15 10:03:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-01-25,MNQ,,first_breakout_downside,,2021-01-25 10:36:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-01-25 10:36:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-01-27,MNQ,,first_breakout_downside,,2021-01-27 14:33:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-01-27 14:33:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-01-28,MNQ,2021-01-28 10:15:00-05:00,first_breakout_upside,2021-01-28 10:15:00-05:00,2021-01-28 16:35:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-01-28 16:35:00-05:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-01-29,MNQ,2021-01-29 10:24:00-05:00,first_breakout_upside,2021-01-29 10:23:00-05:00,2021-01-29 11:22:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-01-29 11:22:00-05:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-02-03,MNQ,,first_breakout_downside,,2021-02-03 10:10:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-02-03 10:10:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-02-04,MNQ,,first_breakout_downside,2021-02-04 12:37:00-05:00,2021-02-04 10:02:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-02-04 10:02:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-02-05,MNQ,,first_breakout_downside,2021-02-05 12:18:00-05:00,2021-02-05 10:00:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-02-05 10:00:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-02-08,MNQ,2021-02-08 10:04:00-05:00,first_breakout_upside,2021-02-08 10:04:00-05:00,2021-02-08 11:29:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-02-08 11:29:00-05:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-02-10,MNQ,,first_breakout_downside,,2021-02-10 10:12:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-02-10 10:12:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-02-16,MNQ,2021-02-16 10:31:00-05:00,first_breakout_upside,2021-02-16 10:31:00-05:00,2021-02-16 11:08:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-02-16 11:08:00-05:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-02-18,MNQ,,first_breakout_downside,2021-02-18 13:18:00-05:00,2021-02-18 10:05:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-02-18 10:05:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-02-19,MNQ,,first_breakout_downside,,2021-02-19 10:11:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-02-19 10:11:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-02-22,MNQ,,first_breakout_upside,2021-02-22 10:00:00-05:00,2021-02-22 10:22:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-02-22 10:22:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-02-25,MNQ,,first_breakout_downside,,2021-02-25 10:03:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-02-25 10:03:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-03-02,MNQ,,first_breakout_downside,,2021-03-02 10:26:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-03-02 10:26:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-03-03,MNQ,,first_breakout_downside,,2021-03-03 10:03:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-03-03 10:03:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-03-10,MNQ,,first_breakout_downside,,2021-03-10 10:21:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-03-10 10:21:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-03-11,MNQ,,first_breakout_downside,2021-03-11 10:49:00-05:00,2021-03-11 10:18:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-03-11 10:18:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-03-12,MNQ,,first_breakout_upside,2021-03-12 10:00:00-05:00,2021-03-12 10:27:00-05:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-03-12 10:27:00-05:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-03-15,MNQ,2021-03-15 10:12:00-04:00,first_breakout_upside,2021-03-15 10:03:00-04:00,2021-03-15 11:34:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-03-15 11:34:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-03-16,MNQ,2021-03-16 10:01:00-04:00,first_breakout_upside,2021-03-16 10:00:00-04:00,2021-03-16 14:25:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-03-16 14:25:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-03-18,MNQ,,first_breakout_downside,,2021-03-18 10:09:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-03-18 10:09:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-03-23,MNQ,2021-03-23 10:10:00-04:00,first_breakout_upside,2021-03-23 10:09:00-04:00,2021-03-23 14:59:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-03-23 14:59:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-03-24,MNQ,,first_breakout_downside,,2021-03-24 10:00:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-03-24 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-03-25,MNQ,2021-03-25 10:01:00-04:00,first_breakout_upside,2021-03-25 10:01:00-04:00,2021-03-25 10:49:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-03-25 10:49:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-03-26,MNQ,2021-03-26 10:02:00-04:00,first_breakout_upside,2021-03-26 10:02:00-04:00,2021-03-26 14:09:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-03-26 14:09:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-03-29,MNQ,,first_breakout_downside,2021-03-29 13:02:00-04:00,2021-03-29 10:00:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-03-29 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-03-30,MNQ,,first_breakout_downside,2021-03-30 11:32:00-04:00,2021-03-30 10:18:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-03-30 10:18:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-04-08,MNQ,,first_breakout_upside,2021-04-08 10:00:00-04:00,2021-04-08 10:12:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-04-08 10:12:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-04-14,MNQ,,first_breakout_downside,,2021-04-14 10:02:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-04-14 10:02:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-04-19,MNQ,,first_breakout_downside,,2021-04-19 10:05:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-04-19 10:05:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-04-20,MNQ,,first_breakout_downside,,2021-04-20 10:40:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-04-20 10:40:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-04-22,MNQ,2021-04-22 10:30:00-04:00,first_breakout_upside,2021-04-22 10:27:00-04:00,2021-04-22 13:10:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-04-22 13:10:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-04-27,MNQ,,first_breakout_downside,,2021-04-27 10:00:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-04-27 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-04-29,MNQ,,first_breakout_downside,,2021-04-29 10:00:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-04-29 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-04-30,MNQ,2021-04-30 10:11:00-04:00,first_breakout_upside,2021-04-30 10:00:00-04:00,2021-04-30 13:53:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-04-30 13:53:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-05-03,MNQ,2021-05-03 10:07:00-04:00,first_breakout_upside,2021-05-03 10:07:00-04:00,2021-05-03 10:53:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-05-03 10:53:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-05-04,MNQ,,first_breakout_downside,,2021-05-04 10:00:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-05-04 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-05-06,MNQ,,first_breakout_downside,2021-05-06 11:34:00-04:00,2021-05-06 10:00:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-05-06 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-05-10,MNQ,,first_breakout_downside,,2021-05-10 10:01:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-05-10 10:01:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-05-12,MNQ,,first_breakout_downside,,2021-05-12 10:02:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-05-12 10:02:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-05-13,MNQ,2021-05-13 10:00:00-04:00,first_breakout_upside,2021-05-13 10:00:00-04:00,2021-05-13 11:43:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-05-13 11:43:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-05-17,MNQ,,first_breakout_downside,2021-05-17 20:20:00-04:00,2021-05-17 10:01:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-05-17 10:01:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-05-18,MNQ,2021-05-18 10:25:00-04:00,first_breakout_upside,2021-05-18 10:17:00-04:00,2021-05-18 14:33:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-05-18 14:33:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-05-21,MNQ,,first_breakout_downside,,2021-05-21 10:18:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-05-21 10:18:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-05-26,MNQ,,first_breakout_downside,2021-05-26 10:53:00-04:00,2021-05-26 10:01:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-05-26 10:01:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-06-01,MNQ,,first_breakout_downside,,2021-06-01 10:03:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-06-01 10:03:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-06-07,MNQ,,first_breakout_downside,2021-06-07 13:01:00-04:00,2021-06-07 10:16:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-06-07 10:16:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-06-08,MNQ,,first_breakout_downside,,2021-06-08 10:00:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-06-08 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-06-09,MNQ,,first_breakout_downside,,2021-06-09 10:09:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-06-09 10:09:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-06-15,MNQ,,first_breakout_downside,,2021-06-15 10:25:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-06-15 10:25:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-06-25,MNQ,,first_breakout_downside,,2021-06-25 10:01:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-06-25 10:01:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-07-07,MNQ,,first_breakout_downside,,2021-07-07 10:03:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-07-07 10:03:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-07-12,MNQ,,first_breakout_downside,,2021-07-12 10:01:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-07-12 10:01:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-07-13,MNQ,2021-07-13 10:00:00-04:00,first_breakout_upside,2021-07-13 10:00:00-04:00,2021-07-13 14:03:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-07-13 14:03:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-07-14,MNQ,2021-07-14 10:04:00-04:00,first_breakout_upside,2021-07-14 10:04:00-04:00,2021-07-14 11:28:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-07-14 11:28:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_touch__buffer_0
2021-07-15,MNQ,,first_breakout_downside,,2021-07-15 10:28:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-07-15 10:28:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-07-16,MNQ,,first_breakout_downside,,2021-07-16 10:01:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-07-16 10:01:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
2021-07-19,MNQ,,first_breakout_downside,2021-07-19 11:33:00-04:00,2021-07-19 10:00:00-04:00,invalidate_on_opposite_touch__buffer_0,orb_long_only,True,2021-07-19 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_touch__buffer_0
