trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,overlay_variant,overlay_family,overlay_exit_reason,overlay_state_pre,day_trade_number,net_pnl_r
878,2024-07-16,short,1,2024-07-16 10:02:00-04:00,20560.75,20684.5,20313.25,2024-07-16 16:00:00-04:00,20596.75,time_exit,,,,249.24,249.24,249.24,20560.75,,-36.0,-144.0,-72.0,1.24,-73.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.2938533140747873
879,2024-07-17,short,1,2024-07-17 10:01:00-04:00,20180.25,20282.0,19976.75,2024-07-17 12:41:00-04:00,20024.5,overlay_hard_profit_lock,,,,205.24,205.24,205.24,20180.25,,155.75,623.0,311.5,1.24,310.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5116936269732995
880,2024-07-18,short,1,2024-07-18 10:32:00-04:00,19993.75,20149.75,19681.75,2024-07-18 16:00:00-04:00,19882.5,time_exit,,,,313.74,313.74,313.74,19993.75,,111.25,445.0,222.5,1.24,221.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.7052336329444763
881,2024-07-19,short,1,2024-07-19 10:28:00-04:00,19814.25,19977.25,19488.25,2024-07-19 16:00:00-04:00,19726.25,time_exit,,,,327.74,327.74,327.74,19814.25,,88.0,352.0,176.0,1.24,174.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.5332275584304631
882,2024-07-22,short,1,2024-07-22 11:20:00-04:00,19880.5,20027.25,19587.0,2024-07-22 13:31:00-04:00,19999.5,overlay_hard_loss_cap,,,,295.24,295.24,295.24,19880.5,,-119.0,-476.0,-238.0,1.24,-239.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8103238043625525
883,2024-07-23,long,1,2024-07-23 10:22:00-04:00,20042.5,19932.75,20262.0,2024-07-23 10:47:00-04:00,19955.5,overlay_hard_loss_cap,,,,221.24,221.24,221.24,20042.5,,-87.0,-348.0,-174.0,1.24,-175.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7920809980112096
884,2024-07-24,short,1,2024-07-24 10:02:00-04:00,19495.25,19655.5,19174.75,2024-07-24 14:47:00-04:00,19252.5,overlay_hard_profit_lock,,,,322.24,322.24,322.24,19495.25,,242.75,971.0,485.5,1.24,484.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5027929493545182
885,2024-07-30,short,1,2024-07-30 10:02:00-04:00,19181.25,19319.75,18904.25,2024-07-30 11:37:00-04:00,18971.25,overlay_hard_profit_lock,,,,278.74,278.74,278.74,19181.25,,210.0,840.0,420.0,1.24,418.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5023319222214249
886,2024-08-07,short,1,2024-08-07 11:45:00-04:00,18389.5,18559.0,18050.5,2024-08-07 13:48:00-04:00,18131.0,overlay_hard_profit_lock,,,,340.74,340.74,340.74,18389.5,,258.5,1034.0,517.0,1.24,515.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5136467687973234
887,2024-08-12,long,1,2024-08-12 10:17:00-04:00,18674.25,18523.5,18975.75,2024-08-12 16:00:00-04:00,18653.75,time_exit,,,,303.24,303.24,303.24,18674.25,,-20.5,-82.0,-41.0,1.24,-42.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.13929560743965178
888,2024-08-13,long,1,2024-08-13 10:13:00-04:00,18917.0,18815.25,19120.5,2024-08-13 12:59:00-04:00,19073.75,overlay_hard_profit_lock,,,,205.24,205.24,205.24,18917.0,,156.75,627.0,313.5,1.24,312.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5214383161177156
889,2024-08-14,short,1,2024-08-14 10:11:00-04:00,19002.25,19175.5,18655.75,2024-08-14 11:34:00-04:00,19134.25,overlay_hard_loss_cap,,,,348.24,348.24,348.24,19002.25,,-132.0,-528.0,-264.0,1.24,-265.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7616586262347806
890,2024-08-15,long,1,2024-08-15 10:02:00-04:00,19475.25,19335.75,19754.25,2024-08-15 16:00:00-04:00,19587.25,time_exit,,,,280.74,280.74,280.74,19475.25,,112.0,448.0,224.0,1.24,222.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.7934743891144831
891,2024-08-16,long,1,2024-08-16 10:07:00-04:00,19557.0,19462.0,19747.0,2024-08-16 16:00:00-04:00,19604.25,time_exit,,,,191.74,191.74,191.74,19557.0,,47.25,189.0,94.5,1.24,93.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.4863878168352978
892,2024-08-19,short,1,2024-08-19 10:20:00-04:00,19534.25,19625.0,19352.75,2024-08-19 10:27:00-04:00,19610.5,overlay_hard_loss_cap,,,,183.24,183.24,183.24,19534.25,,-76.25,-305.0,-152.5,1.24,-153.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8390089500109147
893,2024-08-20,short,1,2024-08-20 10:29:00-04:00,19807.5,19925.25,19572.0,2024-08-20 16:00:00-04:00,19822.5,time_exit,,,,237.24,237.24,237.24,19807.5,,-15.0,-60.0,-30.0,1.24,-31.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.13168099814533804
894,2024-08-21,long,1,2024-08-21 10:01:00-04:00,19897.25,19812.75,20066.25,2024-08-21 10:52:00-04:00,19812.5,stop,,,,170.74,170.74,170.74,19897.25,,-84.75,-339.0,-169.5,1.24,-170.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-1.0
895,2024-08-22,short,1,2024-08-22 10:08:00-04:00,19938.25,20026.25,19762.25,2024-08-22 11:30:00-04:00,19797.75,overlay_hard_profit_lock,,,,177.74,177.74,177.74,19938.25,,140.5,562.0,281.0,1.24,279.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5739844717002363
896,2024-08-23,long,1,2024-08-23 10:01:00-04:00,19818.5,19706.0,20043.5,2024-08-23 10:48:00-04:00,19705.75,stop,,,,226.74,226.74,226.74,19818.5,,-112.75,-451.0,-225.5,1.24,-226.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-1.0
897,2024-08-26,short,1,2024-08-26 10:02:00-04:00,19707.0,19802.0,19517.0,2024-08-26 10:33:00-04:00,19561.25,overlay_hard_profit_lock,,,,191.74,191.74,191.74,19707.0,,145.75,583.0,291.5,1.24,290.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5138207989986439
898,2024-08-27,long,1,2024-08-27 10:11:00-04:00,19579.5,19441.25,19856.0,2024-08-27 16:00:00-04:00,19653.75,time_exit,,,,278.24,278.24,278.24,19579.5,,74.25,297.0,148.5,1.24,147.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.5292553191489361
899,2024-08-28,short,1,2024-08-28 10:44:00-04:00,19526.0,19657.25,19263.5,2024-08-28 13:57:00-04:00,19313.0,overlay_hard_profit_lock,,,,264.24,264.24,264.24,19526.0,,213.0,852.0,426.0,1.24,424.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.6074780502573418
900,2024-08-30,long,1,2024-08-30 10:01:00-04:00,19613.5,19512.5,19815.5,2024-08-30 10:25:00-04:00,19521.75,overlay_hard_loss_cap,,,,203.74,203.74,203.74,19613.5,,-91.75,-367.0,-183.5,1.24,-184.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.9067438892706391
901,2024-09-09,long,1,2024-09-09 10:11:00-04:00,18713.25,18604.5,18930.75,2024-09-09 10:25:00-04:00,18628.0,overlay_hard_loss_cap,,,,219.24,219.24,219.24,18713.25,,-85.25,-341.0,-170.5,1.24,-171.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7833424557562488
902,2024-09-13,long,1,2024-09-13 10:08:00-04:00,19504.5,19395.5,19722.5,2024-09-13 16:00:00-04:00,19519.25,time_exit,,,,219.74,219.74,219.74,19504.5,,14.75,59.0,29.5,1.24,28.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.12860653499590424
903,2024-09-16,short,1,2024-09-16 10:35:00-04:00,19311.5,19464.5,19005.5,2024-09-16 13:51:00-04:00,19433.25,overlay_hard_loss_cap,,,,307.74,307.74,307.74,19311.5,,-121.75,-487.0,-243.5,1.24,-244.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7952817313316436
904,2024-09-17,long,1,2024-09-17 10:46:00-04:00,19605.5,19474.75,19867.0,2024-09-17 12:15:00-04:00,19503.25,overlay_hard_loss_cap,,,,263.24,263.24,263.24,19605.5,,-102.25,-409.0,-204.5,1.24,-205.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7815681507369701
905,2024-09-18,short,1,2024-09-18 10:12:00-04:00,19423.5,19498.75,19273.0,2024-09-18 10:43:00-04:00,19485.5,overlay_hard_loss_cap,,,,152.24,152.24,152.24,19423.5,,-62.0,-248.0,-124.0,1.24,-125.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8226484498160798
906,2024-09-19,long,1,2024-09-19 10:18:00-04:00,19835.0,19726.25,20052.5,2024-09-19 16:00:00-04:00,19843.75,time_exit,,,,219.24,219.24,219.24,19835.0,,8.75,35.0,17.5,1.24,16.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.07416529830322934
907,2024-09-23,long,1,2024-09-23 10:24:00-04:00,20110.0,20031.25,20267.5,2024-09-23 12:15:00-04:00,20045.5,overlay_hard_loss_cap,,,,159.24,159.24,159.24,20110.0,,-64.5,-258.0,-129.0,1.24,-130.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.817884953529264
908,2024-09-24,short,1,2024-09-24 10:01:00-04:00,20038.25,20154.5,19805.75,2024-09-24 11:32:00-04:00,20133.0,overlay_hard_loss_cap,,,,234.24,234.24,234.24,20038.25,,-94.75,-379.0,-189.5,1.24,-190.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8142930327868853
909,2024-09-25,long,1,2024-09-25 10:03:00-04:00,20238.0,20137.75,20438.5,2024-09-25 13:00:00-04:00,20137.5,stop,,,,202.24,202.24,202.24,20238.0,,-100.5,-402.0,-201.0,1.24,-202.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-1.0
910,2024-09-26,short,1,2024-09-26 10:07:00-04:00,20396.75,20518.5,20153.25,2024-09-26 11:00:00-04:00,20197.25,overlay_hard_profit_lock,,,,245.24,245.24,245.24,20396.75,,199.5,798.0,399.0,1.24,397.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.6219213831348882
911,2024-09-27,short,1,2024-09-27 10:17:00-04:00,20307.75,20383.5,20156.25,2024-09-27 14:35:00-04:00,20190.25,overlay_hard_profit_lock,,,,153.24,153.24,153.24,20307.75,,117.5,470.0,235.0,1.24,233.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5254502740798745
912,2024-09-30,short,1,2024-09-30 10:15:00-04:00,20168.0,20264.5,19975.0,2024-09-30 12:10:00-04:00,20243.5,overlay_hard_loss_cap,,,,194.74,194.74,194.74,20168.0,,-75.5,-302.0,-151.0,1.24,-152.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7817602957789874
913,2024-10-02,long,1,2024-10-02 10:12:00-04:00,19971.5,19833.0,20248.5,2024-10-02 16:00:00-04:00,20013.5,time_exit,,,,278.74,278.74,278.74,19971.5,,42.0,168.0,84.0,1.24,82.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.29690751237712565
914,2024-10-03,long,1,2024-10-03 10:01:00-04:00,20054.25,19894.0,20374.75,2024-10-03 10:42:00-04:00,19933.25,overlay_hard_loss_cap,,,,322.24,322.24,322.24,20054.25,,-121.0,-484.0,-242.0,1.24,-243.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7548411122144986
915,2024-10-07,long,1,2024-10-07 10:20:00-04:00,20169.0,20088.25,20330.5,2024-10-07 14:04:00-04:00,20106.5,overlay_hard_loss_cap,,,,163.24,163.24,163.24,20169.0,,-62.5,-250.0,-125.0,1.24,-126.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7733398676794903
916,2024-10-08,long,1,2024-10-08 10:01:00-04:00,20192.25,20069.0,20438.75,2024-10-08 16:00:00-04:00,20286.25,time_exit,,,,248.24,248.24,248.24,20192.25,,94.0,376.0,188.0,1.24,186.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.7523364485981308
917,2024-10-09,long,1,2024-10-09 10:12:00-04:00,20302.0,20237.75,20430.5,2024-10-09 11:35:00-04:00,20409.5,overlay_hard_profit_lock,,,,130.24,130.24,130.24,20302.0,,107.5,430.0,215.0,1.24,213.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.641277641277641
918,2024-10-10,long,1,2024-10-10 10:06:00-04:00,20397.5,20300.75,20591.0,2024-10-10 16:00:00-04:00,20427.75,time_exit,,,,195.24,195.24,195.24,20397.5,,30.25,121.0,60.5,1.24,59.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.3035238680598238
919,2024-10-11,long,1,2024-10-11 10:07:00-04:00,20389.25,20312.75,20542.25,2024-10-11 16:00:00-04:00,20448.75,time_exit,,,,154.74,154.74,154.74,20389.25,,59.5,238.0,119.0,1.24,117.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.761018482616001
920,2024-10-14,short,1,2024-10-14 11:29:00-04:00,20537.75,20671.75,20269.75,2024-10-14 15:29:00-04:00,20638.75,overlay_hard_loss_cap,,,,269.74,269.74,269.74,20537.75,,-101.0,-404.0,-202.0,1.24,-203.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7534663008823311
921,2024-10-15,short,1,2024-10-15 10:13:00-04:00,20595.0,20659.75,20465.5,2024-10-15 10:30:00-04:00,20481.75,overlay_hard_profit_lock,,,,131.24,131.24,131.24,20595.0,,113.25,453.0,226.5,1.24,225.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.7163974398049373
922,2024-10-18,long,1,2024-10-18 10:10:00-04:00,20514.25,20432.5,20677.75,2024-10-18 12:14:00-04:00,20447.0,overlay_hard_loss_cap,,,,165.24,165.24,165.24,20514.25,,-67.25,-269.0,-134.5,1.24,-135.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8214717985959816
923,2024-10-21,long,1,2024-10-21 10:04:00-04:00,20509.5,20422.5,20683.5,2024-10-21 10:40:00-04:00,20422.25,stop,,,,175.74,175.74,175.74,20509.5,,-87.25,-349.0,-174.5,1.24,-175.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-1.0
924,2024-10-22,long,1,2024-10-22 10:07:00-04:00,20503.5,20368.25,20774.0,2024-10-22 16:00:00-04:00,20524.0,time_exit,,,,272.24,272.24,272.24,20503.5,,20.5,82.0,41.0,1.24,39.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.1460476050543638
925,2024-10-23,short,1,2024-10-23 10:03:00-04:00,20403.25,20463.25,20283.25,2024-10-23 10:47:00-04:00,20449.25,overlay_hard_loss_cap,,,,121.74,121.74,121.74,20403.25,,-46.0,-184.0,-92.0,1.24,-93.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7658945293247905
926,2024-10-24,short,1,2024-10-24 11:48:00-04:00,20291.25,20377.25,20119.25,2024-10-24 12:46:00-04:00,20356.25,overlay_hard_loss_cap,,,,173.74,173.74,173.74,20291.25,,-65.0,-260.0,-130.0,1.24,-131.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7553816046966731
927,2024-10-25,long,1,2024-10-25 10:01:00-04:00,20665.75,20489.5,21018.25,2024-10-25 13:40:00-04:00,20525.25,overlay_hard_loss_cap,,,,354.24,354.24,354.24,20665.75,,-140.5,-562.0,-281.0,1.24,-282.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7967479674796748
928,2024-10-28,short,1,2024-10-28 11:59:00-04:00,20524.75,20627.5,20319.25,2024-10-28 16:00:00-04:00,20494.5,time_exit,,,,207.24,207.24,207.24,20524.75,,30.25,121.0,60.5,1.24,59.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.2859486585601235
929,2024-10-29,long,1,2024-10-29 10:04:00-04:00,20531.75,20431.5,20732.25,2024-10-29 14:22:00-04:00,20684.5,overlay_hard_profit_lock,,,,202.24,202.24,202.24,20531.75,,152.75,611.0,305.5,1.24,304.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.504450158227848
930,2024-10-30,long,1,2024-10-30 10:20:00-04:00,20679.5,20542.5,20953.5,2024-10-30 13:39:00-04:00,20569.0,overlay_hard_loss_cap,,,,275.74,275.74,275.74,20679.5,,-110.5,-442.0,-221.0,1.24,-222.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8059766446652644
931,2024-10-31,short,1,2024-10-31 10:02:00-04:00,20142.25,20369.5,19687.75,2024-10-31 16:00:00-04:00,20031.75,time_exit,,,,456.24,456.24,456.24,20142.25,,110.5,442.0,221.0,1.24,219.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.48167631071365946
932,2024-11-01,long,1,2024-11-01 10:08:00-04:00,20182.0,20056.75,20432.5,2024-11-01 16:00:00-04:00,20164.0,time_exit,,,,252.24,252.24,252.24,20182.0,,-18.0,-72.0,-36.0,1.24,-37.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.1476371709483032
933,2024-11-04,long,1,2024-11-04 10:02:00-05:00,20145.0,20012.75,20409.5,2024-11-04 12:09:00-05:00,20032.75,overlay_hard_loss_cap,,,,266.24,266.24,266.24,20145.0,,-112.25,-449.0,-224.5,1.24,-225.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8478816105769231
934,2024-11-05,long,1,2024-11-05 10:01:00-05:00,20303.25,20146.5,20616.75,2024-11-05 16:00:00-05:00,20346.0,time_exit,,,,315.24,315.24,315.24,20303.25,,42.75,171.0,85.5,1.24,84.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.26728841517573915
935,2024-11-06,long,1,2024-11-06 10:32:00-05:00,20819.0,20643.0,21171.0,2024-11-06 16:00:00-05:00,20914.0,time_exit,,,,353.74,353.74,353.74,20819.0,,95.0,380.0,190.0,1.24,188.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.5336122575903205
936,2024-11-07,long,1,2024-11-07 10:06:00-05:00,21121.75,21003.25,21358.75,2024-11-07 16:00:00-05:00,21222.5,time_exit,,,,238.74,238.74,238.74,21121.75,,100.75,403.0,201.5,1.24,200.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.8388204741559855
937,2024-11-08,short,1,2024-11-08 10:07:00-05:00,21175.5,21232.5,21061.5,2024-11-08 11:30:00-05:00,21219.25,overlay_hard_loss_cap,,,,115.74,115.74,115.74,21175.5,,-43.75,-175.0,-87.5,1.24,-88.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7667185069984448
938,2024-11-11,short,1,2024-11-11 10:02:00-05:00,21161.75,21293.0,20899.25,2024-11-11 16:00:00-05:00,21212.0,time_exit,,,,264.24,264.24,264.24,21161.75,,-50.25,-201.0,-100.5,1.24,-101.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.385028761731759
939,2024-11-12,short,1,2024-11-12 11:10:00-05:00,21181.25,21252.75,21038.25,2024-11-12 12:58:00-05:00,21068.5,overlay_hard_profit_lock,,,,144.74,144.74,144.74,21181.25,,112.75,451.0,225.5,1.24,224.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5493989222053335
940,2024-11-13,short,1,2024-11-13 10:01:00-05:00,21110.75,21185.25,20961.75,2024-11-13 11:31:00-05:00,21167.0,overlay_hard_loss_cap,,,,150.74,150.74,150.74,21110.75,,-56.25,-225.0,-112.5,1.24,-113.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7545442483746848
941,2024-11-14,short,1,2024-11-14 10:20:00-05:00,21040.75,21175.0,20772.25,2024-11-14 16:00:00-05:00,21008.5,time_exit,,,,270.24,270.24,270.24,21040.75,,32.25,129.0,64.5,1.24,63.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.2340882178804026
942,2024-11-15,short,1,2024-11-15 10:02:00-05:00,20674.0,20774.5,20473.0,2024-11-15 11:52:00-05:00,20519.25,overlay_hard_profit_lock,,,,202.74,202.74,202.74,20674.0,,154.75,619.0,309.5,1.24,308.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5204695669330175
943,2024-11-18,long,1,2024-11-18 10:05:00-05:00,20587.25,20500.0,20761.75,2024-11-18 11:38:00-05:00,20720.25,overlay_hard_profit_lock,,,,176.24,176.24,176.24,20587.25,,133.0,532.0,266.0,1.24,264.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5022696323195641
944,2024-11-19,long,1,2024-11-19 10:30:00-05:00,20602.5,20507.5,20792.5,2024-11-19 13:39:00-05:00,20751.25,overlay_hard_profit_lock,,,,191.74,191.74,191.74,20602.5,,148.75,595.0,297.5,1.24,296.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5451131740899133
945,2024-11-20,short,1,2024-11-20 10:03:00-05:00,20611.75,20756.5,20322.25,2024-11-20 15:34:00-05:00,20721.5,overlay_hard_loss_cap,,,,291.24,291.24,291.24,20611.75,,-109.75,-439.0,-219.5,1.24,-220.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7579316028018129
946,2024-11-26,short,1,2024-11-26 11:50:00-05:00,20930.0,21025.5,20739.0,2024-11-26 15:55:00-05:00,21005.5,overlay_hard_loss_cap,,,,192.74,192.74,192.74,20930.0,,-75.5,-302.0,-151.0,1.24,-152.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7898723669191657
947,2024-11-27,short,1,2024-11-27 10:02:00-05:00,20829.25,20940.25,20607.25,2024-11-27 16:00:00-05:00,20823.5,time_exit,,,,223.74,223.74,223.74,20829.25,,5.75,23.0,11.5,1.24,10.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.045856798069187445
948,2024-11-29,long,1,2024-11-29 10:01:00-05:00,20924.25,20805.25,21162.25,2024-11-29 13:14:00-05:00,20991.25,eod_exit,,,,239.74,239.74,239.74,20924.25,,67.0,268.0,134.0,1.24,132.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.5537665804621673
949,2024-12-02,long,1,2024-12-02 10:01:00-05:00,21176.75,21026.0,21478.25,2024-12-02 16:00:00-05:00,21222.5,time_exit,,,,303.24,303.24,303.24,21176.75,,45.75,183.0,91.5,1.24,90.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.29765202479883923
950,2024-12-03,long,1,2024-12-03 10:02:00-05:00,21221.75,21134.25,21396.75,2024-12-03 16:00:00-05:00,21278.5,time_exit,,,,176.74,176.74,176.74,21221.75,,56.75,227.0,113.5,1.24,112.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.6351703066651578
951,2024-12-04,long,1,2024-12-04 10:11:00-05:00,21450.0,21387.75,21574.5,2024-12-04 16:00:00-05:00,21529.75,time_exit,,,,126.24,126.24,126.24,21450.0,,79.75,319.0,159.5,1.24,158.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,1.2536438529784537
952,2024-12-06,long,1,2024-12-06 10:02:00-05:00,21615.25,21484.5,21876.75,2024-12-06 16:00:00-05:00,21651.25,time_exit,,,,263.24,263.24,263.24,21615.25,,36.0,144.0,72.0,1.24,70.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.2688041331104695
953,2024-12-09,short,1,2024-12-09 10:27:00-05:00,21573.75,21649.5,21422.25,2024-12-09 11:09:00-05:00,21449.0,overlay_hard_profit_lock,,,,153.24,153.24,153.24,21573.75,,124.75,499.0,249.5,1.24,248.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.620073087966588
954,2024-12-10,long,1,2024-12-10 10:09:00-05:00,21597.75,21504.75,21783.75,2024-12-10 10:52:00-05:00,21525.25,overlay_hard_loss_cap,,,,187.74,187.74,187.74,21597.75,,-72.5,-290.0,-145.0,1.24,-146.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7789496111643762
955,2024-12-11,long,1,2024-12-11 10:01:00-05:00,21698.25,21572.5,21949.75,2024-12-11 16:00:00-05:00,21779.25,time_exit,,,,253.24,253.24,253.24,21698.25,,81.0,324.0,162.0,1.24,160.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.6348128257779181
956,2024-12-12,short,1,2024-12-12 10:10:00-05:00,21650.25,21697.0,21556.75,2024-12-12 10:23:00-05:00,21697.25,stop,,,,95.24,95.24,95.24,21650.25,,-47.0,-188.0,-94.0,1.24,-95.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-1.0
957,2024-12-13,short,1,2024-12-13 10:41:00-05:00,21759.25,21908.5,21460.75,2024-12-13 16:00:00-05:00,21791.25,time_exit,,,,300.24,300.24,300.24,21759.25,,-32.0,-128.0,-64.0,1.24,-65.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.21729283240074604
958,2024-12-16,long,1,2024-12-16 10:01:00-05:00,21983.0,21895.5,22158.0,2024-12-16 13:23:00-05:00,22119.75,overlay_hard_profit_lock,,,,176.74,176.74,176.74,21983.0,,136.75,547.0,273.5,1.24,272.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5404549055109198
