config_id,symbol_x,signal_time,signal_actionable_time,direction,filter_family_x,filter_label_x,stop_multiplier_x,target_multiplier_x,entry_delay_minutes_x,skipped_by_filter,filter_reason,executed,pnl,net_pnl_usd,gross_pnl_usd,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,exit_reason,holding_minutes,mfe_ticks_1m,mae_ticks_1m,quantity,session_date,symbol_y,execution_timeframe,entry_timing,protective_orders_active_from,ambiguous_policy,stop_multiplier_y,target_multiplier_y,entry_delay_minutes_y,filter_family_y,filter_label_y,filter_params,subperiod
none_sm1p00_tm3p00_d30,MNQ,2023-08-15 09:30:00-04:00,2023-08-15 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,24.5,24.5,27.0,2023-08-15 11:01:00-04:00,2023-08-15 13:01:00-04:00,15146.5,15113.0,15396.5875,15160.0,time_stop_1m,120.0,246.0,22.0,1,2023-08-15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-09-18 09:30:00-04:00,2023-09-18 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-81.5,-81.5,-79.0,2023-09-18 11:01:00-04:00,2023-09-18 11:32:00-04:00,15402.0,15441.25,15201.7125,15441.5,stop_1m,31.0,58.0,167.0,1,2023-09-18,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-10-19 09:30:00-04:00,2023-10-19 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-47.5,-47.5,-45.0,2023-10-19 11:01:00-04:00,2023-10-19 11:06:00-04:00,15025.25,15003.0,15278.075,15002.75,stop_1m,5.0,45.0,101.0,1,2023-10-19,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-10-26 09:30:00-04:00,2023-10-26 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-159.5,-159.5,-157.0,2023-10-26 11:01:00-04:00,2023-10-26 11:15:00-04:00,14348.25,14270.0,14618.2125,14269.75,stop_1m,14.0,39.0,317.0,1,2023-10-26,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-11-30 09:30:00-05:00,2023-11-30 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-16.0,-16.0,-13.5,2023-11-30 11:01:00-05:00,2023-11-30 11:04:00-05:00,15925.25,15918.75,16095.95,15918.5,stop_1m,3.0,22.0,43.0,1,2023-11-30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-12-01 09:30:00-05:00,2023-12-01 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,276.5,276.5,279.0,2023-12-01 11:01:00-05:00,2023-12-01 13:01:00-05:00,15897.5,15873.5,16090.7,16037.0,time_stop_1m,120.0,610.0,48.0,1,2023-12-01,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-12-06 09:30:00-05:00,2023-12-06 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-129.5,-129.5,-127.0,2023-12-06 11:01:00-05:00,2023-12-06 11:33:00-05:00,15939.25,15876.0,16165.75,15875.75,stop_1m,32.0,42.0,288.0,1,2023-12-06,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-12-29 10:30:00-05:00,2023-12-29 11:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,83.0,83.0,85.5,2023-12-29 12:01:00-05:00,2023-12-29 14:01:00-05:00,16985.5,16940.0,17121.3625,17028.25,time_stop_1m,120.0,203.0,170.0,1,2023-12-29,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2024-01-02 09:30:00-05:00,2024-01-02 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-7.0,-7.0,-4.5,2024-01-02 11:01:00-05:00,2024-01-02 11:02:00-05:00,16718.75,16716.75,16902.0125,16716.5,stop_1m,1.0,17.0,32.0,1,2024-01-02,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-01-16 09:30:00-05:00,2024-01-16 10:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,-74.5,-74.5,-72.0,2024-01-16 11:01:00-05:00,2024-01-16 11:19:00-05:00,16968.0,17003.75,16753.2,17004.0,stop_1m,18.0,135.0,144.0,1,2024-01-16,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-02-06 09:30:00-05:00,2024-02-06 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-84.0,-84.0,-81.5,2024-02-06 11:01:00-05:00,2024-02-06 11:46:00-05:00,17638.5,17598.0,17902.9125,17597.75,stop_1m,45.0,100.0,173.0,1,2024-02-06,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-02-13 09:30:00-05:00,2024-02-13 10:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,-7.5,-7.5,-5.0,2024-02-13 11:01:00-05:00,2024-02-13 11:02:00-05:00,17740.25,17742.5,17538.6125,17742.75,stop_1m,1.0,21.0,22.0,1,2024-02-13,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-02-16 09:30:00-05:00,2024-02-16 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,46.5,46.5,49.0,2024-02-16 11:01:00-05:00,2024-02-16 13:01:00-05:00,17814.0,17713.75,18083.8875,17838.5,time_stop_1m,120.0,312.0,3.0,1,2024-02-16,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-02-20 09:30:00-05:00,2024-02-20 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-182.0,-182.0,-179.5,2024-02-20 11:01:00-05:00,2024-02-20 12:00:00-05:00,17593.25,17503.75,17844.7625,17503.5,stop_1m,59.0,19.0,426.0,1,2024-02-20,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-03-01 09:30:00-05:00,2024-03-01 10:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,-8.0,-8.0,-5.5,2024-03-01 11:01:00-05:00,2024-03-01 11:02:00-05:00,18194.25,18196.75,17985.6375,18197.0,stop_1m,1.0,-1.0,46.0,1,2024-03-01,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-03-06 09:30:00-05:00,2024-03-06 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,72.5,72.5,75.0,2024-03-06 11:01:00-05:00,2024-03-06 13:01:00-05:00,18090.25,17963.5,18321.25,18127.75,time_stop_1m,120.0,336.0,119.0,1,2024-03-06,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-03-27 09:30:00-04:00,2024-03-27 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,33.5,33.5,36.0,2024-03-27 11:01:00-04:00,2024-03-27 13:01:00-04:00,18424.25,18378.5,18611.15,18442.25,time_stop_1m,120.0,117.0,137.0,1,2024-03-27,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-04-19 09:30:00-04:00,2024-04-19 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-75.0,-75.0,-72.5,2024-04-19 11:01:00-04:00,2024-04-19 11:19:00-04:00,17377.5,17341.5,17684.5125,17341.25,stop_1m,18.0,44.0,163.0,1,2024-04-19,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-04-25 09:30:00-04:00,2024-04-25 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-157.5,-157.5,-155.0,2024-04-25 11:01:00-04:00,2024-04-25 12:21:00-04:00,17370.5,17447.75,17066.525,17448.0,stop_1m,80.0,60.0,354.0,1,2024-04-25,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-05-14 09:30:00-04:00,2024-05-14 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,58.5,58.5,61.0,2024-05-14 11:01:00-04:00,2024-05-14 13:01:00-04:00,18341.0,18371.5,18184.325,18310.5,time_stop_1m,120.0,172.0,105.0,1,2024-05-14,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-05-29 09:30:00-04:00,2024-05-29 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-6.0,-6.0,-3.5,2024-05-29 11:01:00-04:00,2024-05-29 11:03:00-04:00,18866.25,18867.75,18663.3,18868.0,stop_1m,2.0,34.0,19.0,1,2024-05-29,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-06-27 09:30:00-04:00,2024-06-27 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-58.0,-58.0,-55.5,2024-06-27 11:01:00-04:00,2024-06-27 13:01:00-04:00,20016.0,20116.5,19769.2875,20043.75,time_stop_1m,120.0,247.0,168.0,1,2024-06-27,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-06-28 09:30:00-04:00,2024-06-28 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,207.5,207.5,210.0,2024-06-28 11:01:00-04:00,2024-06-28 13:01:00-04:00,20128.25,20273.25,19880.4125,20023.25,time_stop_1m,120.0,572.0,9.0,1,2024-06-28,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-07-16 09:30:00-04:00,2024-07-16 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-97.5,-97.5,-95.0,2024-07-16 11:01:00-04:00,2024-07-16 12:17:00-04:00,20532.75,20485.5,20868.9,20485.25,stop_1m,76.0,303.0,250.0,1,2024-07-16,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-07-17 09:30:00-04:00,2024-07-17 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-38.5,-38.5,-36.0,2024-07-17 11:01:00-04:00,2024-07-17 11:05:00-04:00,20115.75,20098.0,20481.5625,20097.75,stop_1m,4.0,52.0,88.0,1,2024-07-17,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-08-23 09:30:00-04:00,2024-08-23 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,11.5,11.5,14.0,2024-08-23 11:01:00-04:00,2024-08-23 13:01:00-04:00,19687.25,19903.25,19351.1375,19680.25,time_stop_1m,120.0,381.0,525.0,1,2024-08-23,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-09-24 09:30:00-04:00,2024-09-24 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,171.5,171.5,174.0,2024-09-24 11:01:00-04:00,2024-09-24 13:01:00-04:00,20076.25,19963.75,20484.9625,20163.25,time_stop_1m,120.0,554.0,29.0,1,2024-09-24,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-09-25 09:30:00-04:00,2024-09-25 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,123.0,123.0,125.5,2024-09-25 11:01:00-04:00,2024-09-25 13:01:00-04:00,20226.5,20272.75,19958.225,20163.75,time_stop_1m,120.0,364.0,76.0,1,2024-09-25,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-09-26 10:30:00-04:00,2024-09-26 11:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-42.5,-42.5,-40.0,2024-09-26 12:01:00-04:00,2024-09-26 14:01:00-04:00,20300.25,20188.0,20571.9,20280.25,time_stop_1m,120.0,35.0,444.0,1,2024-09-26,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-10-01 09:30:00-04:00,2024-10-01 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-55.5,-55.5,-53.0,2024-10-01 11:01:00-04:00,2024-10-01 11:06:00-04:00,19908.25,19882.0,20215.3,19881.75,stop_1m,5.0,83.0,141.0,1,2024-10-01,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-10-04 09:30:00-04:00,2024-10-04 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,27.0,27.0,29.5,2024-10-04 11:01:00-04:00,2024-10-04 13:01:00-04:00,20135.25,20013.0,20471.9625,20150.0,time_stop_1m,120.0,188.0,406.0,1,2024-10-04,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-10-15 10:30:00-04:00,2024-10-15 11:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-7.5,-7.5,-5.0,2024-10-15 12:01:00-04:00,2024-10-15 14:01:00-04:00,20360.0,20331.5,20614.6625,20357.5,time_stop_1m,120.0,225.0,103.0,1,2024-10-15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-10-17 09:30:00-04:00,2024-10-17 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,114.0,114.0,116.5,2024-10-17 11:01:00-04:00,2024-10-17 13:01:00-04:00,20404.5,20365.25,20665.875,20462.75,time_stop_1m,120.0,498.0,141.0,1,2024-10-17,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-11-06 09:30:00-05:00,2024-11-06 10:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,-186.0,-186.0,-183.5,2024-11-06 11:01:00-05:00,2024-11-06 11:52:00-05:00,20715.25,20806.75,20399.7625,20807.0,stop_1m,51.0,92.0,367.0,1,2024-11-06,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-11-20 09:30:00-05:00,2024-11-20 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-42.0,-42.0,-39.5,2024-11-20 11:01:00-05:00,2024-11-20 13:01:00-05:00,20643.75,20477.25,20904.825,20624.0,time_stop_1m,120.0,261.0,384.0,1,2024-11-20,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-11-21 09:30:00-05:00,2024-11-21 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,176.0,176.0,178.5,2024-11-21 11:01:00-05:00,2024-11-21 13:01:00-05:00,20729.5,20523.25,21053.275,20818.75,time_stop_1m,120.0,513.0,164.0,1,2024-11-21,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-12-11 09:30:00-05:00,2024-12-11 10:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,-87.0,-87.0,-84.5,2024-12-11 11:01:00-05:00,2024-12-11 11:14:00-05:00,21694.25,21736.25,21457.475,21736.5,stop_1m,13.0,15.0,198.0,1,2024-12-11,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-12-27 09:30:00-05:00,2024-12-27 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-179.5,-179.5,-177.0,2024-12-27 11:01:00-05:00,2024-12-27 12:16:00-05:00,21601.0,21512.75,22003.4125,21512.5,stop_1m,75.0,201.0,353.0,1,2024-12-27,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2024-12-30 09:30:00-05:00,2024-12-30 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,331.5,331.5,334.0,2024-12-30 11:01:00-05:00,2024-12-30 13:01:00-05:00,21367.0,21252.75,21771.25,21534.0,time_stop_1m,120.0,800.0,106.0,1,2024-12-30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2024
none_sm1p00_tm3p00_d30,MNQ,2025-01-07 09:30:00-05:00,2025-01-07 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-55.5,-55.5,-53.0,2025-01-07 11:01:00-05:00,2025-01-07 11:03:00-05:00,21551.0,21524.75,21939.0125,21524.5,stop_1m,2.0,12.0,119.0,1,2025-01-07,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-01-10 09:30:00-05:00,2025-01-10 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,90.0,90.0,92.5,2025-01-10 11:01:00-05:00,2025-01-10 13:01:00-05:00,20975.25,20874.75,21447.075,21021.5,time_stop_1m,120.0,267.0,357.0,1,2025-01-10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-01-17 09:30:00-05:00,2025-01-17 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,58.5,58.5,61.0,2025-01-17 11:01:00-05:00,2025-01-17 13:01:00-05:00,21588.0,21481.0,22009.1625,21618.5,time_stop_1m,120.0,198.0,112.0,1,2025-01-17,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-01-27 09:30:00-05:00,2025-01-27 10:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,284.0,284.0,286.5,2025-01-27 11:01:00-05:00,2025-01-27 13:01:00-05:00,21306.25,21370.5,21000.325,21163.0,time_stop_1m,120.0,670.0,81.0,1,2025-01-27,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-01-28 09:30:00-05:00,2025-01-28 10:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,-39.0,-39.0,-36.5,2025-01-28 11:01:00-05:00,2025-01-28 12:00:00-05:00,21463.25,21481.25,21048.95,21481.5,stop_1m,59.0,304.0,97.0,1,2025-01-28,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-02-24 09:30:00-05:00,2025-02-24 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,211.5,211.5,214.0,2025-02-24 11:01:00-05:00,2025-02-24 13:01:00-05:00,21503.75,21436.75,21847.625,21610.75,time_stop_1m,120.0,625.0,71.0,1,2025-02-24,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-02-25 09:30:00-05:00,2025-02-25 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-122.5,-122.5,-120.0,2025-02-25 11:01:00-05:00,2025-02-25 11:30:00-05:00,21087.75,21028.0,21479.1,21027.75,stop_1m,29.0,30.0,278.0,1,2025-02-25,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-02-28 09:30:00-05:00,2025-02-28 10:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,-28.0,-28.0,-25.5,2025-02-28 11:01:00-05:00,2025-02-28 11:02:00-05:00,20746.5,20759.0,20226.15,20759.25,stop_1m,1.0,34.0,114.0,1,2025-02-28,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-03-04 09:30:00-05:00,2025-03-04 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,236.0,236.0,238.5,2025-03-04 11:01:00-05:00,2025-03-04 13:01:00-05:00,20217.0,20075.75,20868.1875,20336.25,time_stop_1m,120.0,863.0,433.0,1,2025-03-04,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-03-26 09:30:00-04:00,2025-03-26 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-160.5,-160.5,-158.0,2025-03-26 11:01:00-04:00,2025-03-26 11:52:00-04:00,20304.75,20226.0,20647.9875,20225.75,stop_1m,51.0,63.0,405.0,1,2025-03-26,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-04-02 09:30:00-04:00,2025-04-02 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-20.5,-20.5,-18.0,2025-04-02 11:01:00-04:00,2025-04-02 11:04:00-04:00,19611.75,19620.5,19137.675,19620.75,stop_1m,3.0,59.0,52.0,1,2025-04-02,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-05-12 09:30:00-04:00,2025-05-12 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,209.0,209.0,211.5,2025-05-12 11:01:00-04:00,2025-05-12 13:01:00-04:00,20773.25,20723.75,21265.0625,20879.0,time_stop_1m,120.0,441.0,77.0,1,2025-05-12,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-05-23 09:30:00-04:00,2025-05-23 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-133.0,-133.0,-130.5,2025-05-23 11:01:00-04:00,2025-05-23 11:37:00-04:00,20928.75,20993.75,20504.1375,20994.0,stop_1m,36.0,180.0,322.0,1,2025-05-23,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-05-29 09:30:00-04:00,2025-05-29 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-280.5,-280.5,-278.0,2025-05-29 11:01:00-04:00,2025-05-29 11:57:00-04:00,21519.0,21380.25,21810.6,21380.0,stop_1m,56.0,1.0,626.0,1,2025-05-29,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-07-09 09:30:00-04:00,2025-07-09 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-37.0,-37.0,-34.5,2025-07-09 11:01:00-04:00,2025-07-09 13:01:00-04:00,22950.25,23111.25,22696.9375,22967.5,time_stop_1m,120.0,133.0,233.0,1,2025-07-09,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-07-10 09:30:00-04:00,2025-07-10 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,76.0,76.0,78.5,2025-07-10 11:01:00-04:00,2025-07-10 13:01:00-04:00,22962.5,22901.0,23231.6375,23001.75,time_stop_1m,120.0,251.0,89.0,1,2025-07-10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-07-22 09:30:00-04:00,2025-07-22 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-55.5,-55.5,-53.0,2025-07-22 11:01:00-04:00,2025-07-22 13:01:00-04:00,23228.0,23105.0,23422.2125,23201.5,time_stop_1m,120.0,29.0,275.0,1,2025-07-22,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-08-20 09:30:00-04:00,2025-08-20 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-22.0,-22.0,-19.5,2025-08-20 11:01:00-04:00,2025-08-20 11:02:00-04:00,23072.75,23063.25,23333.375,23063.0,stop_1m,1.0,1.0,71.0,1,2025-08-20,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-08-22 09:30:00-04:00,2025-08-22 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-37.0,-37.0,-34.5,2025-08-22 11:01:00-04:00,2025-08-22 11:02:00-04:00,23616.5,23633.5,23216.6375,23633.75,stop_1m,1.0,3.0,89.0,1,2025-08-22,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-08-29 09:30:00-04:00,2025-08-29 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-47.5,-47.5,-45.0,2025-08-29 11:01:00-04:00,2025-08-29 11:58:00-04:00,23450.25,23428.0,23697.375,23427.75,stop_1m,57.0,193.0,97.0,1,2025-08-29,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-09-24 09:30:00-04:00,2025-09-24 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-32.0,-32.0,-29.5,2025-09-24 11:01:00-04:00,2025-09-24 11:10:00-04:00,24799.5,24785.0,25026.6375,24784.75,stop_1m,9.0,12.0,74.0,1,2025-09-24,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-09-24 11:30:00-04:00,2025-09-24 12:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,65.5,65.5,68.0,2025-09-24 13:01:00-04:00,2025-09-24 15:01:00-04:00,24693.5,24628.0,24935.6375,24727.5,time_stop_1m,120.0,246.0,46.0,1,2025-09-24,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
