session_date,baseline_daily_pnl_usd,baseline_daily_trade_count,baseline_defined,pullback_daily_pnl_usd,pullback_daily_trade_count,pullback_defined,pullback_fold_id,m2k_only_daily_pnl_usd,m2k_only_daily_trade_count,m2k_only_defined,m2k_only_fold_id,overlap_defined,train_mask,oos_mask
2024-09-19,15.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-09-23,-642.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-09-24,-471.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-09-25,-610.5,1.0,True,-17.624999999999318,1.0,True,fold_3,-35.24999999999864,1.0,True,fold_3,True,False,True
2024-09-26,92.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-09-27,538.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-09-30,-196.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-02,81.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-03,-323.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-07,-658.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-08,371.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-09,1270.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-10,116.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-11,349.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-14,-314.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-15,1280.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-18,-128.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-21,-708.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-22,77.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-23,1422.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-24,-525.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-25,-711.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-28,174.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-29,398.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-30,-277.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-10-31,218.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-11-01,-77.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-11-04,-234.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-11-05,624.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-11-06,187.5,1.0,True,-9.74999999999909,1.0,True,fold_3,0.0,0.0,True,,True,False,True
2024-11-07,597.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-11-08,-702.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-11-11,-206.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-11-12,-40.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-11-13,-456.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-11-14,124.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-11-15,798.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-11-18,283.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-11-19,377.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-11-20,-292.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-11-26,-146.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-11-27,27.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-11-29,394.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-12-02,89.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-12-03,222.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-12-04,785.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-12-06,139.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-12-09,387.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-12-10,-378.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-12-11,319.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-12-12,-289.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-12-13,-66.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-12-16,530.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-12-17,-562.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-12-18,-193.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-12-24,258.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-12-26,-12.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-12-31,515.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-01-06,-262.0,1.0,True,-24.249999999999545,1.0,True,fold_4,0.0,0.0,True,,True,False,True
2025-01-14,12.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-01-15,168.0,1.0,True,77.75000000000091,1.0,True,fold_4,0.0,0.0,True,,True,False,True
2025-01-16,216.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-01-22,-67.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-01-23,1314.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-01-24,682.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-01-29,-232.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-01-31,-239.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-02-04,346.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-02-05,-459.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-02-06,-744.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-02-07,1024.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-02-10,106.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-02-11,-121.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-02-12,212.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-02-13,279.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-02-14,237.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-02-18,-456.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-02-19,-291.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-02-20,-315.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-02-21,510.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-03-13,134.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-03-14,105.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-03-17,-340.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-03-19,234.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-03-20,-153.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-03-24,54.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-03-25,640.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-03-26,371.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-03-31,0.0,0.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-04-14,0.0,0.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-04-16,-368.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-04-22,1286.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-04-24,0.0,0.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-05-01,-294.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-05-05,-441.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-05-06,484.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-05-07,-711.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-05-08,-531.0,1.0,True,-34.249999999999545,1.0,True,fold_4,0.0,0.0,True,,True,False,True
2025-05-09,448.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-05-12,-370.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-05-13,437.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-05-14,-117.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-05-15,465.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-05-16,-348.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-05-19,226.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-05-20,-359.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-05-21,-547.0,1.0,True,-16.875,1.0,True,fold_4,-33.75,1.0,True,fold_4,True,False,True
2025-05-27,257.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-05-28,-240.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-05-30,-326.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-06-03,439.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-06-04,-559.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-06-06,-457.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-06-09,1440.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-06-10,-394.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-06-11,-226.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-06-12,-478.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-06-13,-295.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-06-16,-320.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-06-17,-356.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-06-18,-445.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-06-23,-350.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-06-24,237.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-06-25,146.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-06-26,160.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-06-27,-652.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-01,-665.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-02,808.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-03,84.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-07,109.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-08,-562.0,1.0,True,-13.749999999997726,1.0,True,fold_4,0.0,0.0,True,,True,False,True
2025-07-09,-511.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-10,-170.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-11,-41.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-14,84.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-15,259.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-16,-560.0,1.0,True,137.5,1.0,True,fold_4,0.0,0.0,True,,True,False,True
2025-07-17,179.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-18,197.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-21,-114.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-23,-231.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-24,-737.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-25,76.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-29,564.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-07-31,585.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-08-04,143.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-08-05,1203.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-08-07,1140.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-08-08,284.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-08-11,-287.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-08-13,303.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-08-14,-92.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-08-15,-71.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-08-18,-346.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-08-19,548.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-08-25,-337.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-08-26,136.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-08-27,-321.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-08-28,9.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-08-29,60.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-09-03,-546.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-09-04,-379.0,1.0,True,8.250000000000455,1.0,True,fold_4,0.0,0.0,True,,True,False,True
2025-09-08,-219.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-09-09,-442.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-09-11,52.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-09-12,282.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-09-17,981.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-09-18,-64.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-09-22,1370.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-09-24,70.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-09-25,68.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-09-26,-255.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-09-29,-439.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-09-30,285.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-01,302.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-02,-322.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-03,490.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-07,1230.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-08,532.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-09,-372.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-10,990.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-14,0.0,0.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-20,115.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-21,-588.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-22,1108.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-23,133.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-27,596.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-28,-290.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-29,1330.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-30,0.0,0.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-10-31,313.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-11-03,20.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-11-04,0.0,0.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-11-10,-278.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-11-11,-402.0,1.0,True,83.24999999999363,1.0,True,fold_4,0.0,0.0,True,,True,False,True
2025-11-12,0.0,0.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-11-17,0.0,0.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-11-25,0.0,0.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-11-28,346.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-12-01,51.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-12-02,-299.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-12-04,0.0,0.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-12-05,-306.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-12-08,102.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-12-09,153.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-12-10,-488.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-12-11,119.5,1.0,True,-14.0625,1.0,True,fold_4,-28.125,1.0,True,fold_4,True,False,True
2025-12-17,599.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-12-18,-181.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-12-22,-90.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-12-23,-231.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-12-26,-176.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2025-12-31,603.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2026-01-05,-204.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2026-01-06,232.0,1.0,True,-17.999999999999545,1.0,True,fold_5,-35.99999999999909,1.0,True,fold_5,True,False,True
2026-01-07,-231.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2026-01-12,0.0,0.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2026-01-15,182.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2026-01-16,42.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2026-01-21,0.0,0.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2026-01-26,-29.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2026-01-27,15.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2026-01-28,374.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
