session_date,baseline_daily_pnl_usd,baseline_daily_return,baseline_risk_multiplier,baseline_bucket_label,variant_daily_pnl_usd,variant_daily_return,variant_risk_multiplier,variant_bucket_label,variant_name,daily_pnl_diff,daily_return_diff,abs_daily_pnl_diff
2020-02-21,36.5,0.00073,0.5,low,36.5,0.00073,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-02-24,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-02-25,405.0,0.0081,0.5,low,405.0,0.0081,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-02-26,-277.0,-0.00554,0.5,low,-277.0,-0.00554,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-02-27,-248.0,-0.00496,0.5,low,-248.0,-0.00496,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-02-28,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-03,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-04,265.0,0.0053,0.5,low,265.0,0.0053,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-05,-337.0,-0.00674,0.5,low,-337.0,-0.00674,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-06,-234.5,-0.00469,0.5,low,-234.5,-0.00469,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-10,-230.5,-0.00461,0.5,low,-230.5,-0.00461,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-11,389.0,0.00778,0.5,low,389.0,0.00778,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-12,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-13,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-16,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-17,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-18,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-19,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-23,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-24,-233.5,-0.00467,0.5,low,-233.5,-0.00467,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-25,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-26,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-27,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-30,1400.0,0.028,1.0,mid,1400.0,0.028,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-03-31,-163.0,-0.00326,0.25,high,-163.0,-0.00326,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-01,-307.0,-0.00614,0.5,low,-307.0,-0.00614,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-02,176.0,0.00352,0.5,low,176.0,0.00352,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-03,94.0,0.00188,0.5,low,94.0,0.00188,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-06,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-07,223.0,0.00446,0.5,low,446.0,0.00892,1.0,mid,median_fast15_slow_60_70_80,223.0,0.00446,223.0
2020-04-08,-208.0,-0.00416,0.5,low,-208.0,-0.00416,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-09,-54.0,-0.00108,1.0,mid,-54.0,-0.00108,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-13,-684.0,-0.01368,1.0,mid,-684.0,-0.01368,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-14,283.0,0.00566,1.0,mid,283.0,0.00566,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-15,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-16,-162.5,-0.00325,0.25,high,-650.0,-0.013,1.0,mid,median_fast15_slow_60_70_80,-487.5,-0.00975,487.5
2020-04-17,-301.5,-0.00603,1.0,mid,-100.5,-0.00201,0.5,low,median_fast15_slow_60_70_80,201.0,0.004019999999999999,201.0
2020-04-20,-635.0,-0.0127,1.0,mid,-635.0,-0.0127,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-21,174.5,0.00349,0.5,low,174.5,0.00349,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-22,165.0,0.0033,0.5,low,165.0,0.0033,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-23,-349.0,-0.00698,0.5,low,-349.0,-0.00698,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-24,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-27,-309.0,-0.00618,0.5,low,-309.0,-0.00618,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-28,1162.0,0.02324,1.0,mid,1162.0,0.02324,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-29,718.0,0.01436,0.5,low,718.0,0.01436,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-04-30,-59.5,-0.00119,0.25,high,-59.5,-0.00119,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-01,-135.5,-0.00271,0.25,high,-135.5,-0.00271,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-04,688.0,0.01376,1.0,mid,688.0,0.01376,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-05,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-06,-133.0,-0.00266,0.25,high,-133.0,-0.00266,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-07,-665.0,-0.0133,1.0,mid,-665.0,-0.0133,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-08,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-11,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-12,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-13,-215.0,-0.0043,0.5,low,-215.0,-0.0043,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-14,-504.0,-0.01008,1.0,mid,-504.0,-0.01008,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-15,203.0,0.00406,0.5,low,203.0,0.00406,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-18,105.0,0.0021,0.5,low,105.0,0.0021,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-19,-292.0,-0.00584,0.5,low,-292.0,-0.00584,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-20,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-21,282.0,0.00564,0.25,high,282.0,0.00564,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-22,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-25,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-26,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-27,-234.0,-0.00468,0.5,low,-234.0,-0.00468,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-28,-168.5,-0.00337,0.25,high,-168.5,-0.00337,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-05-29,-148.0,-0.00296,0.25,high,-148.0,-0.00296,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-01,41.0,0.00082,0.5,low,41.0,0.00082,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-02,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-03,-749.0,-0.01498,1.0,mid,-749.0,-0.01498,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-04,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-05,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-08,-128.0,-0.00256,0.25,high,-128.0,-0.00256,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-09,591.0,0.01182,1.0,mid,591.0,0.01182,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-10,-97.5,-0.00195,0.25,high,-97.5,-0.00195,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-11,-588.0,-0.01176,1.0,mid,-588.0,-0.01176,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-12,1341.0,0.02682,1.0,mid,1341.0,0.02682,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-15,475.0,0.0095,0.5,low,1425.0,0.0285,1.0,mid,median_fast15_slow_60_70_80,950.0,0.019000000000000003,950.0
2020-06-16,-55.0,-0.0011,0.25,high,-55.0,-0.0011,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-17,-127.0,-0.00254,0.25,high,-127.0,-0.00254,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-18,-301.5,-0.00603,0.5,low,-301.5,-0.00603,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-22,190.0,0.0038,0.25,high,190.0,0.0038,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-23,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-24,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-25,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-26,237.5,0.00475,0.5,low,237.5,0.00475,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-29,212.0,0.00424,0.5,low,212.0,0.00424,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-06-30,520.5,0.01041,1.0,mid,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,-520.5,-0.01041,520.5
2020-07-01,245.0,0.0049,0.5,low,245.0,0.0049,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-02,6.0,0.00012,0.25,high,6.0,0.00012,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-03,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-06,246.0,0.00492,0.25,high,246.0,0.00492,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-07,-326.0,-0.00652,0.5,low,-326.0,-0.00652,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-08,-144.0,-0.00288,0.25,high,-144.0,-0.00288,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-09,711.0,0.01422,0.5,low,1422.0,0.02844,1.0,mid,median_fast15_slow_60_70_80,711.0,0.01422,711.0
2020-07-10,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-13,-287.0,-0.00574,0.5,low,-287.0,-0.00574,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-14,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-15,0.0,0.0,0.0,no_trade,-165.0,-0.0033,1.0,mid,median_fast15_slow_60_70_80,-165.0,-0.0033,165.0
2020-07-16,-690.0,-0.0138,1.0,mid,-690.0,-0.0138,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-17,-188.5,-0.00377,0.5,low,-188.5,-0.00377,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-20,730.0,0.0146,0.5,low,730.0,0.0146,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-21,390.0,0.0078,1.0,mid,390.0,0.0078,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-22,-109.0,-0.00218,0.5,low,-109.0,-0.00218,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-23,291.0,0.00582,0.25,high,291.0,0.00582,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-24,68.5,0.00137,0.5,low,68.5,0.00137,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-27,-718.5,-0.01437,1.0,mid,-718.5,-0.01437,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-28,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-29,48.0,0.00096,0.25,high,48.0,0.00096,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-30,-196.0,-0.00392,0.5,low,-196.0,-0.00392,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-07-31,-514.0,-0.01028,1.0,mid,-514.0,-0.01028,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-03,-62.5,-0.00125,0.25,high,-62.5,-0.00125,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-04,-256.0,-0.00512,0.5,low,-256.0,-0.00512,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-05,-78.0,-0.00156,0.5,low,-78.0,-0.00156,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-06,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-07,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-10,-60.0,-0.0012,0.25,high,-60.0,-0.0012,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-11,-565.5,-0.01131,1.0,mid,-565.5,-0.01131,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-12,121.0,0.00242,0.5,low,121.0,0.00242,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-13,-280.0,-0.0056,0.5,low,-280.0,-0.0056,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-14,-217.5,-0.00435,1.0,mid,-217.5,-0.00435,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-17,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-18,-126.0,-0.00252,0.25,high,-126.0,-0.00252,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-19,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-20,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-21,253.5,0.00507,0.5,low,253.5,0.00507,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-24,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-25,702.0,0.01404,0.5,low,702.0,0.01404,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-26,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-27,-226.5,-0.00453,0.5,low,-226.5,-0.00453,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-28,-129.0,-0.00258,0.25,high,-129.0,-0.00258,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-08-31,180.0,0.0036,0.5,low,180.0,0.0036,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-01,1158.0,0.02316,1.0,mid,1158.0,0.02316,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-02,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-03,1338.0,0.02676,1.0,mid,1338.0,0.02676,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-04,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-07,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-08,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-09,134.0,0.00268,1.0,mid,134.0,0.00268,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-10,-601.5,-0.01203,1.0,mid,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,601.5,0.01203,601.5
2020-09-11,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-14,-681.0,-0.01362,1.0,mid,-681.0,-0.01362,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-15,-283.0,-0.00566,0.5,low,-283.0,-0.00566,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-16,700.0,0.014,0.5,low,700.0,0.014,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-17,-282.5,-0.00565,0.5,low,-282.5,-0.00565,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-21,-282.5,-0.00565,0.5,low,-282.5,-0.00565,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-22,-523.0,-0.01046,1.0,mid,-523.0,-0.01046,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-23,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-24,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-25,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-28,-208.5,-0.00417,0.5,low,-208.5,-0.00417,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-29,-355.5,-0.00711,0.5,low,-355.5,-0.00711,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-09-30,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-01,-121.5,-0.00243,0.25,high,-121.5,-0.00243,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-02,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-05,190.5,0.00381,0.25,high,190.5,0.00381,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-06,-274.0,-0.00548,0.5,low,-274.0,-0.00548,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-07,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-08,-139.0,-0.00278,0.25,high,-139.0,-0.00278,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-09,155.5,0.00311,0.25,high,155.5,0.00311,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-12,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-13,-267.0,-0.00534,0.5,low,-267.0,-0.00534,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-14,1119.0,0.02238,1.0,mid,1119.0,0.02238,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-15,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-16,-95.5,-0.00191,0.25,high,-95.5,-0.00191,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-19,326.0,0.00652,0.25,high,326.0,0.00652,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-20,-708.0,-0.01416,1.0,mid,-708.0,-0.01416,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-21,-39.0,-0.00078,0.5,low,-39.0,-0.00078,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-22,-25.0,-0.0005,1.0,mid,-25.0,-0.0005,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-23,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-26,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-27,-339.0,-0.00678,0.5,low,-339.0,-0.00678,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-28,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-29,-697.5,-0.01395,1.0,mid,-697.5,-0.01395,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-10-30,199.0,0.00398,1.0,mid,199.0,0.00398,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-02,130.5,0.00261,1.0,mid,130.5,0.00261,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-03,1272.0,0.02544,1.0,mid,1272.0,0.02544,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-04,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-05,-723.0,-0.01446,1.0,mid,-723.0,-0.01446,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-06,56.5,0.00113,0.5,low,56.5,0.00113,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-09,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-10,-92.0,-0.00184,0.5,low,-92.0,-0.00184,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-11,95.5,0.00191,0.5,low,95.5,0.00191,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-12,-370.0,-0.0074,0.5,low,-370.0,-0.0074,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-13,-112.5,-0.00225,0.25,high,-112.5,-0.00225,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-16,44.0,0.00088,0.5,low,44.0,0.00088,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-17,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-18,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-19,265.5,0.00531,1.0,mid,88.5,0.00177,0.5,low,median_fast15_slow_60_70_80,-177.0,-0.0035399999999999997,177.0
2020-11-20,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-23,1434.0,0.02868,1.0,mid,239.0,0.00478,0.25,high,median_fast15_slow_60_70_80,-1195.0,-0.0239,1195.0
2020-11-24,1424.0,0.02848,1.0,mid,712.0,0.01424,0.5,low,median_fast15_slow_60_70_80,-712.0,-0.01424,712.0
2020-11-25,-110.5,-0.00221,0.25,high,-110.5,-0.00221,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-26,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-27,292.0,0.00584,1.0,mid,292.0,0.00584,1.0,mid,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-11-30,-354.0,-0.00708,0.5,low,-354.0,-0.00708,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-12-01,113.5,0.00227,0.25,high,113.5,0.00227,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-12-02,247.0,0.00494,0.5,low,247.0,0.00494,0.5,low,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-12-03,-103.0,-0.00206,0.25,high,-103.0,-0.00206,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-12-04,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-12-07,-3.5,-7e-05,0.25,high,-3.5,-7e-05,0.25,high,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-12-08,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
2020-12-09,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_fast15_slow_60_70_80,0.0,0.0,0.0
