symbol,name,family,timeframe,volume_quantile,volume_lookback,min_body_fraction,min_range_atr,trend_ema_window,ema_slope_threshold,atr_percentile_low,atr_percentile_high,compression_ratio_max,entry_mode,pullback_fraction,confirmation_window,exit_mode,rr_target,atr_target_multiple,time_stop_bars,trailing_atr_multiple,session_overlay,variant_name,generation,branch,ema_slope_filter,atr_percentile_band,compression_filter,is_explicit_v2_dynamic_anchor,is_net_pnl,is_profit_factor,is_sharpe,is_max_drawdown,is_nb_trades,is_expectancy,is_hit_rate,is_avg_trade,is_raw_signal_count,oos_net_pnl,oos_profit_factor,oos_sharpe,oos_max_drawdown,oos_nb_trades,oos_expectancy,oos_hit_rate,oos_avg_trade,oos_raw_signal_count,stability_is_oos_sharpe_ratio,v2_reference_variant_name,v2_reference_family,v2_reference_oos_net_pnl,v2_reference_oos_profit_factor,v2_reference_oos_sharpe,v2_reference_oos_expectancy,v2_reference_oos_nb_trades,v2_reference_stability_is_oos_sharpe_ratio,v2_reference_selection_score,delta_oos_net_pnl_vs_v2,delta_oos_profit_factor_vs_v2,delta_oos_sharpe_vs_v2,delta_oos_expectancy_vs_v2,delta_stability_vs_v2,relative_oos_net_pnl_vs_v2,anomaly_oos_zero_trade,anomaly_profit_factor_inf,anomaly_small_oos_sample,anomaly_undefined_stability,anomaly_count,selection_score,variant_status,status_rank,is_clean_survivor
MGC,regime_filtered_ema_off_atr_off_compression_mild_mixed_ts3_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,,,,,0.9,next_open,,,mixed,1.0,,3,0.5,all_rth,regime_filtered_ema_off_atr_off_compression_mild_mixed_ts3_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,off,mild,False,223.0625000000373,1.5611635220127014,0.31497502825904605,-155.99999999999454,27,8.261574074075455,0.5925925925925926,8.261574074075455,234,166.76249999999527,1.4812770562770257,0.3316109518942319,-199.50000000002547,17,9.809558823529134,0.47058823529411764,9.809558823529134,92,1.0528166430435364,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-760.7375000000455,-0.7763500623671518,-0.45992802524081905,-9.924483729663226,2.245572534994902,0.17979784366575519,False,False,False,False,0,0.7008650218297998,survivor,0,True
MGC,regime_filtered_ema_mild_atr_30_70_compression_mild_mixed_ts3_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,50.0,0.06,0.3,0.7,0.9,next_open,,,mixed,1.0,,3,0.5,all_rth,regime_filtered_ema_mild_atr_30_70_compression_mild_mixed_ts3_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,30_70,mild,False,79.28750000000946,1.9552710843374947,0.24998242603296436,-71.49999999999864,8,9.910937500001182,0.75,9.910937500001182,325,168.69999999999663,4.969411764706016,0.552646862879862,0.0,3,56.23333333333221,0.6666666666666666,56.23333333333221,122,2.2107428576078636,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-758.8000000000442,2.7117846460618384,-0.23889211425518897,36.49929078013985,3.4034987495592293,0.18188679245281855,False,False,True,False,1,0.700742009132105,fragile,1,False
MGC,regime_filtered_ema_mild_atr_20_80_compression_mild_mixed_ts3_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,50.0,0.06,0.2,0.8,0.9,next_open,,,mixed,1.0,,3,0.5,all_rth,regime_filtered_ema_mild_atr_20_80_compression_mild_mixed_ts3_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,20_80,mild,False,-66.86249999999063,0.6681761786600902,-0.15919694391302308,-109.99999999999773,8,-8.357812499998829,0.625,-8.357812499998829,234,134.93750000000773,4.1750000000003515,0.6081169011032551,-42.499999999997726,4,33.73437500000193,0.75,33.73437500000193,92,-3.8199031096696086,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-792.5625000000331,1.9173728813561741,-0.18342207603179583,14.000332446809573,-2.627147217718243,0.14548517520215826,False,False,True,False,1,0.33457472859964876,fragile,1,False
MGC,regime_filtered_ema_off_atr_30_70_compression_mild_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,,,0.3,0.7,0.9,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,regime_filtered_ema_off_atr_30_70_compression_mild_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,30_70,mild,False,61.5000000000191,1.320312500000129,0.14255564396357787,-83.54999999999336,15,4.100000000001273,0.3333333333333333,4.100000000001273,325,67.19999999998436,1.2742857142856427,0.15425586205572053,-132.00000000001637,10,6.719999999998436,0.4,6.719999999998436,122,1.082074744758138,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-860.3000000000565,-0.9833414043585347,-0.6372831150793304,-13.014042553193924,2.2748306367095035,0.0724528301886592,False,False,False,False,0,0.30885899960562757,survivor,0,True
MGC,regime_filtered_ema_mild_atr_20_80_compression_mild_mixed_ts4_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,50.0,0.06,0.2,0.8,0.9,next_open,,,mixed,1.0,,4,0.5,all_rth,regime_filtered_ema_mild_atr_20_80_compression_mild_mixed_ts4_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,20_80,mild,False,-53.36249999999154,0.7351736972705086,-0.12437374531228632,-109.99999999999773,8,-6.670312499998943,0.625,-6.670312499998943,234,129.21250000000327,4.040294117647298,0.5870632619464549,-42.499999999997726,4,32.30312500000082,0.75,32.30312500000082,92,-4.72015424535472,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-798.2875000000375,1.782666999003121,-0.20447571518859609,12.569082446808459,-3.527398353403354,0.13931266846360926,False,False,True,False,1,0.30592577151827227,fragile,1,False
MGC,regime_filtered_ema_mild_atr_30_70_compression_mild_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,50.0,0.06,0.3,0.7,0.9,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,regime_filtered_ema_mild_atr_30_70_compression_mild_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,30_70,mild,False,117.25000000000364,3.8597560975612866,0.3585767842473074,-40.99999999999682,5,23.450000000000728,0.6,23.450000000000728,234,68.20000000000391,2.604705882353119,0.29800549444584334,0.0,2,34.100000000001955,0.5,34.100000000001955,92,0.8310786072539249,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-859.3000000000369,0.34707876370894164,-0.4935334826892076,14.365957446809595,2.0238344992052903,0.07353099730458319,False,False,True,False,1,0.26076418196527884,fragile,1,False
MGC,regime_filtered_ema_off_atr_20_80_compression_mild_mixed_ts4_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,,,0.2,0.8,0.9,next_open,,,mixed,1.0,,4,0.5,all_rth,regime_filtered_ema_off_atr_20_80_compression_mild_mixed_ts4_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,20_80,mild,False,-40.54999999997335,0.8817784256560487,-0.07807673404263653,-185.24999999999181,20,-2.0274999999986676,0.5,-2.0274999999986676,325,100.32500000000027,1.3858653846153857,0.2283271471909505,-132.00000000001637,13,7.717307692307713,0.38461538461538464,7.717307692307713,122,-2.924394187214139,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-827.1750000000405,-0.8717617340287918,-0.5632118299441005,-12.016734860884647,-1.7316382952627731,0.10816711590296049,False,False,False,False,0,0.13247544212250853,survivor,0,True
MGC,regime_filtered_ema_mild_atr_30_70_compression_mild_mixed_ts4_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,50.0,0.06,0.3,0.7,0.9,next_open,,,mixed,1.0,,4,0.5,all_rth,regime_filtered_ema_mild_atr_30_70_compression_mild_mixed_ts4_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,30_70,mild,False,41.762500000004366,1.5840909090909814,0.14084410808610315,-71.49999999999864,5,8.352500000000873,0.8,8.352500000000873,234,43.550000000002456,2.0247058823530537,0.23510038608363892,0.0,2,21.775000000001228,0.5,21.775000000001228,92,1.6692241463158222,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-883.9500000000384,-0.2329212362911237,-0.556438591051412,2.040957446808868,2.8619800382671876,0.04695417789757471,False,False,True,False,1,0.11943403946888997,fragile,1,False
MGC,regime_filtered_ema_mild_atr_30_70_compression_mild_mixed_ts3_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,50.0,0.06,0.3,0.7,0.9,next_open,,,mixed,1.0,,3,0.5,all_rth,regime_filtered_ema_mild_atr_30_70_compression_mild_mixed_ts3_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,30_70,mild,False,39.762500000006185,1.5561188811189783,0.1355394379653879,-71.49999999999864,5,7.952500000001237,0.8,7.952500000001237,234,41.550000000004275,1.9776470588236823,0.22856289609270297,0.0,2,20.775000000002137,0.5,20.775000000002137,92,1.6863202291798647,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-885.9500000000365,-0.2799800598204951,-0.562976081042348,1.0409574468097773,2.8790761211312303,0.04479784366577083,False,False,True,False,1,0.09722979375555352,fragile,1,False
MGC,regime_filtered_ema_off_atr_20_80_compression_mild_mixed_ts3_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,,,0.2,0.8,0.9,next_open,,,mixed,1.0,,3,0.5,all_rth,regime_filtered_ema_off_atr_20_80_compression_mild_mixed_ts3_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,20_80,mild,False,-54.04999999997244,0.8424198250729591,-0.10558485149885878,-185.24999999999181,20,-2.702499999998622,0.5,-2.702499999998622,325,67.55000000000109,1.2598076923076964,0.17332988190080575,-132.00000000001637,13,5.19615384615393,0.38461538461538464,5.19615384615393,122,-1.6416169501614462,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-859.9500000000397,-0.997819426336481,-0.6182090952342452,-14.53788870703843,-0.4488610582100805,0.07283018867924325,False,False,False,False,0,-0.018143333037027226,survivor,0,True
MGC,regime_filtered_ema_off_atr_20_80_compression_mild_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,,,0.2,0.8,0.9,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,regime_filtered_ema_off_atr_20_80_compression_mild_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,20_80,mild,False,134.85000000001492,1.5267578125000836,0.20554582370248475,-96.49999999999409,14,9.632142857143922,0.42857142857142855,9.632142857143922,234,21.099999999996726,1.1021791767554283,0.06291702541076814,-164.00000000001,8,2.6374999999995907,0.375,2.6374999999995907,92,0.3060973182400279,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-906.4000000000441,-1.155447941888749,-0.7286219517242828,-17.09654255319277,1.4988532101913936,0.02274932614554803,False,False,False,False,0,-0.07138850168450556,survivor,0,True
MGC,regime_filtered_ema_off_atr_20_80_compression_mild_mixed_ts3_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,,,0.2,0.8,0.9,next_open,,,mixed,1.0,,3,0.5,all_rth,regime_filtered_ema_off_atr_20_80_compression_mild_mixed_ts3_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,20_80,mild,False,-29.074999999982083,0.8911048689139213,-0.06014073238449588,-155.99999999999454,14,-2.0767857142844344,0.5714285714285714,-2.0767857142844344,234,-29.062500000002274,0.859261501210648,-0.10043095099634129,-164.00000000001,8,-3.632812500000284,0.375,-3.632812500000284,92,1.6699322907186964,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-956.5625000000431,-1.3983656174335293,-0.8919699281313922,-23.366855053192644,2.862688182670062,-0.03133423180593099,False,False,False,False,0,-0.33866683504574424,dead,2,False
MGC,regime_filtered_ema_off_atr_20_80_compression_mild_mixed_ts4_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,,,0.2,0.8,0.9,next_open,,,mixed,1.0,,4,0.5,all_rth,regime_filtered_ema_off_atr_20_80_compression_mild_mixed_ts4_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,20_80,mild,False,-15.574999999982992,0.9416666666667285,-0.03169975431766751,-155.99999999999454,14,-1.1124999999987852,0.5714285714285714,-1.1124999999987852,234,-34.78750000000673,0.8315375302663175,-0.1207935026587297,-164.00000000001,8,-4.348437500000841,0.375,-4.348437500000841,92,3.8105501212483146,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-962.2875000000475,-1.42608958837786,-0.9123324797937806,-24.0824800531932,5.00330601319968,-0.03750673854448,False,False,False,False,0,-0.37069128826737197,dead,2,False
MGC,regime_filtered_ema_off_atr_30_70_compression_mild_mixed_ts4_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,,,0.3,0.7,0.9,next_open,,,mixed,1.0,,4,0.5,all_rth,regime_filtered_ema_off_atr_30_70_compression_mild_mixed_ts4_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,30_70,mild,False,32.28750000002037,1.1602357320100367,0.08009381936801334,-135.2499999999941,15,2.1525000000013583,0.5333333333333333,2.1525000000013583,325,-27.837500000005093,0.9079752066115548,-0.0637285737541805,-132.00000000001637,10,-2.7837500000005093,0.3,-2.7837500000005093,122,-0.7956740514690883,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-955.3375000000459,-1.3496519120326225,-0.8552675508892315,-22.51779255319287,0.39708184048227735,-0.030013477088952956,False,False,False,False,0,-0.5629391076878757,dead,2,False
MGC,regime_filtered_ema_off_atr_30_70_compression_mild_mixed_ts3_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,,,0.3,0.7,0.9,next_open,,,mixed,1.0,,3,0.5,all_rth,regime_filtered_ema_off_atr_30_70_compression_mild_mixed_ts3_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,30_70,mild,False,30.28750000002219,1.1503101736973902,0.07556595787783833,-135.2499999999941,15,2.0191666666681463,0.5333333333333333,2.0191666666681463,325,-68.33750000000691,0.7740909090908896,-0.17792465190444479,-132.00000000001637,10,-6.833750000000691,0.3,-6.833750000000691,122,-2.354560927978732,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-995.8375000000477,-1.4835362095532878,-0.9694636290394958,-26.56779255319305,-1.1618050360273662,-0.07367924528302308,False,False,False,False,0,-0.8774256137366008,dead,2,False
MGC,regime_filtered_ema_off_atr_30_70_compression_mild_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,,,0.3,0.7,0.9,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,regime_filtered_ema_off_atr_30_70_compression_mild_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,30_70,mild,False,63.20000000001073,1.5015873015874266,0.17112545902346848,-59.999999999997726,10,6.320000000001073,0.4,6.320000000001073,234,-91.30000000000564,0.5578692493946623,-0.3097691180574184,-164.00000000001,7,-13.04285714285795,0.2857142857142857,-13.04285714285795,92,-1.8101872148371334,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-1018.8000000000465,-1.699757869249515,-1.1013080951924694,-32.77689969605031,-0.6174313228857677,-0.09843665768194244,False,False,False,False,0,-1.201059340888101,dead,2,False
MGC,regime_filtered_ema_off_atr_30_70_compression_mild_mixed_ts4_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,,,0.3,0.7,0.9,next_open,,,mixed,1.0,,4,0.5,all_rth,regime_filtered_ema_off_atr_30_70_compression_mild_mixed_ts4_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,30_70,mild,False,45.762500000012096,1.3340328467154323,0.12440524509355697,-117.49999999999545,10,4.57625000000121,0.6,4.57625000000121,234,-177.95000000000528,0.32594696969696363,-0.6254488228021724,-164.00000000001,7,-25.421428571429324,0.14285714285714285,-25.421428571429324,92,-5.027511680329987,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-1105.4500000000462,-1.9316801489472137,-1.4169877999372233,-45.155471124621684,-3.834755788378621,-0.19185983827492986,False,False,False,False,0,-1.6829141290033274,dead,2,False
MGC,regime_filtered_ema_off_atr_30_70_compression_mild_mixed_ts3_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,,,0.3,0.7,0.9,next_open,,,mixed,1.0,,3,0.5,all_rth,regime_filtered_ema_off_atr_30_70_compression_mild_mixed_ts3_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,30_70,mild,False,43.762500000013915,1.3194343065694596,0.11979382369976835,-117.49999999999545,10,4.3762500000013915,0.6,4.3762500000013915,234,-179.95000000000346,0.3183712121212131,-0.6375008584123258,-164.00000000001,7,-25.70714285714335,0.14285714285714285,-25.70714285714335,92,-5.321650471814421,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-1107.4500000000444,-1.9392559065229644,-1.4290398355473768,-45.441185410335706,-4.128894579863056,-0.19401617250673373,False,False,False,False,0,-1.6963397692628266,dead,2,False
MNQ,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,dynamic_exit,1h,0.95,50,0.5,1.2,,,,,,next_open,,,atr_fraction,1.0,1.0,2,0.5,all_rth,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,v3,dynamic_exit_only,off,off,off,False,4496.549999999985,1.7118736642127736,1.2516253675110285,-747.5,214,21.011915887850396,0.3598130841121495,21.011915887850396,220,3038.57499999999,1.7530545229244088,1.4577708393935125,-790.0,101,30.08490099009891,0.3465346534653465,30.08490099009891,104,1.1647022162010212,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit,2743.9999999999927,1.6311673375503146,1.2978922401031374,27.168316831683097,101,1.105553197983107,2.893480216153807,294.5749999999971,0.12188718537409415,0.15987859929037507,2.9165841584158123,0.059149018217914184,1.1073524052478125,False,False,False,False,0,2.33771004845056,survivor,0,True
MNQ,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit,1h,0.95,50,0.5,1.2,,,,,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,v3,dynamic_exit_only,off,off,off,True,4209.974999999984,1.6565263157894712,1.1739753839714997,-787.0,214,19.6727803738317,0.34579439252336447,19.6727803738317,220,2743.9999999999927,1.6311673375503146,1.2978922401031374,-935.5,101,27.168316831683097,0.32673267326732675,27.168316831683097,104,1.105553197983107,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit,2743.9999999999927,1.6311673375503146,1.2978922401031374,27.168316831683097,101,1.105553197983107,2.893480216153807,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,0,2.0484757753844853,survivor,0,True
MNQ,dynamic_exit_mixed_ts2_vq0p95_bf0p5_ra1p2,dynamic_exit,1h,0.95,50,0.5,1.2,,,,,,next_open,,,mixed,1.0,,2,0.5,all_rth,dynamic_exit_mixed_ts2_vq0p95_bf0p5_ra1p2,v3,dynamic_exit_only,off,off,off,False,3281.3062500000124,1.5397773071228842,1.01008403982643,-706.0625,214,15.333206775700992,0.40186915887850466,15.333206775700992,220,2466.706250000003,1.629743745213174,1.2252881752584386,-979.0687500000058,100,24.66706250000003,0.36,24.66706250000003,104,1.2130556735348366,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit,2743.9999999999927,1.6311673375503146,1.2978922401031374,27.168316831683097,101,1.105553197983107,2.893480216153807,-277.2937499999898,-0.0014235923371406223,-0.07260406484469883,-2.501254331683068,0.10750247555172954,0.8989454263848431,False,False,False,False,0,1.8691497661672678,survivor,0,True
MNQ,dynamic_exit_mixed_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit,1h,0.95,50,0.5,1.2,,,,,,next_open,,,mixed,1.0,,3,0.5,all_rth,dynamic_exit_mixed_ts3_vq0p95_bf0p5_ra1p2,v3,dynamic_exit_only,off,off,off,False,3157.868750000005,1.5194717469978622,0.953392628996246,-719.0625,214,14.756396028037408,0.40186915887850466,14.756396028037408,220,2484.606249999997,1.6343135690579518,1.190988028563276,-989.8187500000058,100,24.84606249999997,0.36,24.84606249999997,104,1.2492104431488797,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit,2743.9999999999927,1.6311673375503146,1.2978922401031374,27.168316831683097,101,1.105553197983107,2.893480216153807,-259.39374999999563,0.003146231507637154,-0.10690421153986152,-2.3222543316831263,0.14365724516577272,0.9054687500000014,False,False,False,False,0,1.8521744595476675,survivor,0,True
MNQ,dynamic_exit_atr_target_1p0_ts2_vq0p975_bf0p5_ra1p2,dynamic_exit,1h,0.975,50,0.5,1.2,,,,,,next_open,,,atr_fraction,1.0,1.0,2,0.5,all_rth,dynamic_exit_atr_target_1p0_ts2_vq0p975_bf0p5_ra1p2,v3,dynamic_exit_only,off,off,off,False,2003.0749999999935,1.4055628669771196,0.6998186682309087,-682.5,154,13.006980519480477,0.3246753246753247,13.006980519480477,156,2089.899999999987,1.6411719588893963,1.1551459354238955,-788.0999999999985,78,26.793589743589575,0.34615384615384615,26.793589743589575,80,1.6506360688319754,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit,2743.9999999999927,1.6311673375503146,1.2978922401031374,27.168316831683097,101,1.105553197983107,2.893480216153807,-654.1000000000058,0.010004621339081643,-0.14274630467924188,-0.37472708809352184,0.5450828708488684,0.7616253644314841,False,False,False,False,0,1.7780229825364156,survivor,0,True
MNQ,dynamic_exit_mixed_ts4_vq0p95_bf0p5_ra1p2,dynamic_exit,1h,0.95,50,0.5,1.2,,,,,,next_open,,,mixed,1.0,,4,0.5,all_rth,dynamic_exit_mixed_ts4_vq0p95_bf0p5_ra1p2,v3,dynamic_exit_only,off,off,off,True,3233.475000000002,1.5319090310906402,0.9536064299827438,-733.0625,214,15.109696261682252,0.40186915887850466,15.109696261682252,220,2391.6562499999927,1.6105836737298935,1.1098409403842904,-949.5687500000058,100,23.916562499999927,0.36,23.916562499999927,104,1.1638354204515733,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit,2743.9999999999927,1.6311673375503146,1.2978922401031374,27.168316831683097,101,1.105553197983107,2.893480216153807,-352.34375,-0.020583663820421094,-0.18805129971884704,-3.25175433168317,0.05828222246846626,0.8715948432944604,False,False,False,False,0,1.7427425557550515,survivor,0,True
MNQ,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p5,dynamic_exit,1h,0.95,50,0.5,1.5,,,,,,next_open,,,atr_fraction,1.0,1.0,2,0.5,all_rth,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p5,v3,dynamic_exit_only,off,off,off,False,2584.19999999999,1.4701109696197907,0.8566961916780512,-686.5,172,15.024418604651103,0.3488372093023256,15.024418604651103,175,2124.94999999999,1.589690578604132,1.12959904784305,-848.0999999999985,85,24.999411764705762,0.35294117647058826,24.999411764705762,87,1.3185526664131086,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit,2743.9999999999927,1.6311673375503146,1.2978922401031374,27.168316831683097,101,1.105553197983107,2.893480216153807,-619.0500000000029,-0.041476758946182635,-0.16829319226008743,-2.1689050669773344,0.21299946843000162,0.7743986880466456,False,False,False,False,0,1.7243426036270217,survivor,0,True
MNQ,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p6_ra1p2,dynamic_exit,1h,0.95,50,0.6,1.2,,,,,,next_open,,,atr_fraction,1.0,1.0,2,0.5,all_rth,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p6_ra1p2,v3,dynamic_exit_only,off,off,off,False,3040.999999999989,1.6183407889385908,0.9552480348834528,-998.0,164,18.5426829268292,0.3353658536585366,18.5426829268292,168,1967.8499999999913,1.6153377110694156,1.1351181444154301,-678.1999999999971,79,24.909493670885965,0.34177215189873417,24.909493670885965,80,1.1882967595467735,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit,2743.9999999999927,1.6311673375503146,1.2978922401031374,27.168316831683097,101,1.105553197983107,2.893480216153807,-776.1500000000015,-0.01582962648089903,-0.1627740956877073,-2.2588231607971316,0.08274356156366647,0.7171465014577246,False,False,False,False,0,1.7199993715490993,survivor,0,True
