trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,position_sizing_mode,stop_distance_points,contracts_raw,initial_stop_price,campaign_variant_name,variant_role,scope,alpha_variant_name,phase,account_size_usd,risk_per_trade_pct,risk_budget_usd,leverage_used,risk_pct_decimal,max_contracts,skip_trade_if_too_small,capital_after_trade_usd
15,2013-01-10,short,6,2013-01-10 10:30:00-05:00,1678.2,1678.3,1673.73,2013-01-10 11:30:00-05:00,1678.3999999999999,stop,0.9999999999990905,5.999999999994543,5.999999999994543,100692.0,-0.1999999999998181,-1.999999999998181,-11.999999999989086,15.0,-26.999999999989086,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2013-01-10 09:30:00-05:00,1,risk_percent,0.09999999999990905,477.3978000004352,1678.3,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50252.40000000011,0.95,477.39780000000104,2.0037251952145527,0.0095,6.0,True,50225.400000000125
16,2013-01-11,long,6,2013-01-11 10:30:00-05:00,1661.1,1655.6,1665.86,2013-01-11 11:30:00-05:00,1655.5,stop,55.0,330.0,330.0,99665.99999999999,-5.599999999999909,-55.99999999999909,-335.99999999999454,15.0,-350.99999999999454,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2013-01-11 09:30:00-05:00,1,risk_percent,5.5,8.675296363636386,1655.6,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50225.400000000125,0.95,477.1413000000012,1.9843744400243648,0.0095,6.0,True,49874.40000000013
17,2013-03-08,short,6,2013-03-08 10:30:00-05:00,1578.9,1583.0,1574.5600000000002,2013-03-08 11:30:00-05:00,1574.66,target,40.99999999999909,245.99999999999454,245.99999999999454,94734.00000000001,4.240000000000009,42.40000000000009,254.40000000000055,15.0,239.40000000000055,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2013-03-08 09:30:00-05:00,1,risk_percent,4.099999999999909,11.556263414634433,1583.0,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49874.40000000013,0.95,473.80680000000126,1.899451421971989,0.0095,6.0,True,50113.800000000134
18,2013-05-01,short,6,2013-05-01 14:30:00-04:00,1453.4,1456.0,1445.5700000000002,2013-05-01 15:30:00-04:00,1456.1,stop,25.99999999999909,155.99999999999454,155.99999999999454,87204.00000000001,-2.699999999999818,-26.99999999999818,-161.9999999999891,15.0,-176.9999999999891,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2013-05-01 13:30:00-04:00,1,risk_percent,2.599999999999909,18.310811538462225,1456.0,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50113.800000000134,0.95,476.08110000000124,1.7401194880452047,0.0095,6.0,True,49936.80000000015
19,2013-05-03,short,6,2013-05-03 10:30:00-04:00,1471.4,1474.8,1464.6200000000001,2013-05-03 11:30:00-04:00,1464.72,target,33.999999999998636,203.99999999999181,203.99999999999181,88284.00000000001,6.680000000000064,66.80000000000064,400.8000000000038,15.0,385.8000000000038,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2013-05-03 09:30:00-04:00,1,risk_percent,3.3999999999998636,13.952929411765307,1474.8,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49936.80000000015,0.95,474.3996000000014,1.7679146441101503,0.0095,6.0,True,50322.60000000015
20,2013-05-14,short,6,2013-05-14 10:30:00-04:00,1434.3000000000002,1437.7,1426.9300000000003,2013-05-14 11:30:00-04:00,1427.0300000000002,target,33.999999999998636,203.99999999999181,203.99999999999181,86058.00000000001,7.269999999999982,72.69999999999982,436.1999999999989,15.0,421.1999999999989,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2013-05-14 09:30:00-04:00,1,risk_percent,3.3999999999998636,14.060726470588842,1437.7,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50322.60000000015,0.95,478.06470000000144,1.710126265336047,0.0095,6.0,True,50743.80000000015
21,2013-09-05,long,6,2013-09-05 11:30:00-04:00,1367.8,1364.8,1373.56,2013-09-05 14:30:00-04:00,1369.7,time_stop,30.0,180.0,180.0,82068.0,1.900000000000091,19.00000000000091,114.00000000000546,15.0,99.00000000000546,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2013-09-05 10:30:00-04:00,3,risk_percent,3.0,16.068870000000047,1364.8,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50743.80000000015,0.95,482.06610000000137,1.6173010298795076,0.0095,6.0,True,50842.800000000156
22,2013-09-18,short,5,2013-09-18 14:30:00-04:00,1341.2,1350.4,1333.89,2013-09-18 15:30:00-04:00,1350.5,stop,92.00000000000045,460.0000000000023,460.0000000000023,67060.0,-9.299999999999955,-92.99999999999955,-464.9999999999977,12.5,-477.4999999999977,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2013-09-18 13:30:00-04:00,1,risk_percent,9.200000000000045,5.250071739130425,1350.4,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50842.800000000156,0.95,483.00660000000147,1.318967484088205,0.0095,6.0,True,50365.300000000156
23,2014-01-28,long,6,2014-01-28 10:30:00-05:00,1251.1,1248.3,1255.56,2014-01-28 13:30:00-05:00,1251.0,time_stop,27.999999999999545,167.99999999999727,167.99999999999727,75066.0,-0.09999999999990905,-0.9999999999990905,-5.999999999994543,15.0,-20.999999999994543,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2014-01-28 09:30:00-05:00,3,risk_percent,2.7999999999999545,17.088226785714618,1248.3,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50365.300000000156,0.95,478.4703500000015,1.4904309117586865,0.0095,6.0,True,50344.30000000016
24,2014-03-14,long,6,2014-03-14 12:30:00-04:00,1376.6,1373.8,1381.52,2014-03-14 14:30:00-04:00,1381.42,target,27.999999999999545,167.99999999999727,167.99999999999727,82595.99999999999,4.820000000000164,48.20000000000164,289.2000000000098,15.0,274.2000000000098,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2014-03-14 11:30:00-04:00,2,risk_percent,2.7999999999999545,17.08110178571462,1373.8,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50344.30000000016,0.95,478.27085000000153,1.6406226722786834,0.0095,6.0,True,50618.500000000175
25,2014-05-02,short,6,2014-05-02 10:30:00-04:00,1290.9,1291.7,1286.4250000000002,2014-05-02 11:30:00-04:00,1291.8,stop,7.999999999999545,47.99999999999727,47.99999999999727,77454.0,-0.8999999999998636,-8.999999999998636,-53.999999999991815,15.0,-68.99999999999181,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2014-05-02 09:30:00-04:00,1,risk_percent,0.7999999999999545,60.10946875000362,1291.7,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50618.500000000175,0.95,480.87575000000163,1.5301520195185503,0.0095,6.0,True,50549.50000000018
26,2014-05-07,long,6,2014-05-07 10:30:00-04:00,1296.5,1293.8,1300.125,2014-05-07 11:30:00-04:00,1293.7,stop,27.000000000000455,162.00000000000273,162.00000000000273,77790.0,-2.7999999999999545,-27.999999999999545,-167.99999999999727,15.0,-182.99999999999727,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2014-05-07 09:30:00-04:00,1,risk_percent,2.7000000000000455,17.78593518518495,1293.8,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50549.50000000018,0.95,480.2202500000017,1.5388876250012309,0.0095,6.0,True,50366.50000000018
27,2014-07-17,short,6,2014-07-17 11:30:00-04:00,1315.5,1315.6,1310.98,2014-07-17 12:30:00-04:00,1315.6999999999998,stop,0.9999999999990905,5.999999999994543,5.999999999994543,78930.0,-0.1999999999998181,-1.999999999998181,-11.999999999989086,15.0,-26.999999999989086,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2014-07-17 10:30:00-04:00,1,risk_percent,0.09999999999990905,478.48175000043693,1315.6,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50366.50000000018,0.95,478.48175000000174,1.5671130612609516,0.0095,6.0,True,50339.50000000019
28,2014-11-07,short,6,2014-11-07 11:30:00-05:00,1163.2,1167.4,1157.8,2014-11-07 12:30:00-05:00,1167.5,stop,42.000000000000455,252.00000000000273,252.00000000000273,69792.0,-4.2999999999999545,-42.999999999999545,-257.99999999999727,15.0,-272.99999999999727,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2014-11-07 10:30:00-05:00,1,risk_percent,4.2000000000000455,11.386315476190395,1167.4,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50339.50000000019,0.95,478.2252500000018,1.3864261663306099,0.0095,6.0,True,50066.50000000019
29,2014-11-14,short,6,2014-11-14 10:30:00-05:00,1168.6000000000001,1173.3,1163.5300000000002,2014-11-14 11:30:00-05:00,1173.3999999999999,stop,46.99999999999818,281.9999999999891,281.9999999999891,70116.0,-4.799999999999727,-47.99999999999727,-287.99999999998363,15.0,-302.99999999998363,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2014-11-14 09:30:00-05:00,1,risk_percent,4.699999999999818,10.119824468085536,1173.3,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50066.50000000019,0.95,475.6317500000018,1.4004573916690748,0.0095,6.0,True,49763.500000000204
30,2014-11-19,long,6,2014-11-19 11:30:00-05:00,1178.5,1174.5,1183.57,2014-11-19 12:30:00-05:00,1183.47,target,40.0,240.0,240.0,70710.0,4.970000000000027,49.70000000000027,298.20000000000164,15.0,283.20000000000164,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2014-11-19 10:30:00-05:00,1,risk_percent,4.0,11.818831250000049,1174.5,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49763.500000000204,0.95,472.7532500000019,1.4209209561224534,0.0095,6.0,True,50046.70000000021
31,2015-01-21,long,6,2015-01-21 10:30:00-05:00,1287.8999999999999,1284.0,1294.07,2015-01-21 12:30:00-05:00,1293.97,target,38.999999999998636,233.99999999999181,233.99999999999181,77274.0,6.070000000000164,60.70000000000164,364.2000000000098,15.0,349.2000000000098,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2015-01-21 09:30:00-05:00,2,risk_percent,3.8999999999998636,12.190862820513297,1284.0,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50046.70000000021,0.95,475.443650000002,1.5440378686306926,0.0095,6.0,True,50395.90000000022
32,2015-03-17,short,6,2015-03-17 10:30:00-04:00,1156.1000000000001,1158.8,1152.8000000000002,2015-03-17 11:30:00-04:00,1152.9,target,26.99999999999818,161.9999999999891,161.9999999999891,69366.0,3.2000000000000455,32.000000000000455,192.00000000000273,15.0,177.00000000000273,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2015-03-17 09:30:00-04:00,1,risk_percent,2.699999999999818,17.73189074074201,1158.8,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50395.90000000022,0.95,478.76105000000206,1.376421494605706,0.0095,6.0,True,50572.90000000022
33,2015-03-18,short,6,2015-03-18 14:30:00-04:00,1166.2,1172.4,1161.5700000000002,2015-03-18 15:30:00-04:00,1170.3999999999999,eod_flat,62.000000000000455,372.00000000000273,372.00000000000273,69972.0,-4.199999999999818,-41.99999999999818,-251.9999999999891,15.0,-266.9999999999891,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2015-03-18 13:30:00-04:00,1,risk_percent,6.2000000000000455,7.749073387096751,1172.4,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50572.90000000022,0.95,480.4425500000021,1.3835868617381977,0.0095,6.0,True,50305.90000000023
34,2015-05-19,long,6,2015-05-19 10:30:00-04:00,1208.3,1207.0,1211.5249999999999,2015-05-19 12:30:00-04:00,1206.9,stop,12.999999999999545,77.99999999999727,77.99999999999727,72498.0,-1.3999999999998636,-13.999999999998636,-83.99999999999181,15.0,-98.99999999999181,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2015-05-19 09:30:00-04:00,2,risk_percent,1.2999999999999545,36.762003846155295,1207.0,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50305.90000000023,0.95,477.90605000000215,1.4411430865961978,0.0095,6.0,True,50206.900000000234
35,2016-01-06,long,6,2016-01-06 10:30:00-05:00,1088.1,1087.4,1091.995,2016-01-06 12:30:00-05:00,1091.895,target,6.999999999998181,41.999999999989086,41.999999999989086,65285.99999999999,3.7950000000000728,37.95000000000073,227.70000000000437,15.0,212.70000000000437,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2016-01-06 09:30:00-05:00,2,risk_percent,0.6999999999998181,68.13793571430374,1087.4,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50206.900000000234,0.95,476.9655500000022,1.3003391964052688,0.0095,6.0,True,50419.60000000024
36,2016-03-11,long,6,2016-03-11 10:30:00-05:00,1257.3,1255.3,1264.0249999999999,2016-03-11 13:30:00-05:00,1260.1000000000001,time_stop,20.0,120.0,120.0,75438.0,2.800000000000182,28.00000000000182,168.0000000000109,15.0,153.0000000000109,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2016-03-11 09:30:00-05:00,3,risk_percent,2.0,23.949310000000114,1255.3,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50419.60000000024,0.95,478.98620000000227,1.4962038572301177,0.0095,6.0,True,50572.60000000025
37,2016-03-16,short,6,2016-03-16 14:30:00-04:00,1253.3000000000002,1255.7,1247.3300000000002,2016-03-16 15:30:00-04:00,1255.8,stop,23.999999999998636,143.99999999999181,143.99999999999181,75198.00000000001,-2.4999999999997726,-24.999999999997726,-149.99999999998636,15.0,-164.99999999998636,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2016-03-16 13:30:00-04:00,1,risk_percent,2.3999999999998636,20.01832083333457,1255.7,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50572.60000000025,0.95,480.4397000000024,1.4869316586451882,0.0095,6.0,True,50407.60000000027
38,2016-05-03,long,6,2016-05-03 10:30:00-04:00,1288.8999999999999,1287.1,1294.5149999999999,2016-05-03 13:30:00-04:00,1287.0,stop,17.999999999999545,107.99999999999727,107.99999999999727,77334.0,-1.8999999999998636,-18.999999999998636,-113.99999999999181,15.0,-128.99999999999181,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2016-05-03 09:30:00-04:00,3,risk_percent,1.7999999999999545,26.604011111111923,1287.1,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50407.60000000027,0.95,478.8722000000025,1.5341734182940585,0.0095,6.0,True,50278.600000000275
