config_id,symbol,signal_time,signal_actionable_time,direction,filter_family,filter_label,stop_multiplier,target_multiplier,entry_delay_minutes,skipped_by_filter,filter_reason,executed,pnl,net_pnl_usd,gross_pnl_usd,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,exit_reason,holding_minutes,mfe_ticks_1m,mae_ticks_1m,quantity,session_date,signal_timeframe,family,cluster_id,variant_time_stop_bars,fold_id
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-03-20 13:30:00-04:00,2024-03-20 14:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,none,True,-26.25,-26.25,-23.75,2024-03-20 14:46:00-04:00,2024-03-20 14:47:00-04:00,2083.2000000000003,2087.8500000000004,2059.6200000000003,2087.9500000000003,stop_1m,1.0,13.000000000001819,55.99999999999909,1,2024-03-20,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-03-20 14:30:00-04:00,2024-03-20 15:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-03-20 15:46:00-04:00,,2101.7000000000003,2102.675,2076.03,,,,,,1,2024-03-20,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-03-21 09:30:00-04:00,2024-03-21 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2024-03-21 10:46:00-04:00,,2128.3,,,,,,,,1,2024-03-21,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-04-01 09:30:00-04:00,2024-04-01 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,none,True,-19.874999999999545,-19.874999999999545,-17.374999999999545,2024-04-01 10:46:00-04:00,2024-04-01 11:40:00-04:00,2128.5,2125.125,2146.6,2125.025,stop_1m,54.0,45.0,35.99999999999909,1,2024-04-01,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-04-02 09:30:00-04:00,2024-04-02 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,none,True,-13.125,-13.125,-10.625,2024-04-02 10:46:00-04:00,2024-04-02 10:47:00-04:00,2084.9,2082.875,2104.7200000000003,2082.775,stop_1m,1.0,1.999999999998181,25.0,1,2024-04-02,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-04-03 09:30:00-04:00,2024-04-03 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2024-04-03 10:46:00-04:00,,2096.9,,,,,,,,1,2024-04-03,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-04-12 09:30:00-04:00,2024-04-12 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-04-12 10:46:00-04:00,,2032.1999999999998,2030.3999999999999,2062.7799999999997,,,,,,1,2024-04-12,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-04-15 09:30:00-04:00,2024-04-15 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,none,True,-13.49999999999909,-13.49999999999909,-10.99999999999909,2024-04-15 10:46:00-04:00,2024-04-15 10:47:00-04:00,2011.5,2009.4,2036.8200000000002,2009.3000000000002,stop_1m,1.0,10.99999999999909,20.99999999999909,1,2024-04-15,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-04-19 09:30:00-04:00,2024-04-19 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,none,True,8.000000000000682,8.000000000000682,10.500000000000682,2024-04-19 10:46:00-04:00,2024-04-19 13:46:00-04:00,1961.6000000000001,1971.0500000000002,1933.7600000000002,1959.5,time_stop_1m,180.0,117.00000000000045,50.99999999999909,1,2024-04-19,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-05-03 09:30:00-04:00,2024-05-03 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-05-03 10:46:00-04:00,,2047.6,2042.35,2076.8199999999997,,,,,,1,2024-05-03,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-05-15 09:30:00-04:00,2024-05-15 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,none,True,18.00000000000182,18.00000000000182,20.50000000000182,2024-05-15 10:46:00-04:00,2024-05-15 13:46:00-04:00,2109.7,2104.45,2127.39,2113.8,time_stop_1m,180.0,97.00000000000273,8.999999999996362,1,2024-05-15,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-05-23 09:30:00-04:00,2024-05-23 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,none,True,-6.375000000000455,-6.375000000000455,-3.8750000000004547,2024-05-23 10:46:00-04:00,2024-05-23 10:47:00-04:00,2072.4,2071.725,2087.52,2071.625,stop_1m,1.0,7.9999999999972715,9.00000000000091,1,2024-05-23,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-06-03 09:30:00-04:00,2024-06-03 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2024-06-03 10:46:00-04:00,,2074.4,,,,,,,,1,2024-06-03,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-06-12 09:30:00-04:00,2024-06-12 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-06-12 10:46:00-04:00,,2087.6,2093.225,2064.37,,,,,,1,2024-06-12,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-06-12 14:30:00-04:00,2024-06-12 15:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-06-12 15:46:00-04:00,,2056.4,2055.05,2082.8,,,,,,1,2024-06-12,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-07-01 09:30:00-04:00,2024-07-01 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-07-01 10:46:00-04:00,,2047.1,2046.5,2068.37,,,,,,1,2024-07-01,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-07-11 09:30:00-04:00,2024-07-11 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2024-07-11 10:46:00-04:00,,2137.4,,,,,,,,1,2024-07-11,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-07-12 09:30:00-04:00,2024-07-12 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,none,True,29.500000000000455,29.500000000000455,32.000000000000455,2024-07-12 10:46:00-04:00,2024-07-12 13:46:00-04:00,2180.5,2184.8500000000004,2154.43,2174.1,time_stop_1m,180.0,154.0000000000009,1.999999999998181,1,2024-07-12,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-07-15 09:30:00-04:00,2024-07-15 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-07-15 10:46:00-04:00,,2199.6,2202.2999999999997,2170.8199999999997,,,,,,1,2024-07-15,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-07-16 09:30:00-04:00,2024-07-16 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-07-16 10:46:00-04:00,,2250.0,2254.7250000000004,2219.62,,,,,,1,2024-07-16,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-07-18 09:30:00-04:00,2024-07-18 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-07-18 10:46:00-04:00,,2261.7000000000003,2279.55,2228.09,,,,,,1,2024-07-18,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-07-25 09:30:00-04:00,2024-07-25 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-07-25 10:46:00-04:00,,2241.8,2245.775,2209.0400000000004,,,,,,1,2024-07-25,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-08-01 09:30:00-04:00,2024-08-01 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2024-08-01 10:46:00-04:00,,2221.4,,,,,,,,1,2024-08-01,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-08-23 09:30:00-04:00,2024-08-23 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2024-08-23 10:46:00-04:00,,2222.4,,,,,,,,1,2024-08-23,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-08-23 10:30:00-04:00,2024-08-23 11:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,none,True,1.5000000000009095,1.5000000000009095,4.0000000000009095,2024-08-23 11:46:00-04:00,2024-08-23 14:46:00-04:00,2223.4,2229.3250000000003,2195.34,2222.6,time_stop_1m,180.0,87.00000000000273,50.0,1,2024-08-23,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-09-03 09:30:00-04:00,2024-09-03 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2024-09-03 10:46:00-04:00,,2173.1,,,,,,,,1,2024-09-03,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-09-04 09:30:00-04:00,2024-09-04 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2024-09-04 10:46:00-04:00,,2169.7000000000003,,,,,,,,1,2024-09-04,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-09-06 09:30:00-04:00,2024-09-06 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2024-09-06 10:46:00-04:00,,2104.7,,,,,,,,1,2024-09-06,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-09-25 09:30:00-04:00,2024-09-25 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,none,True,-35.249999999998636,-35.249999999998636,-32.749999999998636,2024-09-25 10:46:00-04:00,2024-09-25 11:28:00-04:00,2240.2,2233.75,2259.45,2233.65,stop_1m,42.0,19.00000000000091,67.99999999999727,1,2024-09-25,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-09-26 09:30:00-04:00,2024-09-26 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-09-26 10:46:00-04:00,,2236.5,2232.675,2255.28,,,,,,1,2024-09-26,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-10-01 09:30:00-04:00,2024-10-01 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-10-01 10:46:00-04:00,,2213.4,2204.475,2241.21,,,,,,1,2024-10-01,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-10-04 09:30:00-04:00,2024-10-04 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-10-04 10:46:00-04:00,,2215.2999999999997,2214.1,2241.5199999999995,,,,,,1,2024-10-04,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-10-17 09:30:00-04:00,2024-10-17 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-10-17 10:46:00-04:00,,2289.4,2287.3,2311.05,,,,,,1,2024-10-17,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-10-30 09:30:00-04:00,2024-10-30 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-10-30 10:46:00-04:00,,2264.6,2274.35,2242.09,,,,,,1,2024-10-30,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-10-31 09:30:00-04:00,2024-10-31 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2024-10-31 10:46:00-04:00,,2224.9,,,,,,,,1,2024-10-31,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-11-15 09:30:00-05:00,2024-11-15 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2024-11-15 10:46:00-05:00,,2318.4,,,,,,,,1,2024-11-15,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-11-25 09:30:00-05:00,2024-11-25 10:30:00-05:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2024-11-25 10:46:00-05:00,,2469.9,,,,,,,,1,2024-11-25,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-12-05 09:30:00-05:00,2024-12-05 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-12-05 10:46:00-05:00,,2411.5,2410.0,2431.64,,,,,,1,2024-12-05,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-12-27 09:30:00-05:00,2024-12-27 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,none,True,-31.124999999999545,-31.124999999999545,-28.624999999999545,2024-12-27 10:46:00-05:00,2024-12-27 11:14:00-05:00,2262.1,2256.475,2292.25,2256.375,stop_1m,28.0,50.99999999999909,65.99999999999909,1,2024-12-27,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-12-30 09:30:00-05:00,2024-12-30 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,none,True,122.5,122.5,125.0,2024-12-30 10:46:00-05:00,2024-12-30 13:46:00-05:00,2230.5,2220.75,2262.09,2255.5,time_stop_1m,180.0,270.9999999999991,70.0,1,2024-12-30,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2025-01-07 09:30:00-05:00,2025-01-07 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2025-01-07 10:46:00-05:00,,2258.1,,,,,,,,1,2025-01-07,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_4
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2025-01-08 09:30:00-05:00,2025-01-08 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2025-01-08 10:46:00-05:00,,2233.0,2227.6000000000004,2262.89,,,,,,1,2025-01-08,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_4
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2025-01-27 09:30:00-05:00,2025-01-27 10:30:00-05:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2025-01-27 10:46:00-05:00,,2316.1,2325.1,2295.7799999999997,,,,,,1,2025-01-27,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_4
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2025-02-03 09:30:00-05:00,2025-02-03 10:30:00-05:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2025-02-03 10:46:00-05:00,,2277.3,2278.275,2241.4300000000003,,,,,,1,2025-02-03,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_4
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2025-02-07 10:30:00-05:00,2025-02-07 11:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2025-02-07 11:46:00-05:00,,2288.5,2284.5249999999996,2309.48,,,,,,1,2025-02-07,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_4
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2025-02-20 09:30:00-05:00,2025-02-20 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2025-02-20 10:46:00-05:00,,2259.7,2258.05,2277.7599999999998,,,,,,1,2025-02-20,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_4
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2025-02-21 09:30:00-05:00,2025-02-21 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2025-02-21 10:46:00-05:00,,2240.7999999999997,,,,,,,,1,2025-02-21,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_4
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2025-02-24 09:30:00-05:00,2025-02-24 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2025-02-24 10:46:00-05:00,,2184.2999999999997,2176.425,2212.39,,,,,,1,2025-02-24,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_4
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2025-02-25 09:30:00-05:00,2025-02-25 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2025-02-25 10:46:00-05:00,,2169.9,2162.25,2200.39,,,,,,1,2025-02-25,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_4
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2025-03-04 09:30:00-05:00,2025-03-04 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2025-03-04 10:46:00-05:00,,2062.7,2054.225,2103.68,,,,,,1,2025-03-04,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_4
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2025-03-28 09:30:00-04:00,2025-03-28 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2025-03-28 10:46:00-04:00,,2043.8999999999999,,,,,,,,1,2025-03-28,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_4
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2025-04-01 09:30:00-04:00,2025-04-01 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,none,True,154.75000000000023,154.75000000000023,157.25000000000023,2025-04-01 10:46:00-04:00,2025-04-01 12:20:00-04:00,2012.5,2001.4,2044.05,2043.95,target_1m,94.0,319.0000000000009,19.00000000000091,1,2025-04-01,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_4
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2025-04-02 09:30:00-04:00,2025-04-02 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2025-04-02 10:46:00-04:00,,2033.5,,,,,,,,1,2025-04-02,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_4
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2025-04-04 09:30:00-04:00,2025-04-04 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,invalid_stop_geometry,False,,,,2025-04-04 10:46:00-04:00,,1804.6,,,,,,,,1,2025-04-04,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_4
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2025-05-06 09:30:00-04:00,2025-05-06 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2025-05-06 10:46:00-04:00,,1999.8000000000002,2000.625,1973.2800000000002,,,,,,1,2025-05-06,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_4
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2025-05-12 09:30:00-04:00,2025-05-12 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2025-05-12 10:46:00-04:00,,2093.2,2085.325,2126.97,,,,,,1,2025-05-12,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_4
