variant_name,family,horizon,asset_count,overall_net_pnl,overall_sharpe,overall_sortino,overall_max_drawdown,overall_profit_factor,overall_win_rate,overall_average_trade,overall_trade_count,overall_n_days_traded,overall_participation_rate,overall_trades_per_month,overall_longest_losing_streak_trade,overall_longest_losing_streak_daily,is_net_pnl,is_sharpe,is_sortino,is_max_drawdown,is_profit_factor,is_win_rate,is_average_trade,is_trade_count,is_n_days_traded,is_participation_rate,is_trades_per_month,is_longest_losing_streak_trade,is_longest_losing_streak_daily,oos_net_pnl,oos_sharpe,oos_sortino,oos_max_drawdown,oos_profit_factor,oos_win_rate,oos_average_trade,oos_trade_count,oos_n_days_traded,oos_participation_rate,oos_trades_per_month,oos_longest_losing_streak_trade,oos_longest_losing_streak_daily,oos_sharpe_delta_vs_baseline,oos_max_drawdown_improvement_vs_baseline,oos_trade_retention_vs_baseline,oos_net_pnl_retention_vs_baseline,oos_assets_sharpe_improved,oos_assets_dd_improved,oos_assets_with_value,verdict,threshold,multiplier
adverse_downsize__session__t85__m50,adverse_downsize,session,4,36811.75000000961,0.4083676847239065,0.4480533985451271,-27845.749999996748,1.0519902521146216,0.4586092715231788,15.236651490070203,2416,1010,0.8867427568042142,44.54433713784021,13,7,15087.500000007247,0.24047202027511863,0.2629057932875038,-20836.99999999675,1.0308670232272583,0.4572986069049061,9.13840096911402,1651,697,0.8745294855708908,43.50188205771644,13,7,21724.250000002372,0.7932110532866743,0.8769137896076726,-14418.749999999483,1.0990795206164472,0.46143790849673205,28.397712418303755,765,313,0.9152046783625731,46.97368421052632,13,6,-0.050362423643103504,-0.056338028169052395,0.9896507115135834,0.9038213513063789,2,2,2,no_value,85,50
three_state_modulation__60m__t80__m50,three_state_modulation,60m,4,33122.75000000761,0.43169145713021484,0.46030028588799743,-22483.99999999787,1.058551302600885,0.44930321960595865,15.916746756370788,2081,954,0.8375768217734855,38.36786654960491,13,8,14572.000000005772,0.27372661931816894,0.28968226258642815,-14232.749999997868,1.0367903615918066,0.4499654934437543,10.05659075224691,1449,666,0.835633626097867,38.17942283563363,13,8,18550.75000000184,0.7901658706498678,0.856568714688154,-18024.999999999287,1.1093647520748373,0.4477848101265823,29.35245253164848,632,288,0.8421052631578947,38.80701754385965,11,4,-0.053407606279910036,-0.3205370061723172,0.8175937904269082,0.7717902313196838,1,2,1,no_value,80,50
combined_overlay__30m__t90__m75,combined_overlay,30m,4,26586.500000009757,0.2938594813458747,0.32033466297298707,-23010.999999996733,1.0366670137550573,0.4573839662447257,11.217932489455594,2370,1009,0.8858647936786654,43.69622475856014,13,8,5041.000000007296,0.0799144348194595,0.08652382201500207,-21482.499999996748,1.0100972620115451,0.4560643564356436,3.119430693073822,1616,695,0.8720200752823086,42.57967377666249,13,8,21545.500000002456,0.7871035195322675,0.8711164695039488,-16083.999999999041,1.0954036183456868,0.46021220159151194,28.57493368700591,754,314,0.9181286549707602,46.29824561403509,13,6,-0.05646995739751026,-0.17833659957143544,0.9754204398447607,0.8963845897820031,1,2,1,no_value,90,75
three_state_modulation__session__t85__m75,three_state_modulation,session,4,34821.250000008564,0.40956565049567867,0.43387483048784664,-29128.499999997202,1.0543450270310906,0.45746164574616455,16.188400743844056,2151,962,0.8446005267778753,39.658472344161545,13,7,14577.75000000647,0.24606553728018654,0.2598756865579972,-20095.999999997206,1.0326315059033564,0.4546675621222297,9.790295500340141,1489,667,0.8368883312421581,39.23337515683814,13,7,20243.500000002095,0.7857179474862921,0.8378231593945458,-15095.249999999527,1.1043449799103757,0.4637462235649547,30.579305135954826,662,295,0.8625730994152047,40.64912280701755,11,6,-0.05785552944348571,-0.10589937544648183,0.8564036222509702,0.8422158429023132,2,3,2,no_value,85,75
adverse_downsize__90m__t95__m50,adverse_downsize,90m,4,36944.75000000996,0.40076481007570847,0.44287695012884204,-24593.24999999634,1.0501750945415598,0.45824763471822294,15.19734677088028,2431,1014,0.8902546093064091,44.82089552238806,13,8,14875.750000007523,0.2322242168419552,0.2547664024842413,-19218.249999996355,1.0294320009140925,0.4572289156626506,8.961295180727424,1660,698,0.875784190715182,43.73902132998746,13,8,22069.000000002437,0.7850757446492033,0.8816956398686259,-14749.49999999903,1.0955828293929555,0.4604409857328145,28.623865110249593,771,316,0.9239766081871345,47.3421052631579,13,6,-0.05849773228057453,-0.08056924119490055,0.9974126778783958,0.9181644200366181,0,1,0,no_value,95,50
adverse_downsize__30m__t90__m25,adverse_downsize,30m,4,24990.75000000973,0.2793228185730275,0.3038191075538715,-24169.249999996762,1.0348361641223507,0.4580751755472945,10.322490706323721,2421,1013,0.8893766461808604,44.63652326602283,13,8,3968.000000007244,0.06333940132960278,0.06829094905377682,-21526.999999996773,1.0079949145251503,0.45614035087719296,2.400483968546427,1653,697,0.8745294855708908,43.554579673776665,13,8,21022.75000000248,0.7843415247457862,0.8707096871559159,-16878.24999999904,1.095098025911061,0.4622395833333333,27.373372395836565,768,316,0.9239766081871345,47.15789473684211,13,6,-0.059231952183991576,-0.23652447847032043,0.9935316946959897,0.8746359627225955,1,1,1,no_value,90,25
adverse_downsize__90m__t90__m25,adverse_downsize,90m,4,30364.25000000964,0.3395334595137236,0.3685874840290992,-27759.74999999664,1.0427765505738102,0.45800250731299624,12.688779774345859,2393,1007,0.884108867427568,44.120280948200175,13,7,8843.750000007312,0.14292933877840752,0.1540300408107471,-19669.74999999662,1.018116721362536,0.4559902200488998,5.405715158928675,1636,694,0.8707653701380176,43.10664993726475,13,7,21520.500000002332,0.7818322727021051,0.8620590421803765,-17592.49999999948,1.097079123060279,0.4623513870541612,28.428665786000437,757,313,0.9152046783625731,46.48245614035088,13,5,-0.06174120422767271,-0.28885144416569886,0.9793014230271668,0.8953444832750916,1,1,0,no_value,90,25
combined_overlay__30m__t90__m50,combined_overlay,30m,4,25173.000000009706,0.28044310289658775,0.30411563022525334,-23513.999999996766,1.034987197559958,0.4573839662447257,10.621518987345867,2370,1009,0.8858647936786654,43.69622475856014,13,8,4104.000000007239,0.06541420143335193,0.07050218290777091,-21757.99999999678,1.0082630567471207,0.4560643564356436,2.539603960400519,1616,695,0.8720200752823086,42.57967377666249,13,8,21069.000000002467,0.7802304515258859,0.8579176134862819,-16706.49999999904,1.0945547648192133,0.46021220159151194,27.942970822284437,754,314,0.9181286549707602,46.29824561403509,13,6,-0.06334302540389192,-0.22394183043647276,0.9754204398447607,0.8765601597603714,1,2,1,no_value,90,50
three_state_modulation__30m__t85__m25,three_state_modulation,30m,4,32528.250000007472,0.43505525907980097,0.46619905083751106,-18013.999999998046,1.059629062711972,0.45337773549000954,15.474904852524963,2102,958,0.8410886742756805,38.7550482879719,13,7,14960.250000005617,0.2863970687367657,0.3068371889274124,-12510.5,1.0395008350220953,0.45085910652920963,10.281958762890458,1455,666,0.835633626097867,38.33751568381431,13,6,17568.00000000185,0.779962100365002,0.8358131918166422,-15786.499999999576,1.1053379502630876,0.45904173106646057,27.15301391035835,647,292,0.8538011695906432,39.728070175438596,12,7,-0.06361137656477578,-0.15654132859581416,0.8369987063389392,0.7309036445332016,3,3,2,no_value,85,25
combined_overlay__session__t85__m75,combined_overlay,session,4,37562.00000000955,0.4197670173245507,0.45111881301850293,-31478.749999996748,1.0545348757441397,0.45675675675675675,16.919819819824124,2220,971,0.8525021949078139,40.930640913081646,13,7,16409.00000000719,0.2631913086704065,0.2809242452988263,-21803.749999996755,1.0344328670308967,0.45323741007194246,10.73185088293472,1529,672,0.8431618569636136,40.28732747804266,13,7,21153.000000002365,0.7798455421474189,0.8511504876333629,-16720.499999999472,1.099674983124816,0.4645441389290883,30.612156295227734,691,299,0.8742690058479532,42.429824561403514,12,6,-0.06372793478235894,-0.22496749024712379,0.8939197930142303,0.8800549176235719,2,2,2,no_value,85,75
adverse_downsize__30m__t80__m25,adverse_downsize,30m,4,27930.750000009168,0.33066000377622545,0.3601970971049085,-22818.999999997446,1.0418908415176278,0.4559563758389262,11.71591862416492,2384,1005,0.8823529411764706,43.954345917471464,13,10,8147.250000006873,0.13811653976387472,0.14958760669304422,-17796.24999999746,1.0176579210587209,0.45482483097725873,5.007529194841348,1627,690,0.8657465495608532,42.86951066499373,13,10,19783.5000000023,0.77684052620065,0.8573082629570303,-16144.49999999949,1.0963369932154945,0.4583883751651255,26.134081902248745,757,315,0.9210526315789473,46.48245614035088,13,6,-0.06673295072912777,-0.1827689151816447,0.9793014230271668,0.8230778831752475,0,1,0,no_value,80,25
combined_overlay__90m__t95__m25,combined_overlay,90m,4,37695.75000000984,0.41056513661259475,0.45135325845394625,-23896.749999996366,1.0516916880816112,0.4594820384294068,15.745927318299849,2394,1007,0.884108867427568,44.13871817383669,13,8,15957.50000000744,0.2501364442415441,0.27322752772132786,-18270.499999996377,1.0318636199129056,0.45843520782396086,9.753973105139021,1636,694,0.8707653701380176,43.10664993726475,13,8,21738.250000002394,0.7762844048381992,0.8656041235100632,-15328.249999999041,1.0951613309212884,0.46174142480211083,28.67843007915883,758,313,0.9152046783625731,46.54385964912281,13,5,-0.06728907209157864,-0.12296928515175344,0.9805950840879689,0.9044038109502472,0,1,0,no_value,95,25
adverse_downsize__60m__t90__m50,adverse_downsize,60m,4,32546.50000000985,0.3599974332186999,0.39434715047619234,-23992.749999996624,1.0450669100957068,0.45821325648414984,13.399135446689934,2429,1013,0.8893766461808604,44.78402107111501,13,8,11259.750000007387,0.17903155595382741,0.19420831475182976,-18903.999999996624,1.0226557630871023,0.45690174804098854,6.787070524416749,1659,698,0.875784190715182,43.712672521957344,13,8,21286.750000002463,0.7741243870248106,0.8668280532888564,-14689.249999999474,1.0945283739436773,0.461038961038961,27.64512987013307,770,315,0.9210526315789473,47.280701754385966,13,6,-0.06944908990496723,-0.0761552409385178,0.9961190168175937,0.8856194874355242,1,3,1,no_value,90,50
combined_overlay__30m__t90__m25,combined_overlay,30m,4,23669.750000009655,0.2652060254607643,0.28736826398359244,-24067.49999999428,1.0331416153942956,0.45754119138149557,9.999894381077167,2367,1009,0.8858647936786654,43.64091308165057,13,8,3051.5000000071805,0.048825361378239535,0.05257366636500801,-21825.999999996817,1.0061739572911617,0.4560643564356436,1.888304455449988,1616,695,0.8720200752823086,42.57967377666249,13,8,20618.250000002474,0.7712730006520137,0.8479588606861705,-17345.24999999904,1.0937420080087692,0.4607190412782956,27.454394141148434,751,314,0.9181286549707602,46.1140350877193,13,6,-0.07230047627776415,-0.27073755929597904,0.9715394566623544,0.8578070394408529,1,1,1,no_value,90,25
three_state_modulation__90m__t95__m75,three_state_modulation,90m,4,36594.00000000933,0.4169213543267558,0.4583334856589415,-23530.249999996606,1.0529797872860378,0.45815722738799664,15.4666103127681,2366,1004,0.8814749780509219,43.62247585601405,13,8,16339.250000007047,0.26677787416699483,0.29168892151254,-17333.99999999661,1.0342546057945294,0.458641975308642,10.085956790127806,1620,693,0.8695106649937264,42.68506900878294,13,8,20254.750000002285,0.7638880707396054,0.8500888035089013,-16275.99999999949,1.0947714788370058,0.4571045576407507,27.15113941019073,746,311,0.9093567251461988,45.80701754385965,13,5,-0.07968540619017239,-0.19240279125996185,0.9650711513583441,0.8426838908304288,0,2,0,no_value,95,75
combined_overlay__session__t85__m50,combined_overlay,session,4,37231.75000000941,0.4171135747577619,0.4492727591098004,-31283.999999996828,1.0544042662162314,0.45675675675675675,16.771058558562796,2220,971,0.8525021949078139,40.930640913081646,13,7,16555.000000007087,0.26634289683629225,0.28536594223783757,-21607.74999999683,1.0349189039830484,0.45323741007194246,10.827338129501038,1529,672,0.8431618569636136,40.28732747804266,13,7,20676.750000002325,0.7632078478287624,0.8318051225445854,-16381.749999999489,1.0983412998501945,0.4645441389290883,29.92293777134924,691,299,0.8742690058479532,42.429824561403514,12,6,-0.08036562910101541,-0.20015018590088976,0.8939197930142303,0.8602408886670072,2,2,2,no_value,85,50
adverse_downsize__90m__t95__m25,adverse_downsize,90m,4,36776.00000000988,0.40029872929750965,0.44152263839491307,-24713.999999996373,1.0502916391312471,0.458298926507019,15.184145334438432,2422,1012,0.8884986830553117,44.654960491659345,13,8,15433.250000007465,0.24176878884532912,0.2650547822102535,-18747.749999996373,1.0307355358816237,0.4571256038647343,9.319595410632527,1656,697,0.8745294855708908,43.63362609786701,13,8,21342.750000002416,0.7616774325833582,0.8514327614516755,-15588.749999999038,1.0931492410777242,0.4608355091383812,27.862597911230306,766,315,0.9210526315789473,47.03508771929825,13,6,-0.08189604434641962,-0.14205388377077688,0.9909443725743855,0.8879493260109921,0,1,0,no_value,95,25
three_state_modulation__60m__t90__m50,three_state_modulation,60m,4,32015.000000008487,0.39357499785197725,0.42365393675123414,-20583.999999997606,1.0512039485337683,0.4545857332742579,14.184758529024585,2257,990,0.8691834942932397,41.61281826163301,13,7,13286.250000006412,0.23425880309722166,0.2515964624673565,-13513.499999998667,1.0305615633351102,0.4538411878631375,8.577307940610982,1549,685,0.8594730238393977,40.81430363864492,13,7,18728.75000000208,0.76079928869513,0.8227983586752057,-16914.49999999955,1.0983097778302815,0.4562146892655367,26.453036723166782,708,305,0.8918128654970761,43.473684210526315,12,6,-0.08277418823464777,-0.23918020476571134,0.9159120310478654,0.7791957896488659,1,3,1,no_value,90,50
adverse_downsize__90m__t85__m50,adverse_downsize,90m,4,28912.500000009702,0.3261506768463466,0.35556301352560993,-25704.24999999649,1.04073768138661,0.457319587628866,11.922680412375135,2425,1013,0.8893766461808604,44.71027216856892,13,8,8248.250000007292,0.1342274896752675,0.14522503530555234,-19902.99999999648,1.0169234359812311,0.45624622812311405,4.977821363915083,1657,698,0.875784190715182,43.659974905897116,13,8,20664.250000002412,0.7604400251060005,0.8428524680215242,-15401.749999999476,1.092940911901963,0.4596354166666667,26.906575520836473,768,315,0.9210526315789473,47.15789473684211,13,6,-0.0831334518237773,-0.1283539991575367,0.9935316946959897,0.8597208354135577,0,2,0,no_value,85,50
three_state_modulation__60m__t90__m75,three_state_modulation,60m,4,32920.25000000902,0.38796791708891637,0.418154778801754,-21483.499999997464,1.0495954207443619,0.45530603258476443,14.495926904451354,2271,995,0.8735733099209834,41.87093942054433,13,7,13437.000000006796,0.22697542707254484,0.24344457009204679,-14623.499999998543,1.0292211287223818,0.45507060333761234,8.624518613611551,1558,688,0.863237139272271,41.05144291091594,13,7,19483.250000002226,0.7598254077000473,0.8279465575275714,-16741.99999999952,1.0955353968740547,0.45582047685834504,27.325736325388817,713,307,0.8976608187134503,43.780701754385966,12,5,-0.08374806922973055,-0.22654261067057835,0.9223803363518758,0.8105862040273011,3,3,3,no_value,90,75
three_state_modulation__90m__t85__m75,three_state_modulation,90m,4,26752.25000000881,0.3237906908315079,0.3446889396898081,-27058.249999996922,1.0418421346922033,0.45226130653266333,12.221219735042856,2189,981,0.8612818261633012,40.359086918349426,13,7,7690.750000006643,0.13403375833191386,0.142073538302028,-18840.74999999693,1.0174000935531626,0.45296864576384255,5.130587058043124,1499,679,0.8519447929736512,39.49686323713927,13,7,19061.500000002172,0.7556940303314414,0.8118465636195484,-18042.24999999914,1.0965790843695935,0.45072463768115945,27.625362318843727,690,302,0.8830409356725146,42.36842105263158,11,5,-0.08787944659833635,-0.3218007655818196,0.8926261319534282,0.7930396072557913,1,2,1,no_value,85,75
three_state_modulation__90m__t90__m75,three_state_modulation,90m,4,29340.75000000906,0.3456534947079941,0.3690451522330446,-27229.499999996893,1.0441324284962898,0.4547053649956025,12.90270448549211,2274,990,0.8691834942932397,41.92625109745391,13,7,9754.250000006858,0.16553012162415515,0.17550034347562155,-18416.99999999687,1.0212357986243172,0.45437017994858614,6.268798200518546,1556,685,0.8594730238393977,40.99874529485571,13,7,19586.500000002197,0.7551055859348352,0.8186991356808497,-18892.24999999949,1.095309696295092,0.4554317548746518,27.27924791086657,718,305,0.8918128654970761,44.08771929824562,11,5,-0.08846789099494257,-0.38407296836944654,0.9288486416558862,0.8148818439008225,2,2,2,no_value,90,75
three_state_modulation__session__t80__m50,three_state_modulation,session,4,30854.250000007414,0.3926697622466881,0.4111276102402217,-22373.999999997613,1.0541898720171272,0.4544564152791381,15.109818805096676,2042,940,0.8252853380158033,37.648814749780506,13,6,13156.000000005644,0.238922733095023,0.2525628471488173,-14485.249999997626,1.0328751445440736,0.450070323488045,9.251758087205095,1422,659,0.8268506900878294,37.468005018820584,13,6,17698.250000001768,0.7530221806194403,0.7700574407332904,-14487.499999999534,1.1046043775645873,0.4645161290322581,28.545564516131883,620,281,0.8216374269005848,38.07017543859649,11,6,-0.09055129631033754,-0.06137475045334741,0.8020698576972833,0.7363225994341794,2,3,1,no_value,80,50
adverse_downsize__60m__t85__m75,adverse_downsize,60m,4,33916.00000000991,0.3738101926184577,0.4115150120442534,-23979.499999996406,1.0465886320358802,0.4589153656532457,13.934264585049265,2434,1014,0.8902546093064091,44.876207199297625,13,8,13281.25000000745,0.2101713644862591,0.22935688317510838,-19180.7499999964,1.0265563522044798,0.45755568934376883,7.995936183026761,1661,698,0.875784190715182,43.76537013801757,13,8,20634.750000002463,0.7496853036669466,0.8417310248200198,-14517.74999999903,1.090553729489684,0.46183699870633893,26.694372574388698,773,316,0.9239766081871345,47.46491228070176,13,6,-0.09388817326283116,-0.06359090825839867,1.0,0.8584935097354105,1,2,1,no_value,85,75
combined_overlay__90m__t90__m25,combined_overlay,90m,4,29089.00000000957,0.32643627222246835,0.35148385698975787,-28327.499999996646,1.041246322673191,0.45732758620689656,12.538362068969644,2320,997,0.8753292361720808,42.774363476733974,13,7,8724.50000000727,0.1414925564472993,0.1514616932267374,-19287.499999997777,1.0179909132948248,0.4562066792690611,5.497479521113592,1587,690,0.8657465495608532,41.81555834378921,13,7,20364.50000000231,0.7425845650171451,0.8094255622968687,-18865.999999999483,1.0924350294923442,0.4597544338335607,27.782401091408335,733,307,0.8976608187134503,45.00877192982456,13,5,-0.1009889119126327,-0.3821498562245348,0.9482535575679172,0.8472499583957481,1,1,0,no_value,90,25
combined_overlay__session__t85__m25,combined_overlay,session,4,36744.25000000926,0.4122735170288104,0.443733605985395,-31011.499999996893,1.0540511816076743,0.45737483085250336,16.573861073526956,2217,970,0.8516242317822651,40.87532923617208,13,7,16699.500000006978,0.26928806719452875,0.28879080866437895,-21497.749999996908,1.035426005163457,0.45323741007194246,10.921844342712216,1529,672,0.8431618569636136,40.28732747804266,13,7,20044.750000002285,0.7396411492126153,0.802343054542358,-15936.7499999995,1.0961776754173012,0.46656976744186046,29.134811046514947,688,298,0.8713450292397661,42.24561403508772,12,6,-0.10393232771716254,-0.16754885620620516,0.890038809831824,0.8339469961724167,2,2,2,no_value,85,25
adverse_downsize__90m__t85__m25,adverse_downsize,90m,4,25417.5000000095,0.2911889893001179,0.314277299799466,-26414.749999996584,1.0368326460345543,0.4565767284991568,10.715640809447512,2372,1007,0.884108867427568,43.733099209833185,13,7,5613.25000000712,0.09284852738617379,0.09980733531545251,-19905.999999996573,1.0118293284947721,0.45476923076923076,3.454307692312074,1625,694,0.8707653701380176,42.816813048933504,13,7,19804.25000000238,0.7387807130967697,0.8039039192219631,-16530.249999999487,1.091873066092673,0.4605087014725569,26.51171352075285,747,313,0.9152046783625731,45.86842105263158,13,5,-0.10479276383300806,-0.2110295060349588,0.9663648124191462,0.823941171575983,1,2,1,no_value,85,25
combined_overlay__90m__t90__m50,combined_overlay,90m,4,30094.25000000967,0.3366369526567026,0.363797485671513,-28217.249999996617,1.0424568895585615,0.4569707401032702,12.949333046475761,2324,998,0.8762071992976295,42.84811237928007,13,7,9935.250000007321,0.1604935920477944,0.1722302181637063,-19176.999999997763,1.0203929992297807,0.4562617998741347,6.252517306486672,1589,690,0.8657465495608532,41.86825595984944,13,7,20159.000000002343,0.7338907857045933,0.8052072600905025,-18910.999999999483,1.0909580054121915,0.45850340136054424,27.427210884356928,735,308,0.9005847953216374,45.131578947368425,13,5,-0.10968269122518448,-0.38544661990152546,0.9508408796895214,0.8387002829089806,1,2,0,no_value,90,50
combined_overlay__90m__t90__m75,combined_overlay,90m,4,31450.000000009764,0.35037515170271455,0.3794438795709598,-28062.249999996595,1.044163222777846,0.4569707401032702,13.532702237525717,2324,998,0.8762071992976295,42.84811237928007,13,7,11280.250000007381,0.18136985197373084,0.19517247680355057,-19023.499999997737,1.023056891824096,0.4562617998741347,7.098961611080794,1589,690,0.8657465495608532,41.86825595984944,13,7,20169.75000000238,0.732258628486283,0.8039674816009019,-18792.249999999483,1.0904897137896579,0.45850340136054424,27.441836734697116,735,308,0.9005847953216374,45.131578947368425,13,5,-0.11131484844349482,-0.3767468268650223,0.9508408796895214,0.8391475287069518,1,2,0,no_value,90,75
adverse_downsize__60m__t80__m50,adverse_downsize,60m,4,28180.750000009495,0.3231587560026588,0.3518568152640228,-24359.249999996602,1.0405544646499967,0.45683601817430813,11.640128046265797,2421,1011,0.887620719929763,44.63652326602283,13,8,8893.750000007143,0.14642915218837046,0.15813483983762308,-17834.249999996595,1.0184892598579218,0.4558645707376058,5.377116082229228,1654,697,0.8745294855708908,43.58092848180678,13,8,19287.000000002354,0.7291384069394098,0.8086758401858872,-16983.24999999906,1.090183481090799,0.4589308996088657,25.146023468060434,767,314,0.9181286549707602,47.09649122807018,13,6,-0.11443506999036801,-0.24421692704996692,0.9922380336351876,0.8024213679480927,1,2,1,no_value,80,50
three_state_modulation__session__t80__m75,three_state_modulation,session,4,30998.750000008033,0.37501167000021707,0.3940865074748532,-25482.249999997348,1.0505163261905666,0.45472249269717624,15.091893865631954,2054,946,0.8305531167690957,37.870061457418785,13,7,12852.75000000614,0.22314889600453994,0.2361488378852776,-17022.24999999735,1.029984550179271,0.45098039215686275,9.000525210088334,1428,663,0.8318695106649937,37.626097867001256,13,7,18146.0000000019,0.7243033993324208,0.747947282978094,-15324.999999999538,1.0980904631268953,0.46325878594249204,28.987220447287378,626,283,0.827485380116959,38.438596491228076,11,6,-0.11927007759735697,-0.12273118555289604,0.8098318240620958,0.7549509069728749,2,3,2,no_value,80,75
combined_overlay__90m__t85__m75,combined_overlay,90m,4,27169.000000009546,0.30965441694246937,0.3338315940941326,-25323.99999999674,1.039253491605244,0.45506861443116425,12.027003098720472,2259,987,0.8665496049165935,41.64969271290605,13,7,7749.250000007141,0.12748160774617365,0.13685176666333237,-17837.74999999674,1.0163113174137162,0.45395590142671854,5.025453955906058,1542,682,0.8557089084065245,40.62986198243413,13,7,19419.750000002405,0.7211354083332662,0.784377645295954,-17760.24999999949,1.0894680223719129,0.45746164574616455,27.084728033476157,717,305,0.8918128654970761,44.026315789473685,12,5,-0.12243806859651163,-0.3011410465393704,0.9275549805950841,0.8079443334997668,1,2,0,no_value,85,75
three_state_modulation__60m__t80__m75,three_state_modulation,60m,4,28569.750000008244,0.3555459355432454,0.37486322205424105,-25445.749999994976,1.0468541285539765,0.44911610129001434,13.650143334929883,2093,958,0.8410886742756805,38.58911325724319,13,7,10984.750000006232,0.19658690995720626,0.20566611907393986,-14910.249999997697,1.0257717627958634,0.45017182130584193,7.549656357392599,1455,668,0.8381430363864492,38.33751568381431,13,7,17585.000000002015,0.7188024030331137,0.771184383378968,-19460.2499999992,1.0958167032188761,0.44670846394984326,27.56269592476805,638,290,0.847953216374269,39.17543859649123,11,5,-0.12477107389666409,-0.4256854521145517,0.8253557567917206,0.7316109169579046,2,2,2,no_value,80,75
adverse_downsize__60m__t90__m25,adverse_downsize,60m,4,29971.750000009706,0.3346735743771672,0.36380803802644646,-23852.999999996682,1.0422454760020525,0.45666666666666667,12.488229166670711,2400,1010,0.8867427568042142,44.24934152765584,13,7,10455.250000007261,0.1677659359318129,0.1808802082187269,-18325.499999996682,1.0213966095729015,0.45515558267236117,6.379042098845187,1639,695,0.8720200752823086,43.185696361355085,13,7,19516.500000002445,0.7169890727963403,0.7939056409011624,-15548.999999999485,1.0883795386412958,0.45992115637319314,25.645860709595855,761,315,0.9210526315789473,46.728070175438596,13,6,-0.12658440413343752,-0.13914174252280123,0.9844760672703752,0.8119695456814955,3,3,3,no_value,90,25
three_state_modulation__60m__t85__m25,three_state_modulation,60m,4,29713.500000007396,0.3893294976506236,0.41202208746942737,-20844.499999997977,1.053536197990346,0.44862518089725034,14.333574529670717,2073,951,0.8349429323968394,38.220368744512726,13,8,12963.000000005555,0.24575876866109292,0.2600647674026934,-12559.499999997986,1.0334934194590377,0.45259515570934256,8.970934256059207,1445,662,0.8306148055207027,38.07402760351318,13,8,16750.500000001837,0.7112023599403074,0.7513655986169399,-19161.99999999927,1.099713815011107,0.4394904458598726,26.67277070063987,628,289,0.8450292397660819,38.56140350877193,12,5,-0.13237111698947035,-0.40383523507761315,0.8124191461836999,0.6968921617573682,2,2,1,no_value,85,25
combined_overlay__90m__t85__m50,combined_overlay,90m,4,25604.00000000946,0.29351793768555084,0.31522321317991286,-25773.249999996777,1.0372579792013774,0.45506861443116425,11.334218680836413,2259,987,0.8665496049165935,41.64969271290605,13,7,6632.000000007086,0.10977952180285407,0.11748826988517937,-18295.749999996773,1.014055038658259,0.45395590142671854,4.300907911807449,1542,682,0.8557089084065245,40.62986198243413,13,7,18972.000000002383,0.7080287676197853,0.7657723824053256,-17751.49999999949,1.0880987512146092,0.45746164574616455,26.46025104602843,717,305,0.8918128654970761,44.026315789473685,12,5,-0.13554470930999252,-0.30050000915773334,0.9275549805950841,0.7893160259610759,0,2,0,no_value,85,50
three_state_modulation__session__t80__m25,three_state_modulation,session,4,29714.5000000068,0.39137836132784265,0.404747860889647,-19303.499999997843,1.0564127244491661,0.45314900153609833,15.214797747059293,1953,920,0.8077260755048288,36.00790166812994,12,7,13926.25000000517,0.26112544232742985,0.2732632412749055,-11974.749999997843,1.0374059897931918,0.4502923976608187,10.1800073099453,1368,644,0.8080301129234629,36.045169385194484,12,7,15788.250000001632,0.6990965543240664,0.7024168299692621,-14431.499999999538,1.1022329927347725,0.4598290598290598,26.98846153846433,585,276,0.8070175438596491,35.92105263157895,11,6,-0.14447692260571143,-0.05727211121087041,0.7567917205692108,0.6568584623065401,1,3,1,no_value,80,25
combined_overlay__90m__t85__m25,combined_overlay,90m,4,23974.75000000939,0.2760154557217437,0.29478248342856456,-26201.74999999663,1.035123438748713,0.4549889135254989,10.631818181822347,2255,985,0.8647936786654961,41.575943810359966,13,7,5695.75000000703,0.09471914797225685,0.10093915534838874,-18736.749999996624,1.0121505833965467,0.45454545454545453,3.698538961043526,1540,681,0.8544542032622334,40.57716436637391,13,7,18279.00000000236,0.6845314881907093,0.7340175577557174,-17738.99999999949,1.0854869938547138,0.45594405594405596,25.56503496503827,715,304,0.8888888888888888,43.90350877192983,12,5,-0.1590419887390685,-0.2995842414696804,0.92496765847348,0.7604842735896351,1,2,1,no_value,85,25
three_state_modulation__90m__t85__m50,three_state_modulation,90m,4,26136.500000008353,0.3301942677963276,0.35151471067433965,-27716.249999997097,1.043754684818211,0.4523699953980672,12.027841693515118,2173,976,0.8568920105355575,40.064091308165054,13,8,9920.000000006296,0.179879634823641,0.19086703382547873,-18388.749999997097,1.0238761568774377,0.45302013422818793,6.657718120809594,1490,676,0.848180677540778,39.25972396486826,13,8,16216.500000002055,0.6757734859825566,0.7245801240118532,-19014.2499999992,1.0891680344432382,0.45095168374816985,23.743045387997153,683,300,0.8771929824561403,41.938596491228076,11,5,-0.1677999909472212,-0.3930108610048221,0.8835705045278137,0.6746754867698609,2,2,2,no_value,85,50
